"","date","year","doy","mod_gpp","mod_lai","mod_reco","sm1","sm2","sm3","minT","maxT","airT","co2","swr","vpd","precip","windspd"
"110","2005-08-12",2005,231,11.4533095760455,4.61975712495184,5.02277060852271,33.2050238095238,30.0408333333333,34.8128571428571,11.85,18.8342857142857,15.2179761904762,367.136571428571,15.7368684857143,0.426980654761905,1.73611111111111e-05,2.71379166666667
"111","2005-08-19",2005,238,7.60080024677399,4.44726262256164,4.19371712035615,33.637380952381,29.9285119047619,36.3220833333333,12.72,18.0885714285714,15.1787797619048,367.665833333333,9.61459174285714,0.249122619047619,4.1005291005291e-05,2.95446726190476
"112","2005-08-26",2005,245,12.1990840446914,4.1723126871777,5.43437074271944,26.8371696428571,21.597380952381,34.7755654761905,14.2942857142857,22.6957142857143,18.5333928571429,366.914443452381,19.6959517714286,0.808398214285714,2.5297619047619e-05,2.12208928571429
"113","2005-09-02",2005,252,10.7934382080877,3.89341200791096,5.24053778185185,23.9643005952381,19.1978869047619,35.463005952381,16.0142857142857,23.6,19.8640476190476,371.672738095238,17.9352987428571,1.03169285714286,1.65343915343915e-07,2.21672321428571
"114","2015-05-06",2015,126,5.16142194145132,1.75975173875274,3.32748248645336,41.8191607142857,37.7946726190476,46.3191666666667,7.22714285714286,15.4057142857143,11.5436011904762,414.248065476191,18.4743408857143,0.543994047619048,2.69510582010582e-05,2.82172619047619
"115","2015-05-13",2015,133,7.43999017450674,2.83812487723879,4.01285822996359,39.6497976190476,36.3531547619048,45.5152678571429,8.5,18.0957142857143,13.4886607142857,419.966857142857,21.9182456571429,0.772959226190476,1.19047619047619e-05,3.06735119047619
"116","2015-05-20",2015,140,9.55562423375086,3.97276725276542,4.47372907546166,36.0220476190476,33.2678869047619,44.7186904761905,6.86142857142857,14.6057142857143,10.8051488095238,434.634979166667,22.1492738571429,0.616609226190476,2.81084656084656e-06,2.8901755952381
"117","2015-05-27",2015,147,9.27090008068622,4.86971171320298,4.40236377860955,32.9740386904762,30.8849404761905,44.2763095238095,7.70285714285714,14.0928571428571,11.1447321428571,428.393145833333,16.2321950571429,0.53403005952381,0,2.35621428571429
"118","2015-06-03",2015,154,10.679754984939,5.44923359636578,4.84100417607688,31.3627529761905,29.7100595238095,43.6724702380952,7.99857142857143,16.8142857142857,12.4641964285714,425.824720238095,17.7747778285714,0.5571,1.52116402116402e-05,3.59297321428571
"119","2015-06-10",2015,161,12.2890675071103,5.84608899166658,5.39080229934438,29.5443898809524,28.3486607142857,42.4154464285714,11.1214285714286,19.4357142857143,15.5577976190476,426.020202380952,22.5058800857143,0.846150297619048,1.15740740740741e-06,2.86704761904762
