"","date","year","month","week","doy","gpp_z_scores","temp_z_scores","sm1_z_scores","sm2_z_scores","sm3_z_scores","vpd_z_scores","swr_z_scores","precip_z_scores"
"584","2011-03-11",2011,"Mar",12,84,1.2382062668013,0.913140819024476,-0.276346297670301,-1.61313417176044,0.331200456097397,1.85080508489687,1.68822573877381,-0.925363344508957
"585","2011-03-18",2011,"Apr",13,91,0.528393649826426,0.669700985429388,-0.486373354487479,-1.61119564124463,0.103978640263477,0.68898861714982,0.436611075052406,-0.59327449822284
"586","2011-03-25",2011,"Apr",14,98,0.899848786529027,1.30404324681585,-0.209096567370492,-1.3540379277924,0.316614749471708,0.973472125598283,0.732833428039157,0.133757033480323
"587","2011-04-01",2011,"Apr",15,105,0.647259421905439,0.497318483866064,-0.357307533428594,-1.6658372418841,0.0823327214241366,0.895778043165404,0.869145619695303,-0.633624850086358
"588","2011-04-08",2011,"Apr",16,112,0.567282625986206,1.01379035558707,-0.675115691543854,-2.2906762788555,0.142847250254291,1.66147956064484,0.674941977456183,-0.981036148074812
"589","2011-04-15",2011,"Apr",17,119,0.817424305705679,0.708242627050628,-0.90321310231062,-2.06495323909407,0.0109733778706255,0.476571998997828,0.737273170504064,0.0741609824800737
"590","2011-04-22",2011,"May",18,126,0.574356116930808,-0.914109329809059,-1.03444618801817,-1.70785020602775,-0.432767788870934,0.382954897317669,1.07139490994145,-0.754057135836202
"591","2011-04-29",2011,"May",19,133,0.297977506405485,1.20815861292373,-1.67044582219486,-2.59453106958683,-0.965765269411925,1.7286748676587,0.875199278032851,-0.868618350561247
"592","2011-05-06",2011,"May",20,140,0.392327744174129,0.803680966376486,-1.87774093608244,-2.62954030721279,-1.20682699441235,0.869401336216305,0.282111748639962,-0.713923602721187
"593","2011-05-13",2011,"May",21,147,0.744216393515969,0.481950842132216,-1.77716990682612,-2.33665958750158,-1.38703972126268,1.17218573786288,0.873030903107248,-0.160139337752762
"594","2011-05-20",2011,"Jun",22,154,0.659932762169792,0.573185920713412,-1.75189388143705,-2.08846889573402,-1.2964728361925,1.4218309503372,0.703883555262623,-0.900721755911503
"595","2011-05-27",2011,"Jun",23,161,0.287519691948738,0.505914595920206,-1.71098021097553,-2.44207702175101,-1.00189792769675,0.176557564522539,-0.0252258338868648,-0.0520817336933434
"596","2011-06-03",2011,"Jun",24,168,0.79073044205319,0.186367591087197,-1.82854925843704,-2.03522049446033,-1.30839474402955,1.07938761948899,0.675430105970235,-0.369586118706719
"597","2011-06-10",2011,"Jun",25,175,-0.588085626805926,-0.720125776465128,-1.47910063259133,-1.87958391025246,-1.24599755912338,-1.01410233492837,-0.71052819988478,0.503565186066108
"598","2011-06-17",2011,"Jul",26,182,0.461614623595175,0.207714375358123,-0.922371057196933,-1.35774482044694,-0.427337797600587,0.0925496564198913,0.168648192160128,1.64503358906224
"599","2011-06-24",2011,"Jul",27,189,-1.19487906444331,-0.904871762369566,0.127109214344738,-0.28920293855362,0.350824655650425,-0.766959644780447,-1.26670458494608,0.12796724633183
"600","2011-07-01",2011,"Jul",28,196,0.206483663679126,0.10180356650061,-0.192779944552183,-0.505875892820823,0.249580128674927,0.357278253383683,-0.156890534682019,0.624513699787913
"601","2011-07-08",2011,"Jul",29,203,-0.013161384653412,-0.820857082994876,-0.166302924555174,-0.562687186978441,0.123366429306333,-0.571750701023399,-0.477096592464447,-0.322524367064067
"602","2011-07-15",2011,"Jul",30,210,-0.321153381907218,-1.29366226818683,-0.515955839239795,-0.899199166159341,-0.576421514141369,-0.481705913387292,-1.0147960918853,-0.812873865355907
"603","2011-07-22",2011,"Aug",31,217,-0.333545239346623,-0.773821477184524,-0.425440270015366,-0.905432338999224,-0.585339451049817,-0.987366610772952,-1.30537491044841,-0.0279655754109292
"604","2011-07-29",2011,"Aug",32,224,0.32177393640429,-0.653208544512859,-0.504638850091543,-0.878611664756066,-0.473189924503004,-0.478215142196607,-0.457683504751278,-0.36394925877883
"605","2011-08-05",2011,"Aug",33,231,-0.118110348423302,0.140078927266136,NA,NA,NA,-0.461616767676769,-0.856339935507856,0.17087239698
"606","2011-08-12",2011,"Aug",34,238,0.723605130465505,1.78746278255834,NA,NA,NA,0.109898373855311,0.642366051581347,0.0331941825167315
"607","2011-08-19",2011,"Sep",35,245,0.093630900780057,-0.519018038869502,-0.520532198711957,-0.958769944875123,-0.557694194117854,-0.276373281338259,-0.185875303850563,-0.472963170128144
"608","2011-08-26",2011,"Sep",36,252,-0.131527595178392,0.153106225329647,-0.248175220230041,-0.684099487307322,-0.0246650614019805,0.141410143670928,-0.436135944363106,0.929065702908044
"609","2011-09-02",2011,"Sep",37,259,0.660071018186929,0.271719434571208,-0.227792930501549,-0.579047987730185,0.237397754564261,0.00974345068426548,0.463178218837966,0.216129197458169
"610","2011-09-09",2011,"Sep",38,266,-0.0978156484798166,-0.120478581189787,-0.450239291174885,-0.697906943918848,-0.228825725575023,-0.148340999831588,-0.324520048378448,-0.665583965861674
"611","2011-09-16",2011,"Sep",39,273,1.72523035162615,2.16551117359519,-0.623290985455413,-0.894458274553265,-0.59381061878035,2.39029182818097,1.78190581041778,-0.632032714308892
"612","2011-09-23",2011,"Oct",40,280,1.40153830703233,2.17040118423654,-0.844708463725278,-1.12109581618378,-0.836009885118591,3.40098501074569,1.37175241774251,-0.741414134064476
"613","2011-09-30",2011,"Oct",41,287,-0.299107933155404,-0.426569430187688,-0.428346223055416,-0.765697547201191,0.0532550788822322,-0.383869861731524,-0.349744453822785,1.93238514585864
"614","2011-10-07",2011,"Oct",42,294,0.816367967289512,-0.587837910437158,-0.538980529876717,-0.701635973275436,0.0268559663286841,-0.0719622291483207,1.13472717119334,-0.733229160615872
"615","2011-10-14",2011,"Oct",43,301,2.09747249819254,-0.161144265546512,-0.817250308031662,-1.11419028275504,-0.526852946053004,0.426959209797887,2.24910190174754,-1.14507304952624
"616","2011-10-21",2011,"Nov",44,308,1.87872750590134,1.48710143078775,-1.08849916521667,-1.44455913916088,-0.805035345995465,0.694510627783037,1.86199834577671,-0.960893836372725
"617","2011-10-28",2011,"Nov",45,315,0.805035736796666,0.0826384832295423,-1.42822526610017,-1.77368913178986,-1.01268965364326,-0.205590454771657,0.711937289154335,-0.979456454361152
"618","2011-11-04",2011,"Nov",46,322,1.33538020569212,-0.762332807348436,-1.72603844401029,-2.08222639277938,-1.30677757687265,0.690935265214433,1.49303359981376,-0.995348452902914
"619","2011-11-11",2011,"Nov",47,329,2.52755369642917,0.554581837263839,-1.91807969768176,-2.17108231313454,-1.85950820398659,1.53284437855682,2.6834247505492,-0.966448737191753
"620","2011-11-18",2011,"Dec",48,336,0.902829208388104,0.954825543309268,-2.17857973862602,-2.19961053865675,-2.10441930971068,1.43045529259464,0.687828240887996,-0.700254464386992
"621","2011-11-25",2011,"Dec",49,343,-0.180679027220581,0.470032499900726,-1.668689701584,-1.74304311505209,-0.85860407258527,0.654952726982569,-0.313071393529775,2.78591079097832
"622","2011-12-02",2011,"Dec",50,350,0.367797528658056,0.770659936028879,-1.08129278927849,-1.23028132313315,0.0725226621015093,1.4059372366879,0.193952945992874,0.637116358803282
"623","2011-12-09",2011,"Dec",51,357,-0.630980092786929,-0.165976862599318,-0.856101941632667,-1.11111905885185,0.285572802152715,-0.280957884364042,-0.894931980421726,1.08148837757237
"624","2011-12-16",2011,"Dec",53,365,-1.83015332784983,0.512133620525647,-1.0924149886203,-1.52409408652108,0.366684246128315,-0.542208284377609,-1.67845152905285,0.575490616640544
