"","date","week","year","tempAnomaly","smAnomaly"
"54",2001-03-25,12,2001,-2.29220089285714,3.5397789115646
"55",2001-04-01,13,2001,-1.99063392857143,3.51664087301587
"56",2001-04-08,14,2001,1.88254464285714,4.01064710884349
"57",2001-04-15,15,2001,-3.17937053571429,4.66004510345807
"58",2001-04-22,16,2001,-4.60566071428571,5.94518608276646
"59",2001-04-29,17,2001,-1.70322321428571,6.84369699546481
"60",2001-05-06,18,2001,2.29790625,5.77173446430582
"61",2001-05-13,19,2001,0.954558035714285,5.68578755668934
"62",2001-05-20,20,2001,0.736870535714285,4.66568962585029
"63",2001-05-27,21,2001,0.716133928571427,3.41971924603172
"64",2001-06-03,22,2001,-0.982749999999999,2.3496302437642
"65",2001-06-10,23,2001,-3.98513392857143,7.40409197845808
"66",2001-06-17,24,2001,-1.17591517857143,7.84084226190475
"67",2001-06-24,25,2001,-2.86252232142857,9.56215691916405
"68",2001-07-01,26,2001,1.47082142857143,6.58085827664395
"69",2001-07-08,27,2001,1.13608035714286,4.45910119047624
"70",2001-07-15,28,2001,-0.932968750000001,9.2994854024943
"71",2001-07-22,29,2001,-2.45705803571429,12.468376984127
"72",2001-07-29,30,2001,2.29125446428571,4.24136791383222
"73",2001-08-05,31,2001,0.0921517857142859,-0.348592687074788
"74",2001-08-12,32,2001,-2.74063392857143,-0.542300018037544
"75",2001-08-19,33,2001,3.72815625,-2.23874503968257
"76",2001-08-26,34,2001,3.456125,-2.23476741071427
"77",2001-09-02,35,2001,-0.288616071428573,-3.78396874328147
"78",2001-09-09,36,2001,-2.46823214285714,2.39814312756636
"79",2001-09-16,37,2001,-3.48844196428571,10.9999177374653
"80",2001-09-23,38,2001,-2.25204910714286,12.091724385352
"81",2001-09-30,39,2001,0.0249375000000001,10.9000467757936
"82",2001-10-07,40,2001,2.73632589285714,10.8176739583334
"83",2001-10-14,41,2001,3.29795982142857,5.74987414965986
"84",2001-10-21,42,2001,2.78844196428572,1.10534796164843
"85",2001-10-28,43,2001,1.90862053571429,1.61100283446713
"86",2001-11-04,44,2001,1.75968303571429,0.773609835600915
"87",2001-11-11,45,2001,-2.82309821428571,3.82457142857144
"88",2001-11-18,46,2001,-2.07432589285714,5.57562619047619
"89",2001-11-25,47,2001,0.53615625,4.61197926587305
"90",2001-12-02,48,2001,2.68467857142857,5.37332306547616
"91",2001-12-09,49,2001,0.27178125,4.15174970238098
"92",2001-12-16,50,2001,-3.94208482142857,2.71534332482996
"93",2001-12-23,51,2001,-3.26177232142857,1.96277674230356
"94",2002-01-14,2,2002,-3.65002232142857,2.05760959821431
"95",2002-01-21,3,2002,-0.259526785714286,2.48389002976188
"96",2002-01-28,4,2002,7.14527232142857,4.15920535714292
"97",2002-02-04,5,2002,8.43510714285714,2.64450514880956
"98",2002-02-11,6,2002,6.08052678571429,2.7663950892857
"99",2002-02-18,7,2002,1.96194196428571,3.16629568452381
"100",2002-02-25,8,2002,-0.365294642857143,3.60256041666666
"101",2002-03-04,9,2002,1.10525892857143,2.71055833333334
"102",2002-03-11,10,2002,2.088125,1.94013565759635
"103",2002-03-18,11,2002,0.959017857142857,2.62227326494389
"104",2002-03-25,12,2002,0.0879419642857142,2.8529931972789
"105",2002-04-01,13,2002,-0.7670625,1.52322420634916
"106",2002-04-08,14,2002,-1.47988392857143,1.08467687074829
"107",2002-04-15,15,2002,-2.17208482142857,2.26547962726757
"108",2002-04-22,16,2002,-0.251232142857143,5.31254322562356
"109",2002-04-29,17,2002,-1.0339375,6.94737259070291
"110",2002-05-06,18,2002,-1.55237946428572,7.31594577382961
"111",2002-05-13,19,2002,1.78912946428571,6.43875481859414
"112",2002-05-20,20,2002,2.56058482142857,5.96401403061229
"113",2002-05-27,21,2002,0.378133928571428,5.39637698412702
"114",2002-06-03,22,2002,-1.10946428571429,6.59902607709749
"115",2002-06-10,23,2002,0.573008928571427,6.59643424036279
"116",2002-06-17,24,2002,1.31222767857143,8.48817559523805
"117",2002-06-24,25,2002,3.47919196428571,4.88064799059265
"118",2002-07-01,26,2002,-2.03560714285714,1.13913208616776
"119",2002-07-08,27,2002,-1.42049107142857,-1.03254464285716
"120",2002-07-15,28,2002,1.07860267857143,-0.597955073696102
"121",2002-07-22,29,2002,-2.63405803571429,6.7129871031746
"122",2002-07-29,30,2002,-1.24231696428571,1.49072208049883
"123",2002-08-05,31,2002,0.552580357142858,-1.25444090136059
"124",2002-08-12,32,2002,-1.84234821428572,3.96575544733046
"125",2002-08-19,33,2002,1.58915625,4.69315674603173
"126",2002-08-26,34,2002,1.48769642857143,1.37106592261904
"127",2002-09-02,35,2002,2.35638392857143,0.788471732909031
"128",2002-09-09,36,2002,1.68791071428572,-0.878559253386037
"129",2002-09-16,37,2002,-1.35558482142857,-1.37406738158228
"130",2002-09-23,38,2002,-1.43962053571429,-2.88282284549688
"131",2002-09-30,39,2002,-3.30191964285714,-0.126860962301567
"132",2002-10-07,40,2002,-1.02953125,-1.23628437500004
"133",2002-10-14,41,2002,-4.66061160714286,1.93323724489796
"134",2002-10-21,42,2002,-0.0781294642857144,5.27566576703144
"135",2002-10-28,43,2002,0.736334821428572,7.61552962018143
"136",2002-11-04,44,2002,-0.916602678571429,7.77202947845802
"137",2002-11-11,45,2002,-3.01295535714286,6.73247321428574
"138",2002-11-18,46,2002,2.77238839285714,4.76094761904758
"139",2002-11-25,47,2002,1.45401339285714,3.26408343253965
"140",2002-12-02,48,2002,3.83925,3.59733497023805
"141",2002-12-09,49,2002,-3.80564732142857,2.63319017857138
"142",2002-12-16,50,2002,-6.91937053571429,-0.249421556122435
"143",2002-12-23,51,2002,-1.98105803571429,1.97414702598006
"144",2003-01-07,1,2003,-1.09759821428571,5.0298038324979
"145",2003-01-14,2,2003,-6.64287946428571,-0.965897842261896
"146",2003-01-21,3,2003,1.88961607142857,2.03569657738097
"147",2003-01-28,4,2003,3.22241517857143,2.09620833333332
"148",2003-02-04,5,2003,-1.72889285714286,2.19182538690476
"149",2003-02-11,6,2003,-3.96175892857143,2.2580349702381
"150",2003-02-18,7,2003,-7.33277232142857,0.779054613095212
"151",2003-02-25,8,2003,-3.73800892857143,-0.753296726190435
"152",2003-03-04,9,2003,1.03440178571429,1.40540952380954
"153",2003-03-11,10,2003,2.27398214285714,0.995430300453556
"154",2003-03-18,11,2003,-1.981125,0.320859574467683
"155",2003-03-25,12,2003,-0.197200892857143,-0.785444302721103
"156",2003-04-01,13,2003,2.8259375,-1.10543650793653
"157",2003-04-08,14,2003,-4.44845535714286,-0.0127636054422098
"158",2003-04-15,15,2003,-1.98751339285714,-0.178216801303826
"159",2003-04-22,16,2003,1.46391071428571,0.838442035147366
"160",2003-04-29,17,2003,2.3470625,1.12392020975062
"161",2003-05-06,18,2003,3.00119196428571,1.03607672621062
"162",2003-05-13,19,2003,1.18612946428571,1.64326969954654
"163",2003-05-20,20,2003,-1.72827232142857,4.04059141156459
"164",2003-05-27,21,2003,0.686276785714284,3.73746924603172
"165",2003-06-03,22,2003,4.59953571428571,-0.490798327664407
"166",2003-06-10,23,2003,4.76158035714286,-1.68448540249432
"167",2003-06-17,24,2003,2.92079910714286,-0.621925595238054
"168",2003-06-24,25,2003,1.12519196428571,-3.76261093797875
"169",2003-07-01,26,2003,0.761392857142859,-6.21421017573694
"170",2003-07-08,27,2003,-1.89620535714286,-3.93758928571426
"171",2003-07-15,28,2003,0.746459821428569,-8.1095592403628
"172",2003-07-22,29,2003,4.35108482142857,-8.82561111111109
"173",2003-07-29,30,2003,0.608397321428573,-9.00535827664397
"174",2003-08-05,31,2003,4.26800892857143,-7.77139923469389
"175",2003-08-12,32,2003,6.67450892857143,-8.60425050505054
"176",2003-08-19,33,2003,2.46244196428571,-9.15540873015868
"177",2003-08-26,34,2003,0.600982142857141,-8.98280014880957
"178",2003-09-02,35,2003,-2.13490178571429,-8.41271279090047
"179",2003-09-09,36,2003,-0.516089285714285,-7.17954437243364
"180",2003-09-16,37,2003,-1.17901339285714,-6.19557333396317
"181",2003-09-23,38,2003,4.25609375,-7.97926966226708
"182",2003-09-30,39,2003,-1.98791964285714,-9.20989370039687
"183",2003-10-07,40,2003,-1.37010267857143,-8.80609389880954
"184",2003-10-14,41,2003,-1.61789732142857,-7.54396513605444
"185",2003-10-21,42,2003,-5.05098660714286,-8.77793775263726
"186",2003-10-28,43,2003,-6.21937946428571,-9.93061918934237
"187",2003-11-04,44,2003,-0.11903125,-8.95900028344668
"188",2003-11-11,45,2003,-2.17824107142857,-7.31936607142856
"189",2003-11-18,46,2003,-0.799325892857143,-5.45954940476192
"190",2003-11-25,47,2003,5.83144196428571,-4.90814275793655
"191",2003-12-02,48,2003,3.05353571428571,-3.42563229166664
"192",2003-12-09,49,2003,-1.71893303571429,-3.55165803571432
"193",2003-12-16,50,2003,1.00034375,-3.56707929421774
"194",2003-12-23,51,2003,-0.619915178571429,-3.21695714068664
"195",2004-01-07,1,2004,-2.54416964285714,-5.68043128654969
"196",2004-01-14,2,2004,1.94883482142857,-2.6552877232143
"197",2004-01-21,3,2004,-0.1088125,-3.53346116071432
"198",2004-01-28,4,2004,-1.76515625,-5.01893749999999
"199",2004-02-04,5,2004,5.19182142857143,-3.21517461309524
"200",2004-02-11,6,2004,3.89424107142857,-2.7309561011905
"201",2004-02-18,7,2004,1.49979910714286,-2.36593645833329
"202",2004-02-25,8,2004,-2.9604375,-5.30654970238093
"203",2004-03-03,9,2004,-3.6023125,-7.21403392857147
"204",2004-03-10,10,2004,-4.44958928571429,-7.23650124716555
"205",2004-03-17,11,2004,2.09330357142857,-5.42039935410371
"206",2004-03-24,12,2004,3.02451339285714,-3.8370514455782
"207",2004-03-31,13,2004,-2.70449107142857,-4.89401686507934
"208",2004-04-07,14,2004,0.562973214285714,-3.90238860544221
"209",2004-04-14,15,2004,-2.27465625,-1.88403525368482
"210",2004-04-21,16,2004,2.11819642857143,-2.96263534580503
"211",2004-04-28,17,2004,-0.0612232142857145,-1.26721967120179
"212",2004-05-05,18,2004,1.98762053571429,-0.817027440456087
"213",2004-05-12,19,2004,-2.91601339285714,4.93870422335604
"214",2004-05-19,20,2004,-0.247843749999999,1.33426998299319
"215",2004-05-26,21,2004,-4.60815178571429,1.95793055555552
"216",2004-06-02,22,2004,-1.92932142857143,0.240549886621295
"217",2004-06-09,23,2004,0.798294642857142,2.36622293083899
"218",2004-06-16,24,2004,0.175227678571428,-1.84551190476196
"219",2004-06-23,25,2004,-2.71352232142857,-1.01205439035975
"220",2004-06-30,26,2004,-1.86917857142857,4.00670946712016
"221",2004-07-07,27,2004,-2.99677678571429,9.09133630952384
"222",2004-07-14,28,2004,-3.58825446428571,11.3569258786848
"223",2004-07-21,29,2004,0.945799107142857,13.0113234126984
"224",2004-07-28,30,2004,-1.80845982142857,12.6037637471655
"225",2004-08-04,31,2004,0.641580357142857,5.99637457482991
"226",2004-08-11,32,2004,3.31022321428571,-1.85947371933624
"227",2004-08-18,33,2004,1.16844196428571,-3.62804265873017
"228",2004-08-25,34,2004,-1.22316071428572,-2.89137455357147
"229",2004-09-01,35,2004,-1.13804464285714,5.07455804243283
"230",2004-09-08,36,2004,2.31119642857143,-0.0393777057670377
"231",2004-09-15,37,2004,1.06498660714286,-5.29677273872518
"232",2004-09-22,38,2004,-0.795334821428572,-6.72826073369568
"233",2004-09-29,39,2004,-0.955491071428572,3.74555868055554
"234",2004-10-06,40,2004,1.59418303571428,0.14038824404766
"235",2004-10-13,41,2004,-2.99575446428571,-6.52132823129254
"236",2004-10-20,42,2004,-0.633129464285714,-7.97613120501827
"237",2004-10-27,43,2004,3.48604910714286,-6.78621145124717
"238",2004-11-03,44,2004,2.00639732142857,-9.68962825963719
"239",2004-11-10,45,2004,-1.11209821428571,-10.6047351190477
"240",2004-11-17,46,2004,-1.01632589285714,-0.962495833333321
"241",2004-11-24,47,2004,-0.393986607142857,2.76997628968255
"242",2004-12-01,48,2004,0.64425,0.863736755952353
"243",2004-12-08,49,2004,-0.36521875,-0.735259226190514
"244",2004-12-15,50,2004,-3.54108482142857,-1.94998703231294
"245",2004-12-22,51,2004,-2.36005803571429,-1.22444821211514
"246",2005-01-07,1,2005,4.50597321428571,0.717857403926509
"247",2005-01-14,2,2005,3.98097767857143,-0.459451413690495
"248",2005-01-21,3,2005,0.801758928571429,0.939946577380979
"249",2005-01-28,4,2005,-2.74387053571429,1.91358035714281
"250",2005-02-04,5,2005,-1.00732142857143,2.14704860119046
"251",2005-02-11,6,2005,-2.01161607142857,0.742353422619104
"252",2005-02-18,7,2005,-1.43934375,2.12837306547621
"253",2005-02-25,8,2005,-5.14700892857143,-0.797933630952336
"254",2005-03-04,9,2005,-8.63445535714286,-1.37123035714286
"255",2005-03-11,10,2005,-5.68958928571429,-1.33314112811794
"256",2005-03-18,11,2005,2.06358928571429,1.43866909827718
"257",2005-03-25,12,2005,1.91722767857143,0.202237244898001
"258",2005-04-01,13,2005,1.84465178571429,-1.43442460317463
"259",2005-04-08,14,2005,1.86497321428571,-0.792049319727909
"260",2005-04-15,15,2005,0.861200892857143,0.418908198696172
"261",2005-04-22,16,2005,1.09376785714286,1.11501346371887
"262",2005-04-29,17,2005,-1.3059375,2.87331306689341
"263",2005-05-06,18,2005,2.94333482142857,2.14776720240101
"264",2005-05-13,19,2005,-5.41844196428571,3.30305243764174
"265",2005-05-20,20,2005,-2.90584375,4.31538903061229
"266",2005-05-27,21,2005,2.5855625,5.06371924603172
"267",2005-06-03,22,2005,1.35253571428571,4.2679784580499
"268",2005-06-10,23,2005,-3.90527678571429,5.31745507369619
"269",2005-06-17,24,2005,-0.960772321428571,3.74590476190475
"270",2005-06-24,25,2005,3.77747767857143,-2.10195915226455
"271",2005-07-01,26,2005,0.979392857142859,3.93581065759636
"272",2005-07-08,27,2005,-1.38391964285714,8.01112500000004
"273",2005-07-15,28,2005,2.86388839285714,3.7394139739229
"274",2005-07-22,29,2005,-1.32605803571429,1.26803174603171
"275",2005-07-29,30,2005,0.559254464285715,3.32750779478463
"276",2005-08-05,31,2005,-2.33184821428571,5.16330909863941
"277",2005-08-12,32,2005,-5.22134821428572,9.58251437590186
"278",2005-08-19,33,2005,-1.62341517857143,7.28248412698413
"279",2005-08-26,34,2005,-1.04344642857143,8.42034866071434
"280",2005-09-02,35,2005,2.86066964285714,1.90850447100423
"281",2005-09-09,36,2005,4.50748214285714,-0.268696158147936
"282",2005-09-16,37,2005,1.42512946428571,0.113143927941522
"283",2005-09-23,38,2005,-2.08990625,0.83619462344722
"284",2005-09-30,39,2005,1.0299375,-3.35945620039687
"285",2005-10-07,40,2005,0.710040178571429,2.57603110119046
"286",2005-10-14,41,2005,0.759674107142859,-3.25979251700684
"287",2005-10-21,42,2005,0.207727678571429,-6.20554489549447
"288",2005-10-28,43,2005,4.32204910714286,-1.05111026077097
"289",2005-11-04,44,2005,3.48339732142857,-4.26399433106578
"290",2005-11-11,45,2005,1.71861607142857,-0.545699404761862
"291",2005-11-18,46,2005,-0.27646875,-0.248817261904719
"292",2005-11-25,47,2005,-2.16641517857143,1.87982152777775
"293",2005-12-02,48,2005,-2.23446428571429,0.722885565476155
"294",2005-12-09,49,2005,1.17906696428571,0.642428273809479
"295",2005-12-16,50,2005,0.25234375,-0.189597151360537
"296",2005-12-23,51,2005,0.0733705357142858,1.12415000217056
"297",2015-01-07,1,2015,1.13925892857143,6.24451811821221
"298",2015-01-14,2,2015,4.09912053571429,6.0823878720238
"299",2015-01-21,3,2015,0.127901785714286,5.91698526785718
"300",2015-01-28,4,2015,0.447986607142857,5.89126785714281
"301",2015-02-04,5,2015,-0.588178571428571,6.70100693452386
"302",2015-02-11,6,2015,-1.05404464285714,6.9806212797619
"303",2015-02-18,7,2015,-0.579058035714286,6.27143258928571
"304",2015-02-25,8,2015,0.4665625,6.20895922619047
"305",2015-03-04,9,2015,0.281830357142857,6.04720714285713
"306",2015-03-11,10,2015,1.18598214285714,5.51411482426305
"307",2015-03-18,11,2015,-0.362839285714286,4.89396969351528
"308",2015-03-25,12,2015,-0.391629464285714,4.5011598639456
"309",2015-04-01,13,2015,-0.252205357142858,5.33532837301587
"310",2015-04-08,14,2015,-3.07102678571429,6.15492687074829
"311",2015-04-15,15,2015,3.51348660714286,5.53771697845808
"312",2015-04-22,16,2015,-0.069089285714286,3.57400751133787
"313",2015-04-29,17,2015,-0.914651785714286,1.76447675736961
"314",2015-05-06,18,2015,0.761191964285713,3.15164517859152
"315",2015-05-13,19,2015,1.18998660714286,0.822311366213135
"316",2015-05-20,20,2015,-1.31370089285714,-1.99250680272111
"317",2015-05-27,21,2015,-2.11000892857143,-4.46489980158728
"318",2015-06-03,22,2015,-1.04046428571429,-5.22800666099771
"319",2015-06-10,23,2015,0.8984375,-6.63428599773241
"320",2015-06-17,24,2015,0.409656249999999,-7.84034523809526
"321",2015-06-24,25,2015,-3.73895089285714,-5.60291153321685
"322",2015-07-01,26,2015,1.29567857142857,-4.15684410430834
"323",2015-07-08,27,2015,5.4639375,-5.73640476190477
"324",2015-07-15,28,2015,-0.813397321428573,-7.5570503117914
"325",2015-07-22,29,2015,3.42808482142857,-6.24087003968249
"326",2015-07-29,30,2015,-1.87560267857143,-5.93992672902498
"327",2015-08-05,31,2015,-0.748705357142857,-4.35930102040819
"328",2015-08-12,32,2015,4.83379464285714,-4.94019395743144
"329",2015-08-19,33,2015,1.18172767857143,-4.23952480158728
"330",2015-08-26,34,2015,-0.334589285714287,-3.43668705357146
"331",2015-09-02,35,2015,3.28266964285714,-3.18393600518617
"332",2015-09-09,36,2015,-2.495375,-3.15688365814794
"333",2015-09-16,37,2015,-0.434727678571429,-3.94799892920128
"334",2015-09-23,38,2015,-0.0860491071428591,-3.11195418607658
"335",2015-09-30,39,2015,-1.68577678571429,-4.39756036706347
"336",2015-10-07,40,2015,0.546754464285714,-5.79632901785714
"337",2015-10-14,41,2015,-3.82618303571429,-5.62411989795914
"338",2015-10-21,42,2015,-2.03584375,-1.99231275263726
"339",2015-10-28,43,2015,-0.644950892857143,-2.14153287981857
"340",2015-11-04,44,2015,0.295397321428571,-4.64576218820859
"341",2015-11-11,45,2015,6.94175892857143,-5.16077976190476
"342",2015-11-18,46,2015,5.38953125,-2.52729345238092
"343",2015-11-25,47,2015,-0.00270089285714281,-0.177845138888848
"344",2015-12-02,48,2015,2.43282142857143,0.466971874999956
"345",2015-12-09,49,2015,3.58035267857143,-1.51536934523812
"346",2015-12-16,50,2015,2.72605803571429,-1.66115667517004
"347",2015-12-23,51,2015,7.78879910714286,-1.47306725973424
"348",2016-01-07,1,2016,-1.39002678571429,-1.66519319131159
"349",2016-01-14,2,2016,1.12783482142857,-0.937263913690494
"350",2016-01-21,3,2016,-4.37409821428571,-1.87577068452382
"351",2016-01-28,4,2016,3.44127232142857,-1.44784226190478
"352",2016-02-04,5,2016,4.70482142857143,-0.386397827380939
"353",2016-02-11,6,2016,3.86966964285714,0.256392113095202
"354",2016-02-18,7,2016,-0.291629464285714,0.0408075892857127
"355",2016-02-25,8,2016,1.32213392857143,0.687233035714264
"356",2016-03-03,9,2016,-1.9473125,-0.253459523809568
"357",2016-03-10,10,2016,-1.84858928571429,-0.476010175736945
"358",2016-03-17,11,2016,-2.04455357142857,-1.21406006838941
"359",2016-03-24,12,2016,-0.0102008928571431,-1.237643707483
"360",2016-03-31,13,2016,0.636794642857143,-0.265618055555535
"361",2016-04-07,14,2016,3.03854464285714,0.838117346938787
"362",2016-04-14,15,2016,0.636915178571428,0.124530222505676
"363",2016-04-21,16,2016,-0.357660714285714,1.37058489229027
"364",2016-04-28,17,2016,-6.70108035714286,1.24259580498871
"365",2016-05-05,18,2016,-2.14037946428572,0.345020178591511
"366",2016-05-12,19,2016,3.76184375,-5.10646244331066
"367",2016-05-19,20,2016,-2.34412946428571,-8.77723001700681
"368",2016-05-26,21,2016,0.666705357142856,-8.30603075396828
"369",2016-06-02,22,2016,1.85296428571428,-1.25033999433111
"370",2016-06-09,23,2016,2.08515178571429,-0.660631235827715
"371",2016-06-16,24,2016,-0.48834375,1.11290476190474
"372",2016-06-23,25,2016,1.19104910714286,1.79388608583075
"373",2016-06-30,26,2016,1.29367857142857,-1.84533219954644
"374",2016-07-07,27,2016,-1.40677678571429,-1.77867261904766
"375",2016-07-14,28,2016,1.48945982142857,-5.4131901927438
"376",2016-07-21,29,2016,1.20808482142857,-5.4929920634921
"377",2016-07-28,30,2016,2.01325446428572,-4.13977494331067
"378",2016-08-04,31,2016,-1.54499107142857,-2.93969387755099
"379",2016-08-11,32,2016,-2.74420535714286,-1.97465526695525
"380",2016-08-18,33,2016,-1.08827232142857,-2.73407837301588
"381",2016-08-25,34,2016,1.67155357142857,-3.51479717261907
"382",2016-09-01,35,2016,5.11109821428571,-4.50099552899577
"383",2016-09-08,36,2016,3.20005357142857,-4.14022592005274
"384",2016-09-15,37,2016,7.15384375,-4.96304456412198
"385",2016-10-13,41,2016,-2.65532589285714,-4.74939073129254
"386",2016-10-20,42,2016,0.762441964285713,-4.58961037168487
"387",2016-10-27,43,2016,-1.83495089285714,-2.55102692743767
"388",2016-11-03,44,2016,0.510540178571429,-3.91706873582769
"389",2016-11-10,45,2016,-2.82466964285714,-2.95126785714286
"390",2016-12-15,50,2016,3.18148660714286,-1.10106292517004
"391",2016-12-22,51,2016,-1.49005803571429,-1.74069225973424
"392",2017-01-07,1,2017,-3.55802678571429,-3.27585092940689
"393",2017-01-14,2,2017,-1.02230803571429,-3.1999484375
"394",2017-01-21,3,2017,-5.18266964285714,-1.64799092261902
"395",2017-01-28,4,2017,-3.86301339285714,-2.42153869047618
"396",2017-02-04,5,2017,1.56410714285714,-0.703240089285742
"397",2017-02-11,6,2017,-2.28933035714286,-0.488286458333299
"398",2017-02-18,7,2017,0.811084821428572,-1.48745133928569
"399",2017-02-25,8,2017,3.56127678571429,-0.0447163690476344
"400",2017-03-04,9,2017,3.72797321428571,-0.234715476190466
"401",2017-03-11,10,2017,1.156125,0.400180300453556
"402",2017-03-18,11,2017,1.79644642857143,-1.62453030648471
"403",2017-03-25,12,2017,2.46737053571429,-0.817765731292504
"404",2017-04-01,13,2017,5.08736607142857,-2.74954067460313
"405",2017-04-08,14,2017,1.68383035714286,-4.64704336734691
"406",2017-04-15,15,2017,1.40948660714286,-7.43267513463722
"407",2017-04-22,16,2017,-3.85194642857143,-2.85144784580503
"408",2017-04-29,17,2017,-5.0039375,-3.28349050453519
"409",2017-05-06,18,2017,-1.99266517857143,-1.39436077378939
"410",2017-05-13,19,2017,-1.19944196428571,-2.59151303854876
"411",2017-05-20,20,2017,3.63272767857143,-4.16884608843541
"412",2017-05-27,21,2017,1.63670535714286,-5.77264980158728
"413",2017-06-03,22,2017,4.71325,-8.25616439909301
"414",2017-06-10,23,2017,-0.777276785714287,-0.152217545351512
"415",2017-06-17,24,2017,1.57308482142857,-2.31533333333336
"416",2017-06-24,25,2017,4.22562053571429,-4.79445022369305
"417",2017-07-01,26,2017,-0.254464285714285,-2.30926969954644
"418",2017-07-08,27,2017,1.31365178571428,0.0298125000000375
"419",2017-07-15,28,2017,-0.532254464285716,3.2387264739229
"420",2017-07-22,29,2017,1.39022767857143,1.4442787698413
"421",2017-07-29,30,2017,-2.57374553571428,10.1576238662131
"422",2017-08-05,31,2017,1.48586607142857,7.32200552721091
"423",2017-08-12,32,2017,-2.66520535714286,6.19472866161616
"424",2017-08-19,33,2017,0.456584821428571,11.6410109126984
"425",2017-08-26,34,2017,-1.91616071428571,7.64584866071433
"426",2017-09-02,35,2017,1.0668125,7.50561161386143
"427",2017-09-09,36,2017,-0.606089285714285,3.78745562756636
"428",2017-09-16,37,2017,-2.34372767857143,4.73941178508442
"429",2017-09-23,38,2017,-2.06033482142857,7.30544164725672
"430",2017-09-30,39,2017,1.27008035714286,3.59626999007934
"431",2017-10-07,40,2017,-0.448245535714287,11.5392959821429
"432",2017-10-14,41,2017,2.17195982142857,11.3400795068028
"433",2017-10-21,42,2017,4.66987053571428,7.14607117593414
"434",2017-10-28,43,2017,2.20676339285714,10.2750504535147
"435",2017-11-04,44,2017,0.320254464285714,9.35478840702952
"436",2017-11-11,45,2017,-0.301383928571428,7.85818750000004
"437",2017-11-18,46,2017,-0.867754464285714,6.14109047619048
"438",2017-11-25,47,2017,3.10858482142857,5.91785426587305
"439",2017-12-02,48,2017,-0.978464285714286,5.39842425595236
"440",2017-12-09,49,2017,0.233638392857143,4.54367827380948
