"","year","week","full_date","weeklysm","sd","smAverage","smAnomaly"
"24",2019,2,2019-01-14,44.7169345238095,1.16917679197132,46.3315086309524,-1.61457410714287
"25",2016,2,2016-01-14,47.5359226190476,1.16917679197132,46.3315086309524,1.20441398809523
"26",2001,2,2001-01-14,46.1987202380952,1.16917679197132,46.3315086309524,-0.132788392857172
"27",2008,2,2008-01-14,46.4616071428571,1.16917679197132,46.3315086309524,0.130098511904727
"28",2005,2,2005-01-14,45.4683035714286,1.16917679197132,46.3315086309524,-0.863205059523771
"29",2012,2,2012-01-14,46.9197023809524,1.16917679197132,46.3315086309524,0.58819375000003
"30",2004,2,2004-01-14,45.669494047619,1.16917679197132,46.3315086309524,-0.662014583333374
"31",2020,2,2020-01-14,45.3080595238095,1.16917679197132,46.3315086309524,-1.02344910714287
"32",2017,2,2017-01-14,46.9392261904762,1.16917679197132,46.3315086309524,0.607717559523827
"33",2010,2,2010-01-14,46.5969345238095,1.16917679197132,46.3315086309524,0.265425892857131
"34",2002,2,2002-01-14,45.73,1.16917679197132,46.3315086309524,-0.601508630952374
"35",2011,2,2011-01-14,49.518244047619,1.16917679197132,46.3315086309524,3.18673541666663
"36",2006,2,2006-01-14,45.2661309523809,1.16917679197132,46.3315086309524,-1.06537767857147
"37",2013,2,2013-01-14,47.3704166666667,1.16917679197132,46.3315086309524,1.03890803571433
"38",2009,2,2009-01-14,45.4449702380952,1.16917679197132,46.3315086309524,-0.886538392857169
"39",2003,2,2003-01-14,45.5377083333333,1.16917679197132,46.3315086309524,-0.793800297619072
"40",2014,3,2014-01-21,47.3679464285714,1.14511793118593,46.2763181547619,1.0916282738095
"41",2001,3,2001-01-21,46.0857142857143,1.14511793118593,46.2763181547619,-0.1906038690476
"42",2012,3,2012-01-21,46.9915476190476,1.14511793118593,46.2763181547619,0.715229464285699
"43",2015,3,2015-01-21,47.4712202380952,1.14511793118593,46.2763181547619,1.1949020833333
"44",2007,3,2007-01-21,45.8313095238095,1.14511793118593,46.2763181547619,-0.445008630952401
"45",2019,3,2019-01-21,44.3222321428571,1.14511793118593,46.2763181547619,-1.9540860119048
"46",2010,3,2010-01-21,46.9342857142857,1.14511793118593,46.2763181547619,0.657967559523797
"47",2018,3,2018-01-21,45.2571726190476,1.14511793118593,46.2763181547619,-1.0191455357143
"48",2008,3,2008-01-21,46.5597619047619,1.14511793118593,46.2763181547619,0.283443749999996
"49",2017,3,2017-01-21,47.2201785714286,1.14511793118593,46.2763181547619,0.943860416666695
"50",2013,3,2013-01-21,46.95625,1.14511793118593,46.2763181547619,0.679931845238094
"51",2016,3,2016-01-21,47.3307142857143,1.14511793118593,46.2763181547619,1.0543961309524
"52",2009,3,2009-01-21,45.6879166666667,1.14511793118593,46.2763181547619,-0.588401488095201
"53",2002,3,2002-01-21,45.828244047619,1.14511793118593,46.2763181547619,-0.448074107142901
"54",2004,3,2004-01-21,45.455744047619,1.14511793118593,46.2763181547619,-0.820574107142903
"55",2006,3,2006-01-21,45.1583928571429,1.14511793118593,46.2763181547619,-1.117925297619
"56",2005,3,2005-01-21,45.6557738095238,1.14511793118593,46.2763181547619,-0.620544345238102
"57",2020,3,2020-01-21,44.3415119047619,1.14511793118593,46.2763181547619,-1.93480625
"58",2003,3,2003-01-21,46.1306547619048,1.14511793118593,46.2763181547619,-0.145663392857102
"59",2011,3,2011-01-21,48.9397916666667,1.14511793118593,46.2763181547619,2.6634735119048
"60",2007,4,2007-01-28,45.4308333333333,1.21245978499244,46.330800297619,-0.899966964285753
"61",2001,4,2001-01-28,46.3883035714286,1.21245978499244,46.330800297619,0.0575032738095516
"62",2014,4,2014-01-28,47.3033928571429,1.21245978499244,46.330800297619,0.972592559523854
"63",2017,4,2017-01-28,47.1122321428571,1.21245978499244,46.330800297619,0.781431845238053
"64",2016,4,2016-01-28,47.3702380952381,1.21245978499244,46.330800297619,1.03943779761905
"65",2015,4,2015-01-28,47.2880059523809,1.21245978499244,46.330800297619,0.95720565476185
"66",2008,4,2008-01-28,46.6452678571429,1.21245978499244,46.330800297619,0.314467559523848
"67",2019,4,2019-01-28,44.001755952381,1.21245978499244,46.330800297619,-2.32904434523805
"68",2012,4,2012-01-28,46.9328869047619,1.21245978499244,46.330800297619,0.602086607142851
"69",2005,4,2005-01-28,45.8124107142857,1.21245978499244,46.330800297619,-0.518389583333352
"70",2018,4,2018-01-28,45.9011904761905,1.21245978499244,46.330800297619,-0.429609821428549
"71",2011,4,2011-01-28,46.83,1.21245978499244,46.330800297619,0.499199702380949
"72",2010,4,2010-01-28,46.8294642857143,1.21245978499244,46.330800297619,0.498663988095252
"73",2003,4,2003-01-28,46.2550892857143,1.21245978499244,46.330800297619,-0.075711011904751
"74",2009,4,2009-01-28,46.2588095238095,1.21245978499244,46.330800297619,-0.0719907738095529
"75",2002,4,2002-01-28,49.3358928571429,1.21245978499244,46.330800297619,3.00509255952385
"76",2020,4,2020-01-28,44.1346964285714,1.21245978499244,46.330800297619,-2.19610386904765
"77",2013,4,2013-01-28,46.4481547619048,1.21245978499244,46.330800297619,0.117354464285754
"78",2006,4,2006-01-28,45.4411607142857,1.21245978499244,46.330800297619,-0.889639583333349
"79",2004,4,2004-01-28,44.8962202380952,1.21245978499244,46.330800297619,-1.43458005952385
"80",2014,5,2014-02-04,47.3813095238095,0.87690545453669,46.3214919101732,1.05981761363635
"81",2007,5,2007-02-04,45.9456845238095,0.87690545453669,46.3214919101732,-0.375807386363654
"82",2001,5,2001-02-04,46.2974404761905,0.87690545453669,46.3214919101732,-0.024051433982649
"83",2012,5,2012-02-04,46.1826488095238,0.87690545453669,46.3214919101732,-0.138843100649353
"84",2015,5,2015-02-04,47.5034821428571,0.87690545453669,46.3214919101732,1.18199023268395
"85",2010,5,2010-02-04,46.6032738095238,0.87690545453669,46.3214919101732,0.281781899350648
"86",2003,5,2003-02-04,46.2902380952381,0.87690545453669,46.3214919101732,-0.0312538149350488
"87",2018,5,2018-02-04,45.3730952380952,0.87690545453669,46.3214919101732,-0.948396672077948
"88",2008,5,2008-02-04,46.5930357142857,0.87690545453669,46.3214919101732,0.271543804112547
"89",2002,5,2002-02-04,46.8191477272727,0.87690545453669,46.3214919101732,0.497655817099549
"90",2019,5,2019-02-04,44.4361607142857,0.87690545453669,46.3214919101732,-1.88533119588745
"91",2016,5,2016-02-04,47.5859821428571,0.87690545453669,46.3214919101732,1.26449023268395
"92",2009,5,2009-02-04,45.8029166666667,0.87690545453669,46.3214919101732,-0.518575243506454
"93",2020,5,2020-02-04,45.4860773809524,0.87690545453669,46.3214919101732,-0.835414529220749
"94",2004,5,2004-02-04,45.9550297619048,0.87690545453669,46.3214919101732,-0.366462148268354
"95",2006,5,2006-02-04,45.0634821428571,0.87690545453669,46.3214919101732,-1.25800976731605
"96",2005,5,2005-02-04,45.6387797619048,0.87690545453669,46.3214919101732,-0.682712148268351
"97",2017,5,2017-02-04,47.1558035714286,0.87690545453669,46.3214919101732,0.834311661255448
"98",2011,5,2011-02-04,46.8201488095238,0.87690545453669,46.3214919101732,0.498656899350649
"99",2013,5,2013-02-04,47.4961011904762,0.87690545453669,46.3214919101732,1.17460928030305
"100",2007,6,2007-02-11,45.6115773809524,0.907931871928495,46.3213666666666,-0.709789285714251
"101",2001,6,2001-02-11,46.5267857142857,0.907931871928495,46.3213666666666,0.205419047619053
"102",2017,6,2017-02-11,47.3399107142857,0.907931871928495,46.3213666666666,1.01854404761905
"103",2010,6,2010-02-11,46.861369047619,0.907931871928495,46.3213666666666,0.540002380952352
"104",2016,6,2016-02-11,47.6256547619048,0.907931871928495,46.3213666666666,1.30428809523815
"105",2014,6,2014-02-11,47.7177083333333,0.907931871928495,46.3213666666666,1.39634166666665
"106",2008,6,2008-02-11,46.5027678571429,0.907931871928495,46.3213666666666,0.181401190476251
"107",2019,6,2019-02-11,44.3291369047619,0.907931871928495,46.3213666666666,-1.99222976190475
"108",2012,6,2012-02-11,45.9836309523809,0.907931871928495,46.3213666666666,-0.337735714285749
"109",2015,6,2015-02-11,47.4709226190476,0.907931871928495,46.3213666666666,1.14955595238095
"110",2018,6,2018-02-11,46.3215476190476,0.907931871928495,46.3213666666666,0.000180952380951283
"111",2011,6,2011-02-11,47.0689583333333,0.907931871928495,46.3213666666666,0.747591666666651
"112",2004,6,2004-02-11,45.5095833333333,0.907931871928495,46.3213666666666,-0.811783333333345
"113",2003,6,2003-02-11,46.2872321428571,0.907931871928495,46.3213666666666,-0.0341345238095485
"114",2009,6,2009-02-11,46.0070833333333,0.907931871928495,46.3213666666666,-0.31428333333335
"115",2002,6,2002-02-11,45.9000297619048,0.907931871928495,46.3213666666666,-0.421336904761851
"116",2020,6,2020-02-11,45.2605476190476,0.907931871928495,46.3213666666666,-1.06081904761905
"117",2013,6,2013-02-11,47.1218452380952,0.907931871928495,46.3213666666666,0.800478571428549
"118",2005,6,2005-02-11,45.6593452380952,0.907931871928495,46.3213666666666,-0.66202142857145
"119",2006,6,2006-02-11,45.3216964285714,0.907931871928495,46.3213666666666,-0.999670238095248
"120",2007,7,2007-02-18,46.1668154761905,0.892676525773314,46.3676389880952,-0.200823511904737
"121",2014,7,2014-02-18,47.5374107142857,0.892676525773314,46.3676389880952,1.16977172619046
"122",2015,7,2015-02-18,47.4429761904762,0.892676525773314,46.3676389880952,1.07533720238096
"123",2009,7,2009-02-18,46.2404166666667,0.892676525773314,46.3676389880952,-0.12722232142854
"124",2008,7,2008-02-18,46.0523214285714,0.892676525773314,46.3676389880952,-0.315317559523834
"125",2001,7,2001-02-18,46.36375,0.892676525773314,46.3676389880952,-0.00388898809523397
"126",2012,7,2012-02-18,45.5921130952381,0.892676525773314,46.3676389880952,-0.775525892857139
"127",2018,7,2018-02-18,46.5458630952381,0.892676525773314,46.3676389880952,0.17822410714286
"128",2017,7,2017-02-18,47.2455654761905,0.892676525773314,46.3676389880952,0.877926488095262
"129",2010,7,2010-02-18,46.8741964285714,0.892676525773314,46.3676389880952,0.506557440476165
"130",2003,7,2003-02-18,45.8955357142857,0.892676525773314,46.3676389880952,-0.472103273809537
"131",2016,7,2016-02-18,47.481755952381,0.892676525773314,46.3676389880952,1.11411696428576
"132",2005,7,2005-02-18,47.3426488095238,0.892676525773314,46.3676389880952,0.975009821428564
"133",2002,7,2002-02-18,46.1555357142857,0.892676525773314,46.3676389880952,-0.212103273809539
"134",2004,7,2004-02-18,45.609494047619,0.892676525773314,46.3676389880952,-0.758144940476235
"135",2006,7,2006-02-18,45.645625,0.892676525773314,46.3676389880952,-0.722013988095235
"136",2013,7,2013-02-18,46.6218452380952,0.892676525773314,46.3676389880952,0.25420624999996
"137",2020,7,2020-02-18,45.0849226190476,0.892676525773314,46.3676389880952,-1.28271636904763
"138",2019,7,2019-02-18,44.1919642857143,0.892676525773314,46.3676389880952,-2.17567470238094
"139",2011,7,2011-02-18,47.2620238095238,0.892676525773314,46.3676389880952,0.894384821428559
"140",2007,8,2007-02-25,45.7329464285714,0.976055646816316,46.3101221726191,-0.577175744047651
"141",2016,8,2016-02-25,47.7133035714286,0.976055646816316,46.3101221726191,1.40318139880954
"142",2014,8,2014-02-25,47.44,0.976055646816316,46.3101221726191,1.12987782738094
"143",2001,8,2001-02-25,46.4387797619048,0.976055646816316,46.3101221726191,0.128657589285744
"144",2003,8,2003-02-25,45.4198511904762,0.976055646816316,46.3101221726191,-0.890270982142852
"145",2015,8,2015-02-25,47.5302976190476,0.976055646816316,46.3101221726191,1.22017544642855
"146",2017,8,2017-02-25,47.635,0.976055646816316,46.3101221726191,1.32487782738094
"147",2010,8,2010-02-25,47.1635119047619,0.976055646816316,46.3101221726191,0.853389732142844
"148",2012,8,2012-02-25,46.3167261904762,0.976055646816316,46.3101221726191,0.00660401785714981
"149",2005,8,2005-02-25,45.431875,0.976055646816316,46.3101221726191,-0.878247172619055
"150",2008,8,2008-02-25,46.2206845238095,0.976055646816316,46.3101221726191,-0.0894376488095503
"151",2019,8,2019-02-25,43.8449404761905,0.976055646816316,46.3101221726191,-2.46518169642855
"152",2004,8,2004-02-25,44.980625,0.976055646816316,46.3101221726191,-1.32949717261905
"153",2013,8,2013-02-25,46.4304761904762,0.976055646816316,46.3101221726191,0.120354017857146
"154",2018,8,2018-02-25,46.6953571428571,0.976055646816316,46.3101221726191,0.385234970238045
"155",2011,8,2011-02-25,46.8745535714286,0.976055646816316,46.3101221726191,0.564431398809546
"156",2020,8,2020-02-25,45.7752113095238,0.976055646816316,46.3101221726191,-0.534910863095256
"157",2009,8,2009-02-25,46.3813988095238,0.976055646816316,46.3101221726191,0.0712766369047486
"158",2002,8,2002-02-25,46.4390178571429,0.976055646816316,46.3101221726191,0.128895684523847
"159",2006,8,2006-02-25,45.7378869047619,0.976055646816316,46.3101221726191,-0.572235267857153
"160",2007,9,2007-03-04,46.3616666666667,1.25510927270879,46.6773300595238,-0.315663392857118
"161",2010,9,2010-03-04,49.5501488095238,1.25510927270879,46.6773300595238,2.87281874999998
"162",2014,9,2014-03-04,47.5034523809524,1.25510927270879,46.6773300595238,0.826122321428585
"163",2015,9,2015-03-04,47.69375,1.25510927270879,46.6773300595238,1.01641994047618
"164",2008,9,2008-03-03,46.6850297619048,1.25510927270879,46.6773300595238,0.00769970238098239
"165",2001,9,2001-03-04,46.2764880952381,1.25510927270879,46.6773300595238,-0.400841964285718
"166",2012,9,2012-03-03,46.762619047619,1.25510927270879,46.6773300595238,0.0852889880951793
"167",2018,9,2018-03-04,46.7814880952381,1.25510927270879,46.6773300595238,0.104158035714285
"168",2017,9,2017-03-04,47.609255952381,1.25510927270879,46.6773300595238,0.93192589285718
"169",2004,9,2004-03-03,44.7804166666667,1.25510927270879,46.6773300595238,-1.89691339285712
"170",2003,9,2003-03-04,46.2344642857143,1.25510927270879,46.6773300595238,-0.442865773809515
"171",2016,9,2016-03-03,47.4686904761905,1.25510927270879,46.6773300595238,0.791360416666684
"172",2009,9,2009-03-04,48.8481845238095,1.25510927270879,46.6773300595238,2.17085446428568
"173",2002,9,2002-03-04,46.6790773809524,1.25510927270879,46.6773300595238,0.00174732142858147
"174",2019,9,2019-03-04,44.3126488095238,1.25510927270879,46.6773300595238,-2.36468125000002
"175",2006,9,2006-03-04,45.3050595238095,1.25510927270879,46.6773300595238,-1.37227053571432
"176",2005,9,2005-03-04,45.3110714285714,1.25510927270879,46.6773300595238,-1.36625863095242
"177",2020,9,2020-03-03,46.158744047619,1.25510927270879,46.6773300595238,-0.518586011904816
"178",2013,9,2013-03-04,46.4349404761905,1.25510927270879,46.6773300595238,-0.242389583333321
"179",2011,9,2011-03-04,46.7894047619048,1.25510927270879,46.6773300595238,0.11207470238098
"180",2014,10,2014-03-11,47.36,1.02462889744873,46.4845246031746,0.875475396825394
"181",2000,10,2000-03-10,45.3576,1.02462889744873,46.4845246031746,-1.12692460317461
"182",2017,10,2017-03-11,47.7113988095238,1.02462889744873,46.4845246031746,1.22687420634919
"183",2007,10,2007-03-11,45.9599107142857,1.02462889744873,46.4845246031746,-0.524613888888908
"184",2003,10,2003-03-11,46.2292857142857,1.02462889744873,46.4845246031746,-0.255238888888904
"185",2012,10,2012-03-10,46.8532738095238,1.02462889744873,46.4845246031746,0.368749206349193
"186",2015,10,2015-03-11,47.5423214285714,1.02462889744873,46.4845246031746,1.05779682539679
"187",2010,10,2010-03-11,47.1117261904762,1.02462889744873,46.4845246031746,0.627201587301592
"188",2001,10,2001-03-11,46.5308928571429,1.02462889744873,46.4845246031746,0.0463682539682964
"189",2004,10,2004-03-10,44.7013392857143,1.02462889744873,46.4845246031746,-1.78318531746031
"190",2005,10,2005-03-11,45.2300892857143,1.02462889744873,46.4845246031746,-1.25443531746031
"191",2008,10,2008-03-10,46.2775892857143,1.02462889744873,46.4845246031746,-0.206935317460307
"192",2019,10,2019-03-11,45.0220535714286,1.02462889744873,46.4845246031746,-1.46247103174601
"193",2002,10,2002-03-11,46.1208333333333,1.02462889744873,46.4845246031746,-0.363691269841304
"194",2006,10,2006-03-11,45.3740476190476,1.02462889744873,46.4845246031746,-1.110476984127
"195",2018,10,2018-03-11,47.0558333333333,1.02462889744873,46.4845246031746,0.571308730158691
"196",2011,10,2011-03-11,46.75,1.02462889744873,46.4845246031746,0.265475396825394
"197",2013,10,2013-03-11,46.9468154761905,1.02462889744873,46.4845246031746,0.462290873015895
"198",2016,10,2016-03-10,47.4865178571429,1.02462889744873,46.4845246031746,1.00199325396829
"199",2009,10,2009-03-11,48.7421130952381,1.02462889744873,46.4845246031746,2.2575884920635
"200",2020,10,2020-03-10,45.811375,1.02462889744873,46.4845246031746,-0.673149603174608
"201",2007,11,2007-03-18,45.7828869047619,0.772107372041438,46.519249263468,-0.73636235870611
"202",2010,11,2010-03-18,47.4140773809524,0.772107372041438,46.519249263468,0.894828117484387
"203",2004,11,2004-03-17,45.1272916666667,0.772107372041438,46.519249263468,-1.39195759680131
"204",2001,11,2001-03-18,46.6931845238095,0.772107372041438,46.519249263468,0.173935260341487
"205",2014,11,2014-03-18,47.3464285714286,0.772107372041438,46.519249263468,0.827179307960591
"206",2008,11,2008-03-17,46.8331845238095,0.772107372041438,46.519249263468,0.313935260341488
"207",2019,11,2019-03-18,45.1489880952381,0.772107372041438,46.519249263468,-1.37026116822991
"208",2012,11,2012-03-17,46.6967857142857,0.772107372041438,46.519249263468,0.177536450817691
"209",2018,11,2018-03-18,47.1703869047619,0.772107372041438,46.519249263468,0.651137641293886
"210",2017,11,2017-03-18,47.3404166666667,0.772107372041438,46.519249263468,0.821167403198686
"211",2002,11,2002-03-18,46.5143452380952,0.772107372041438,46.519249263468,-0.00490402537280943
"212",2003,11,2003-03-18,46.2969047619048,0.772107372041438,46.519249263468,-0.222344501563214
"213",2016,11,2016-03-17,47.3872321428571,0.772107372041438,46.519249263468,0.867982879389089
"214",2015,11,2015-03-18,47.5614583333333,0.772107372041438,46.519249263468,1.04220906986529
"215",2020,11,2020-03-17,45.5745714285714,0.772107372041438,46.519249263468,-0.944677834896609
"216",2013,11,2013-03-18,46.9552380952381,0.772107372041438,46.519249263468,0.435988831770089
"217",2000,11,2000-03-17,45.7078476280664,0.772107372041438,46.519249263468,-0.811401635401609
"218",2005,11,2005-03-18,46.2759821428571,0.772107372041438,46.519249263468,-0.243267120610909
"219",2011,11,2011-03-18,46.9334523809524,0.772107372041438,46.519249263468,0.414203117484391
"220",2006,11,2006-03-18,45.5422023809524,0.772107372041438,46.519249263468,-0.977046882515609
"221",2009,11,2009-03-18,46.601369047619,0.772107372041438,46.519249263468,0.08211978415099
"222",2014,12,2014-03-25,47.5319345238095,0.958332698261971,46.6687307256236,0.863203798185914
"223",2000,12,2000-03-24,46.5016071428571,0.958332698261971,46.6687307256236,-0.167123582766486
"224",2018,12,2018-03-25,47.1401488095238,0.958332698261971,46.6687307256236,0.471418083900218
"225",2010,12,2010-03-25,48.5335416666667,0.958332698261971,46.6687307256236,1.86481094104312
"226",2003,12,2003-03-25,45.606369047619,0.958332698261971,46.6687307256236,-1.06236167800459
"227",2017,12,2017-03-25,47.5251190476191,0.958332698261971,46.6687307256236,0.856388321995517
"228",2015,12,2015-03-25,47.4116071428571,0.958332698261971,46.6687307256236,0.742876417233518
"229",2008,12,2008-03-24,47.0063095238095,0.958332698261971,46.6687307256236,0.337578798185916
"230",2007,12,2007-03-25,46.4897619047619,0.958332698261971,46.6687307256236,-0.178968820861684
"231",2012,12,2012-03-24,46.3393154761905,0.958332698261971,46.6687307256236,-0.329415249433083
"232",2005,12,2005-03-25,47.197380952381,0.958332698261971,46.6687307256236,0.528650226757421
"233",2020,12,2020-03-24,44.8110535714286,0.958332698261971,46.6687307256236,-1.85767715419498
"234",2019,12,2019-03-25,44.7261607142857,0.958332698261971,46.6687307256236,-1.94257001133789
"235",2004,12,2004-03-24,45.7365476190476,0.958332698261971,46.6687307256236,-0.932183106575984
"236",2006,12,2006-03-25,45.4758333333333,0.958332698261971,46.6687307256236,-1.19289739229028
"237",2016,12,2016-03-24,47.3107142857143,0.958332698261971,46.6687307256236,0.641983560090715
"238",2011,12,2011-03-25,46.986130952381,0.958332698261971,46.6687307256236,0.317400226757414
"239",2001,12,2001-03-25,47.49625,0.958332698261971,46.6687307256236,0.827519274376421
"240",2002,12,2002-03-25,46.7151488095238,0.958332698261971,46.6687307256236,0.046418083900214
"241",2009,12,2009-03-25,46.4214880952381,0.958332698261971,46.6687307256236,-0.247242630385486
"242",2013,12,2013-03-25,47.0809226190476,0.958332698261971,46.6687307256236,0.412191893424016
"243",2012,13,2012-03-31,46.2063392857143,1.15056799321142,46.5914964569161,-0.385157171201797
"244",2007,13,2007-04-01,46.1219345238095,1.15056799321142,46.5914964569161,-0.469561933106597
"245",2001,13,2001-04-01,46.7146726190476,1.15056799321142,46.5914964569161,0.1231761621315
"246",2000,13,2000-03-31,46.5441369047619,1.15056799321142,46.5914964569161,-0.0473595521541981
"247",2014,13,2014-04-01,47.4107142857143,1.15056799321142,46.5914964569161,0.819217828798202
"248",2010,13,2010-04-01,47.3155357142857,1.15056799321142,46.5914964569161,0.724039257369604
"249",2019,13,2019-04-01,44.2907440476191,1.15056799321142,46.5914964569161,-2.300752409297
"250",2006,13,2006-04-01,49.2836607142857,1.15056799321142,46.5914964569161,2.6921642573696
"251",2018,13,2018-04-01,47.4568154761905,1.15056799321142,46.5914964569161,0.865319019274402
"252",2008,13,2008-03-31,47.3178571428571,1.15056799321142,46.5914964569161,0.726360685941003
"253",2004,13,2004-03-31,45.2097023809524,1.15056799321142,46.5914964569161,-1.3817940759637
"254",2003,13,2003-04-01,45.5549107142857,1.15056799321142,46.5914964569161,-1.0365857426304
"255",2016,13,2016-03-31,47.5445238095238,1.15056799321142,46.5914964569161,0.953027352607705
"256",2017,13,2017-04-01,47.2200595238095,1.15056799321142,46.5914964569161,0.628563066893406
"257",2002,13,2002-04-01,45.9252083333333,1.15056799321142,46.5914964569161,-0.666288123582795
"258",2013,13,2013-04-01,47.0277380952381,1.15056799321142,46.5914964569161,0.436241638322002
"259",2005,13,2005-04-01,45.8415178571429,1.15056799321142,46.5914964569161,-0.7499785997732
"260",2020,13,2020-03-31,44.4619613095238,1.15056799321142,46.5914964569161,-2.1295351473923
"261",2009,13,2009-04-01,46.6508333333333,1.15056799321142,46.5914964569161,0.0593368764172055
"262",2011,13,2011-04-01,46.7111309523809,1.15056799321142,46.5914964569161,0.119634495464801
"263",2015,13,2015-04-01,47.6114285714286,1.15056799321142,46.5914964569161,1.0199321145125
"264",2007,14,2007-04-08,45.5116071428571,0.945116014232733,46.3482325680272,-0.836625425170105
"265",2019,14,2019-04-08,44.4620535714286,0.945116014232733,46.3482325680272,-1.88617899659861
"266",2000,14,2000-04-07,46.6103273809524,0.945116014232733,46.3482325680272,0.262094812925191
"267",2014,14,2014-04-08,47.3209821428571,0.945116014232733,46.3482325680272,0.972749574829891
"268",2010,14,2010-04-08,46.9472916666667,0.945116014232733,46.3482325680272,0.599059098639493
"269",2003,14,2003-04-08,45.4606845238095,0.945116014232733,46.3482325680272,-0.887548044217709
"270",2017,14,2017-04-08,47.1319642857143,0.945116014232733,46.3482325680272,0.78373171768709
"271",2008,14,2008-04-07,46.7566369047619,0.945116014232733,46.3482325680272,0.408404336734691
"272",2001,14,2001-04-08,46.5816666666667,0.945116014232733,46.3482325680272,0.233434098639492
"273",2012,14,2012-04-07,46.4517857142857,0.945116014232733,46.3482325680272,0.103553146258491
"274",2015,14,2015-04-08,47.6477083333333,0.945116014232733,46.3482325680272,1.29947576530609
"275",2020,14,2020-04-07,44.3684494047619,0.945116014232733,46.3482325680272,-1.97978316326531
"276",2013,14,2013-04-08,46.7,0.945116014232733,46.3482325680272,0.351767431972796
"277",2004,14,2004-04-07,45.2954464285714,0.945116014232733,46.3482325680272,-1.0527861394558
"278",2005,14,2005-04-08,45.6047619047619,0.945116014232733,46.3482325680272,-0.743470663265306
"279",2018,14,2018-04-08,47.3197619047619,0.945116014232733,46.3482325680272,0.97152933673469
"280",2011,14,2011-04-08,46.6474702380952,0.945116014232733,46.3482325680272,0.299237670067996
"281",2002,14,2002-04-08,45.8390476190476,0.945116014232733,46.3482325680272,-0.509184948979609
"282",2006,14,2006-04-08,46.7216369047619,0.945116014232733,46.3482325680272,0.373404336734694
"283",2016,14,2016-04-07,47.6771130952381,0.945116014232733,46.3482325680272,1.32888052721089
"284",2009,14,2009-04-08,46.2564880952381,0.945116014232733,46.3482325680272,-0.0917444727891095
"285",2014,15,2014-04-15,47.1912797619048,1.02175753871656,46.3734354450113,0.817844316893463
"286",2007,15,2007-04-15,45.4033630952381,1.02175753871656,46.3734354450113,-0.97007234977324
"287",2001,15,2001-04-15,46.5702380952381,1.02175753871656,46.3734354450113,0.196802650226765
"288",2000,15,2000-04-14,46.5719940476191,1.02175753871656,46.3734354450113,0.198558602607761
"289",2020,15,2020-04-14,44.3751279761905,1.02175753871656,46.3734354450113,-1.99830746882084
"290",2008,15,2008-04-14,47.1174702380952,1.02175753871656,46.3734354450113,0.744034793083863
"291",2019,15,2019-04-15,44.6146726190476,1.02175753871656,46.3734354450113,-1.75876282596374
"292",2012,15,2012-04-14,46.6209821428571,1.02175753871656,46.3734354450113,0.247546697845763
"293",2018,15,2018-04-15,47.2444345238095,1.02175753871656,46.3734354450113,0.870999078798164
"294",2017,15,2017-04-15,47.0515178571429,1.02175753871656,46.3734354450113,0.678082412131559
"295",2010,15,2010-04-15,46.8314880952381,1.02175753871656,46.3734354450113,0.458052650226762
"296",2003,15,2003-04-15,45.4,1.02175753871656,46.3734354450113,-0.97343544501134
"297",2016,15,2016-04-14,47.3663392857143,1.02175753871656,46.3734354450113,0.992903840702958
"298",2015,15,2015-04-15,47.36296875,1.02175753871656,46.3734354450113,0.989533304988662
"299",2002,15,2002-04-15,45.9948511904762,1.02175753871656,46.3734354450113,-0.378584254535141
"300",2006,15,2006-04-15,45.6040476190476,1.02175753871656,46.3734354450113,-0.76938782596374
"301",2005,15,2005-04-15,45.8663095238095,1.02175753871656,46.3734354450113,-0.50712592120184
"302",2013,15,2013-04-15,48.6787202380952,1.02175753871656,46.3734354450113,2.30528479308386
"303",2004,15,2004-04-14,45.5575,1.02175753871656,46.3734354450113,-0.815935445011341
"304",2011,15,2011-04-15,46.4575595238095,1.02175753871656,46.3734354450113,0.0841240787981619
"305",2009,15,2009-04-15,45.9612797619048,1.02175753871656,46.3734354450113,-0.41215568310654
"306",2007,16,2007-04-22,45.364255952381,0.891691708380982,46.2826242913832,-0.918368339002221
"307",2020,16,2020-04-21,44.2357648809524,0.891691708380982,46.2826242913832,-2.04685941043082
"308",2000,16,2000-04-21,46.6942559523809,0.891691708380982,46.2826242913832,0.411631660997678
"309",2014,16,2014-04-22,47.2040476190476,0.891691708380982,46.2826242913832,0.921423327664378
"310",2010,16,2010-04-22,46.902380952381,0.891691708380982,46.2826242913832,0.61975666099778
"311",2017,16,2017-04-22,46.893125,0.891691708380982,46.2826242913832,0.610500708616776
"312",2015,16,2015-04-22,47.0629166666667,0.891691708380982,46.2826242913832,0.78029237528348
"313",2008,16,2008-04-21,46.3571428571429,0.891691708380982,46.2826242913832,0.074518565759675
"314",2001,16,2001-04-22,46.6396726190476,0.891691708380982,46.2826242913832,0.35704832766438
"315",2012,16,2012-04-21,46.3982142857143,0.891691708380982,46.2826242913832,0.115589994331081
"316",2019,16,2019-04-22,44.5789285714286,0.891691708380982,46.2826242913832,-1.70369571995462
"317",2013,16,2013-04-22,47.368244047619,0.891691708380982,46.2826242913832,1.08561975623578
"318",2006,16,2006-04-22,45.8510714285714,0.891691708380982,46.2826242913832,-0.43155286281182
"319",2003,16,2003-04-22,45.716875,0.891691708380982,46.2826242913832,-0.56574929138322
