"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_nee","mod_nee_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_nee","obs_nee_unc","date"
"267",1869,0.113170376438604,0.245808342701262,0.101024599690311,0.223625901750321,1.5360483001279,1.61980429072862,49,2005,0.162928605,1.351360047,0.5,0.25,0.969305361,0.601849895,2005-02-11
"268",1876,0.14188914920187,0.309067605114394,0.101509257283155,0.225309509138415,1.45151082136339,1.5571267181763,56,2005,0.120426308,1.404535345,NA,-9999,1.002221924,0.601849895,2005-02-18
"269",1883,0.165614110863289,0.36113370762846,0.102684815411942,0.227781550084255,1.34057191269415,1.46918559500612,63,2005,0.214295106,1.512009082,NA,-9999,1.358903485,0.651961735,2005-02-25
"270",1890,0.190610762104946,0.413294558063896,0.104822483206285,0.230955553853797,1.4316935855693,1.57169323235502,70,2005,0.223390776,1.329381115,NA,-9999,1.18417649,0.614159114,2005-03-04
"271",1897,0.260915503945676,0.557631651973141,0.108895201057212,0.235079311284007,1.73590520544582,1.91458847472611,77,2005,0.230295546,1.549682151,0.4,0.25,1.338857605,0.622632598,2005-03-11
"272",1904,0.312078605785356,0.632599159827159,0.118122610263584,0.24204314528253,1.69302604888288,1.88866961859615,84,2005,NA,2.116306013,0.5,0.25,1.982374453,0.726307846,2005-03-18
"273",1911,0.355026003345758,0.646162405152783,0.138967603088637,0.254978759546691,1.67545169201125,1.85144422325938,91,2005,NA,2.116306013,NA,-9999,2.213975435,0.728087284,2005-03-25
"274",1918,0.605288830957116,0.91639148046113,0.185334536404321,0.283524221245858,1.60399237076736,1.81245711636567,98,2005,0.89413713,1.350383795,0.7,0.25,2.086604762,0.660746981,2005-04-01
"275",1925,0.748606342494694,0.918210315914877,0.288183745033922,0.356189374745519,1.42849471375281,1.53411027658854,105,2005,1.457785856,1.614663789,0.7,0.25,1.72816811,0.702462987,2005-04-08
"276",1932,1.69885121254089,1.81185360750523,0.496546296057952,0.533225395161409,0.738279349589573,0.815389517914233,112,2005,2.26250591,1.608997176,0.9,0.25,1.595087319,0.738651448,2005-04-15
"277",1939,2.57718558641656,2.61790388286883,0.888878047584186,0.905956126454945,0.0284828084133899,0.163401434509229,119,2005,2.320723768,1.414801091,0.9,0.25,1.37272034,0.709242195,2005-04-22
"278",1946,4.79378079123577,4.8887479330145,1.50017140540508,1.53278772300184,-1.44583025073877,-1.34690123394881,126,2005,3.773943612,1.449475661,0.87,0.26,1.14550042,0.647728618,2005-04-29
"279",1953,6.27228037465304,6.45243760588096,2.25724406772384,2.35923049663221,-3.00711099023157,-2.91151139543539,133,2005,4.18125117,1.33914502,4.66,0.95,-0.952120729,0.61731678,2005-05-06
"280",1960,7.39780247186667,7.65935247279424,2.95745824752995,3.14154304628778,-3.77245809862345,-3.61154091222993,140,2005,5.278968414,1.40072744,2.02,0.44,-1.340646537,0.659030894,2005-05-13
"281",1967,9.86249184922641,10.0113144101929,3.47252721922539,3.6961222265479,-5.3227986464613,-5.2315553216503,147,2005,8.542554871,1.512009082,3.14,1.24,-2.851858747,0.721954874,2005-05-20
"282",1974,11.2384235957211,11.3760522578769,3.84642623283661,4.07577314275053,-6.44632246373541,-6.34707945862677,154,2005,10.87106795,1.393610281,6.12,1.4,-4.98119788,0.682282773,2005-05-27
"283",1981,9.69873773010529,9.94792646830811,4.170125851,4.39794260513081,-5.49954818099479,-5.32336644088473,161,2005,10.84018984,1.182343211,4.89,1.47,-6.474882534,0.612261302,2005-06-03
"284",1988,11.0785157229153,11.2980197035938,4.45273972476925,4.68191393316531,-6.40200859157877,-6.24425054676855,168,2005,13.02601038,1.41881692,2.25,1.09,-7.391086902,0.745437209,2005-06-10
"285",1995,13.131918724799,13.2246018351435,4.70079488771721,4.93282450266331,-7.69079539185604,-7.46233109135444,175,2005,13.8038231,1.693851176,1.35,0.59,-7.761735493,0.800611424,2005-06-17
"286",2002,11.1982747148852,11.4171854975252,4.93949479137491,5.16870435000413,-6.29500856717865,-6.1373536205979,182,2005,8.68483407,1.394829502,1.65,0.73,-3.494600862,0.698366408,2005-06-24
"287",2009,11.387455214215,11.6284683607813,5.1261845309123,5.35151943174489,-6.56579298418501,-6.39143645640806,189,2005,12.53838936,1.457000858,1,0.25,-6.939776864,0.775739968,2005-07-01
"288",2016,13.3959568493094,13.4625857602253,5.25977646108206,5.48868651687579,-7.8681071107705,-7.66223769635075,196,2005,13.47334446,1.54097214,6.2,1.24,-8.136813524,0.768937685,2005-07-08
"289",2023,11.5895171999073,11.7383015186081,5.36259157957941,5.59815437383887,-6.69718456412233,-6.57767575820144,203,2005,12.71933437,1.208649348,5,1.13,-8.417525103,0.658619491,2005-07-15
"290",2030,11.6667571826043,11.878056850915,5.40440177624391,5.65149584294586,-6.60407204610263,-6.43858814496437,210,2005,13.48305813,1.206299919,4.23,1.19,-8.782189344,0.658783537,2005-07-22
"291",2037,10.9415510441738,11.0951462771211,5.40272264717523,5.6631775063677,-6.18975369572243,-6.06221597180047,217,2005,13.09413931,1.476429587,5.1,1.03,-8.298978684,0.73767573,2005-07-29
"292",2044,9.59665636900533,9.77640616460438,5.34254852819723,5.61611153159554,-5.29803370978179,-5.15501011192531,224,2005,11.12510264,1.101010403,3.3,2.2,-7.235396765,0.607301113,2005-08-05
"293",2051,10.3121900348109,10.4938639945401,5.211859335209,5.49419898286382,-5.6767627132581,-5.54402207232383,231,2005,10.85604128,1.219995909,2.35,1.73,-6.989994064,0.652796835,2005-08-12
"294",2058,7.2726952022907,7.43878000418527,5.02311454411863,5.30903811623339,-3.27508972230434,-3.15170371408422,238,2005,8.417859354,1.232156269,5.04,1.16,-4.999503479,0.632702108,2005-08-19
"295",2065,11.0725779435181,11.3591327135224,4.72980051671204,5.0004052007829,-6.08201036686949,-5.8811635045232,245,2005,13.30549438,1.388414622,3.92,1.87,-9.528494687,0.694785576,2005-08-26
"296",2072,10.0228452364234,10.2056317642598,4.39965362084107,4.64120809012985,-5.15317343139479,-4.99975482135848,252,2005,9.587292059,1.474254368,5.1,1.04,-4.289775423,0.72484727,2005-09-02
"297",2079,5.4237707555371,5.60170278817076,3.98217105753752,4.18518933950726,-1.82394258543953,-1.71824938569912,259,2005,5.396011494,1.221692276,5.21,1.06,-2.556240691,0.671526682,2005-09-09
"298",2086,7.78133851670322,7.97732565709796,3.45448105439978,3.6257570488098,-3.85825773198171,-3.73063387455583,266,2005,NA,2.116306013,4.53,0.93,NA,0.911057024,2005-09-16
"299",2093,4.93598652314678,5.06244191754043,2.92462322674663,3.0674083657816,-1.54034806792427,-1.45433644157807,273,2005,5.771055071,1.355574569,4.61,0.95,-3.239191351,0.647567531,2005-09-23
"300",2100,2.66477172445722,2.75860554686495,2.37239385888845,2.49806371042415,0.108387085379583,0.184396219061545,280,2005,4.511058717,1.114947873,1.08,0.25,-1.970859117,0.606545395,2005-09-30
"301",2107,3.98296570124534,4.15216215961053,1.84847794564857,1.96317173186184,-0.856295920004738,-0.762576377119969,287,2005,6.544906865,1.455134956,1.33,0.3,-3.389068833,0.730866248,2005-10-07
"302",2114,2.63472002730504,2.81980091259042,1.41560660232705,1.53891195562242,0.00187829731678923,0.0979586784424558,294,2005,3.532041516,1.189916962,4.23,0.99,-0.58380031,0.648011688,2005-10-14
"303",2121,1.49628425379383,1.6569456494145,1.05721909661682,1.18917162375836,1.15894015728108,1.260621100593,301,2005,1.716617515,1.460476846,2.77,0.98,1.467379682,0.668726519,2005-10-21
"304",2128,1.10396216414819,1.28617752043167,0.773475976607088,0.914574543201635,1.40006481961354,1.51178932166513,308,2005,0.412871981,1.719420725,0.7,0.25,3.170314085,0.704138296,2005-10-28
"305",2135,0.663563439673945,0.827887171333725,0.564659544685427,0.715993625350214,1.55026847410693,1.6447343140818,315,2005,0.309321697,1.555226799,0.48,0.25,2.834898389,0.607301113,2005-11-04
"306",2142,0.347322769058518,0.469519118237584,0.415622695387324,0.571314141768097,1.61209834026195,1.69213428994755,322,2005,0.32822562,1.366598259,0.57,0.25,1.935037553,0.643853775,2005-11-11
"307",2149,0.177235554983385,0.261170158173365,0.313111736770985,0.466512486539561,1.57242334758862,1.6554898621506,329,2005,0.111460269,1.523627225,0.3,0.25,1.853686715,0.63288608,2005-11-18
"308",2156,0.189942789553372,0.299984989762201,0.244728033745492,0.392735618165853,1.53841960678516,1.61971988595772,336,2005,0.073106701,1.550814957,NA,-9999,1.511671144,0.602300076,2005-11-25
"309",2163,0.0817628732235003,0.13850065595465,0.200265145547975,0.342557611660738,1.75267475558982,1.85404968198901,343,2005,0.116525101,1.479357107,NA,-9999,1.527334213,0.601849895,2005-12-02
"310",2170,0.0656691632073861,0.117984290779712,0.169057860940649,0.306871834588249,1.69034031752193,1.79661162933066,350,2005,0.149069463,1.288803793,NA,-9999,1.444375765,0.642742944,2005-12-09
"311",2177,0.0487793014902424,0.0919932028377064,0.147953455438901,0.281987495017895,1.67847473481894,1.78840593311346,357,2005,0.086178953,1.400473874,NA,-9999,1.225098713,0.58,2005-12-16
"312",2184,0.0713894371656855,0.140057885993999,0.133708611322667,0.265179140779732,1.55780628976454,1.64263497357083,365,2005,0.085526446,1.397618226,NA,-9999,1.273966811,0.647323433,2005-12-23
"313",2191,0.0413334327843954,0.084029768407217,0.123604377490868,0.253597377128835,1.63981312574258,1.74656372919729,7,2006,0.078859307,1.512611699,NA,-9999,1.595301437,0.587265662,2005-12-30
"314",2198,0.119626708110541,0.247373991485675,0.117583501536062,0.245964201542383,1.50946055526542,1.59644642431063,14,2006,0.368794716,1.370972622,NA,-9999,1.905500083,0.629470459,2006-01-06
"315",2205,0.112987363952523,0.237123415795743,0.114338676567429,0.243178665307476,1.57605887771632,1.65440633167721,21,2006,0.277303907,1.313031158,NA,-9999,1.764376617,0.629470459,2006-01-13
"316",2212,0.105537567637782,0.225261977808664,0.112349501434448,0.242009186612769,1.32497587869468,1.4223000051924,28,2006,0.083738847,1.403181597,NA,-9999,0.858822657,0.717508406,2006-01-20
"317",2219,0.151170193062003,0.32438097605335,0.111198871808953,0.241782943606327,1.47052264652486,1.58125267574601,35,2006,NA,2.116306013,0.67,0.25,0.765215057,0.718934065,2006-01-27
"318",2226,0.125845066798226,0.271411535014438,0.11113798431454,0.243227512897429,1.54670923445254,1.63742337852734,42,2006,0.055327437,1.49555377,0.69,0.25,0.770875726,0.60341769,2006-02-03
"319",2233,0.153755704759819,0.331909141670767,0.111282837353307,0.2447393820755,1.59633678151031,1.70151105622343,49,2006,0.230567262,1.318535908,0.1,0.25,0.719372626,0.640004734,2006-02-10
"320",2240,0.123970157514199,0.270118502174242,0.112090568996817,0.247168946963062,1.52308660247952,1.61684654328949,56,2006,0.088938394,1.411963985,NA,-9999,0.746479519,0.627643789,2006-02-17
"321",2247,0.174133160405504,0.376792657209732,0.113038145730827,0.249234776028211,1.43837433831848,1.56444488659168,63,2006,0.144066073,1.402317344,NA,-9999,0.83931222,0.647013587,2006-02-24
"322",2254,0.214370655763402,0.460798288338457,0.115257231879716,0.252529914700346,1.4859990880956,1.64217320966903,70,2006,0.271842009,1.464688981,0.5,0.25,0.839757511,0.607747256,2006-03-03
"323",2261,0.193111190469618,0.410247313711986,0.119665253212181,0.257093678928145,1.38564685685667,1.52048830950715,77,2006,0.209710362,1.305327358,NA,-9999,1.053427699,0.591255182,2006-03-10
"324",2268,0.375433933645969,0.75547674277079,0.128509618712546,0.262788331175141,1.46631232926461,1.69468192776152,84,2006,0.134816781,1.456178169,0.4,0.25,1.318571993,0.720728675,2006-03-17
"325",2275,0.321456895927645,0.586822311912635,0.150798595230539,0.277254334668935,1.83551837410782,2.00596759188263,91,2006,0.22475629,1.568449842,NA,-9999,1.680851483,0.637889726,2006-03-24
"326",2282,0.57734403674747,0.876423738905405,0.199151643607554,0.306324354706691,1.46296517009609,1.64281269776086,98,2006,0.250648024,1.721427964,0.7,0.25,1.661319325,0.691063529,2006-03-31
"327",2289,0.738313904100214,0.910656219569209,0.306905842364165,0.381812968231828,1.32990055598375,1.43445500432013,105,2006,0.327164627,1.654452851,0.68,0.25,1.803992464,0.602300076,2006-04-07
"328",2296,1.63215018288933,1.74485706032189,0.525726396331268,0.566948125266756,0.870388735391764,0.953390779189045,112,2006,0.604019514,1.535346696,0.8,0.25,2.528926488,0.664401689,2006-04-14
"329",2303,2.44916992438657,2.49347282355173,0.937618661532566,0.954099176333292,0.17140325072326,0.292094135715407,119,2006,1.403917879,1.43736122,0.5,0.25,2.655700687,0.700013283,2006-04-21
"330",2310,5.52902586037639,5.65218794828868,1.57575298398627,1.61037939398745,-2.12029388924009,-2.04375647380951,126,2006,4.557266284,1.601185474,1.13,0.25,0.948832969,0.763802941,2006-04-28
"331",2317,7.35582485246041,7.43161456111963,2.37531366795396,2.47919009802987,-3.3798085398847,-3.26942841414522,133,2006,7.916194786,1.4964707,3.64,0.96,-1.459754941,0.727968551,2006-05-05
"332",2324,7.34034427411983,7.58115091998646,3.12127365066009,3.30665105518678,-3.51272399484277,-3.36635828180756,140,2006,9.171067787,1.262450353,5.06,1.03,-3.714819162,0.667482684,2006-05-12
"333",2331,7.6817872065313,7.9110520633945,3.66986329792528,3.89541034675671,-3.88079433221662,-3.73965531631323,147,2006,7.583486864,1.240120421,NA,-9999,-3.451590149,0.591255182,2006-05-19
"334",2338,8.94101555671713,9.17195587492036,4.0357230576257,4.26865645379188,-4.98069336118185,-4.8186990440048,154,2006,8.165139187,1.27174286,4.84,0.98,-5.026921921,0.621327705,2006-05-26
"335",2345,11.7414182511818,11.9805683210006,4.31089502723269,4.54602211442572,-6.95315068584806,-6.77084899082196,161,2006,8.301175768,1.325636519,NA,-9999,-4.984575022,0.675879942,2006-06-02
"336",2352,12.6311309881615,12.6758459522259,4.57658261363107,4.81383797968362,-7.29918845426918,-7.10627999988346,168,2006,14.50636554,1.408622003,4.7,0.95,-6.989734095,0.720295842,2006-06-09
"337",2359,13.5076541098884,13.6400308901025,4.84795495790425,5.08641897937955,-8.0470004184493,-7.92319845762749,175,2006,16.00579287,1.581433413,NA,-9999,-9.566728936,0.744256946,2006-06-16
"338",2366,13.1723897906787,13.3842000081874,5.10463834385843,5.33843440904341,-7.81424615884216,-7.64926021868774,182,2006,15.04547101,1.508862522,NA,-9999,-8.906198754,0.732021455,2006-06-23
"339",2373,13.6629440454204,13.7082219687286,5.31651492311662,5.54837508021583,-8.02289605606949,-7.82545123143702,189,2006,12.15525548,1.445120696,5.4,1.08,-5.901884398,0.728129735,2006-06-30
"340",2380,13.6664768241876,13.7029611270106,5.47974082069104,5.70957455132031,-8.04294668821575,-7.85686584452511,196,2006,12.78552057,1.616931057,5.6,2.56,-6.512972249,0.795666795,2006-07-07
"341",2387,9.89410992710222,9.9971037278097,5.5879060549412,5.82317191834986,-4.83691586766768,-4.66325475410932,203,2006,11.0753673,1.689443595,4.7,0.95,-5.557039277,0.822573367,2006-07-14
"342",2394,6.15897460575568,6.32587947204206,5.61135203249411,5.85939144976322,-1.93683046001006,-1.63840741689435,210,2006,11.0914757,1.649819384,5.27,1.32,-5.972320705,0.783078208,2006-07-21
"343",2401,8.54393892569037,8.64975101423213,5.54957395948519,5.80937826631996,-4.20745654752958,-4.01470931809276,217,2006,10.95998989,1.361287543,4.5,1.17,-6.684531182,0.668832988,2006-07-28
"344",2408,9.05531350325939,9.22082250637482,5.46137817889764,5.73080640478182,-4.73898036891541,-4.61883195861777,224,2006,10.01396501,1.280053763,NA,-9999,-6.012644236,0.696447347,2006-08-04
"345",2415,9.19765919034299,9.35504240896512,5.31995599104546,5.60043048855492,-4.7703609763301,-4.6662156599532,231,2006,9.765132766,1.429932587,5.2,1.05,-5.500305598,0.720596637,2006-08-11
"346",2422,8.86407258593785,9.04923142396885,5.11384660079591,5.39813800591833,-4.55784628243927,-4.42698277111437,238,2006,9.045616449,1.101010403,5.39,1.1,-5.133883967,0.607301113,2006-08-18
"347",2429,8.57322685936253,8.78116536195559,4.83060594913965,5.0991332289166,-4.36708406864359,-4.22335013068369,245,2006,8.921205249,1.160758816,2.3,0.46,-5.281481708,0.61731678,2006-08-25
"348",2436,8.9490982214805,9.15399825991697,4.46793467532695,4.70676569067242,-4.51967965657282,-4.38044004566672,252,2006,8.791876271,1.167143756,4.19,1.13,-5.213929931,0.619502028,2006-09-01
"349",2443,9.38558387952826,9.63287913595573,4.03103435734096,4.23647775312974,-4.69017265159428,-4.50328412125124,259,2006,9.100747291,1.353227516,4.99,1.01,-5.41773386,0.688132597,2006-09-08
"350",2450,7.71313245458265,7.89858689171711,3.5349546059394,3.7049880998103,-3.48651476594809,-3.35188011481993,266,2006,7.972968972,1.597405979,5.1,1.03,-4.844769314,0.781184777,2006-09-15
"351",2457,5.62386749258616,5.80560821582141,2.99031289627,3.13052761803772,-1.90782466275703,-1.79662901453973,273,2006,6.934743909,1.304812703,5.06,1.07,-3.980740014,0.670453389,2006-09-22
"352",2464,2.66076818945277,2.75942798058148,2.43158861270342,2.55569869868617,0.179494146775125,0.257444577086612,280,2006,4.220111151,1.219559027,NA,-9999,-1.205679085,0.58,2006-09-29
"353",2471,3.43752515172842,3.57950666596059,1.89391158327693,2.00921960352027,-0.404216869005372,-0.317730769687849,287,2006,4.854677357,1.419251457,0.9,0.25,-1.43980628,0.666283421,2006-10-06
"354",2478,2.30019095631027,2.45225213390188,1.44354149671767,1.56846556873539,0.411852027464829,0.499387737400769,294,2006,3.369477933,1.316559586,4.36,0.89,-0.603623163,0.638019774,2006-10-13
"355",2485,1.39178052923246,1.54157494926984,1.07377844919891,1.20764305047971,1.26290883710651,1.36606972427462,301,2006,1.809711477,1.441082971,2.76,1.55,1.318684732,0.624799254,2006-10-20
"356",2492,0.89899611036551,1.04048034586468,0.784273680962361,0.927663826295305,1.27662116465414,1.35616517962994,308,2006,0.590439331,1.352993417,0.88,0.25,2.161257689,0.622197128,2006-10-27
"357",2499,0.617997018833581,0.762671166525612,0.570291026184585,0.722152775362823,1.53890710273247,1.62202572826586,315,2006,0.197786545,1.702404597,0.55,0.25,2.419429068,0.58565463,2006-11-03
"358",2506,0.383619818318356,0.519123871511667,0.419242929322926,0.576165345431547,1.85938071644875,1.94602724588691,322,2006,0.176806628,1.360778942,0.56,0.25,2.682758725,0.607301113,2006-11-10
"359",2513,0.209627913047926,0.306862689258147,0.316011464732309,0.470667728930515,1.88512476803823,1.97038403931169,329,2006,0.175298169,1.567166372,NA,-9999,2.320054464,0.607301113,2006-11-17
"360",2520,0.2374212582753,0.376182676720231,0.247334389525361,0.396735567014736,1.81640354380673,1.90027278891673,336,2006,0.226756014,1.469009869,NA,-9999,2.234966717,0.69028749,2006-11-24
"361",2527,0.126255336243862,0.21364960243903,0.202868269137046,0.347218633495008,1.97196300309768,2.06367826118479,343,2006,0.140384785,1.541592701,NA,-9999,1.906963035,0.58,2006-12-01
"362",2534,0.100295423592891,0.181702371576213,0.171747458814053,0.31152433915165,1.82318685191985,1.9079936260093,350,2006,0.183988089,1.575998635,NA,-9999,1.903697216,0.606545395,2006-12-08
"363",2541,0.0567570586259642,0.107296632272277,0.150678393333466,0.286995849048676,1.77390057807052,1.88211356277643,357,2006,0.108134023,1.511889722,NA,-9999,1.926595846,0.606545395,2006-12-15
"364",2548,0.0945131602703592,0.186347705218152,0.136235682445668,0.269970190705155,1.69208702812214,1.7734600468516,365,2006,0.081698156,1.713317921,NA,-9999,1.559433558,0.58565463,2006-12-22
"365",2555,0.0391166519232507,0.0796118747152878,0.12618890174634,0.258283894148364,1.89425575140429,2.01234983182018,7,2007,0.127343562,1.252961127,NA,-9999,1.41889282,0.59634885,2006-12-29
"366",2562,0.0784221417611262,0.162928092823082,0.120005906239717,0.250737927204814,1.94669705167722,2.02828942079944,14,2007,0.164706091,1.356534493,NA,-9999,1.508384554,0.59634885,2007-01-05
"367",2569,0.0746547783501317,0.157234856644122,0.116253237217446,0.247205893306667,1.8810171516303,1.96253228477318,21,2007,0.155372968,1.273758746,NA,-9999,1.344579599,0.622933858,2007-01-12
"368",2576,0.0773301989866866,0.165489143058171,0.113827697674885,0.245219350431084,1.51219959423802,1.58933436948933,28,2007,0.060742447,1.422112469,NA,-9999,1.104248392,0.59680318,2007-01-19
"369",2583,0.102310622670985,0.22023167199203,0.112363512027981,0.24438863990433,1.8036357766975,1.87839443284327,35,2007,0.167130854,1.393917019,0.29,0.25,1.086653843,0.58565463,2007-01-26
"370",2590,0.0709901874366625,0.154441376447577,0.111798652809109,0.244820300151313,1.64827357336938,1.72721423855853,42,2007,0.124510905,1.426221019,0.31,0.25,1.046867663,0.669984272,2007-02-02
"371",2597,0.146240040385388,0.318348533287094,0.111389308360471,0.245127037722729,1.7660367395462,1.85783180328441,49,2007,0.229092449,1.363358847,NA,-9999,1.152994155,0.591255182,2007-02-09
"372",2604,0.148137072113598,0.324680506648854,0.112117798081843,0.247336072470638,1.80669429849215,1.90134226077864,56,2007,0.336973772,1.432317466,0.51,0.25,1.419074385,0.639432298,2007-02-16
"373",2611,0.151374038882344,0.331933707732593,0.113295213473647,0.249854574547821,1.78301144253259,1.88190761295144,63,2007,0.282368963,1.522251006,NA,-9999,1.255003366,0.58565463,2007-02-23
"374",2618,0.249830463701042,0.542368102390613,0.115254760040522,0.252726658451822,1.77642339212892,1.94767787036045,70,2007,0.260959009,1.410812159,0.61,0.25,1.649913158,0.58,2007-03-02
"375",2625,0.296247874438017,0.632049801831253,0.119929299495686,0.258250653143017,1.793390689792,1.99761801587278,77,2007,0.186732416,1.495869337,0.54,0.25,1.625569673,0.722469563,2007-03-09
"376",2632,0.260649154407498,0.529157125516773,0.12953313387977,0.265982599324539,1.60686792194739,1.75008507185497,84,2007,0.330279309,1.443868868,0.7,0.25,1.115010547,0.612703833,2007-03-16
"377",2639,0.486093396268041,0.889522119043656,0.150147683167107,0.277794328831118,1.65995345093484,1.91707480336517,91,2007,0.484372139,1.691086433,0.4,0.25,1.606065854,0.781621306,2007-03-23
"378",2646,0.602548550485142,0.924705015309653,0.198666130934526,0.308952190153572,1.52315329686011,1.72077666983748,98,2007,0.893958948,1.520739302,0.87,0.25,1.503280597,0.661078268,2007-03-30
"379",2653,1.16406199446891,1.45663328362067,0.303755946676701,0.382840065103528,1.35699627448969,1.56457870331548,105,2007,1.42387367,1.590888235,0.9,0.25,2.371945953,0.737173408,2007-04-06
"380",2660,2.08884582729258,2.27394469070905,0.520755475054792,0.568891752327901,0.491934532907164,0.610010960555331,112,2007,2.606169646,1.562719007,1.41,0.29,2.440518754,0.793791629,2007-04-13
"381",2667,3.55318140044158,3.71790403559182,0.926137107729296,0.950402556982624,-0.346632441235171,-0.241810995877431,119,2007,5.819583692,1.314710387,1.43,0.29,0.404106068,0.688452535,2007-04-20
"382",2674,5.88711081514894,6.04236956239627,1.5616595884006,1.60599027992503,-2.41819026668586,-2.34528819218561,126,2007,6.623013221,1.312930529,5.48,1.36,-2.395334201,0.673587114,2007-04-27
"383",2681,5.24761513789085,5.41759273607422,2.35644990622067,2.4708045515519,-1.9023128317002,-1.81768500024977,133,2007,7.102569844,1.052602317,5.47,1.29,-2.674462956,0.591255182,2007-05-04
"384",2688,8.54075889274476,8.85136075969961,3.07773007946989,3.27693638555158,-4.49924234547841,-4.28963122867886,140,2007,8.451317863,1.449012205,3.07,1.89,-4.556572193,0.664380936,2007-05-11
"385",2695,10.4071327918315,10.5412474687951,3.60975475780336,3.85109773240238,-5.55009226654742,-5.44191084056434,147,2007,10.77765279,1.54450036,5.07,1.06,-6.423871742,0.752269304,2007-05-18
"386",2702,9.01833534496379,9.25660206334169,4.00445743024498,4.25459748383813,-4.8415670672102,-4.69578019258568,154,2007,9.713037139,1.528131729,4.5,1.75,-4.548755538,0.728897951,2007-05-25
"387",2709,12.4661555473213,12.5800433644279,4.31831478836816,4.56744815720361,-7.17175120298878,-7.06181510302583,161,2007,14.43907016,1.398415791,6.5,1.3,-8.960000844,0.741002026,2007-06-01
"388",2716,12.5431522041528,12.7984377163787,4.60436815107932,4.85536525244038,-7.27686242494353,-7.10591408360711,168,2007,13.80957804,1.417979629,5.21,1.05,-8.002225153,0.722166786,2007-06-08
"389",2723,11.8627811361445,12.1075840437886,4.88683686775637,5.13917625331804,-6.81916853290535,-6.65339352443666,175,2007,12.14891324,1.366681733,4.77,1.03,-7.409863407,0.697178753,2007-06-15
"390",2730,10.9171772133901,11.1194388439543,5.12959674944514,5.37992577078088,-6.25243670508552,-6.10497097946204,182,2007,12.53372098,1.238173086,1,0.25,-7.925052989,0.607301113,2007-06-22
"391",2737,11.1500834058754,11.3389863024854,5.31251339706358,5.56151612165423,-6.39490362436094,-6.25416635590665,189,2007,10.98781871,1.178026409,NA,-9999,-6.549486611,0.588688341,2007-06-29
"392",2744,12.3984115991171,12.5803683726514,5.44145566852192,5.69373541000308,-7.23473767635826,-7.10004296391195,196,2007,12.16879123,1.435816607,0.57,0.25,-7.658676267,0.712218831,2007-07-06
"393",2751,12.5618916508778,12.763258333547,5.53399114216439,5.79420822073213,-7.1236407366107,-6.95530001472429,203,2007,11.05033127,1.31194812,6.14,1.27,-6.231448662,0.705196136,2007-07-13
"394",2758,10.5076742782042,10.6459104169251,5.58370993040938,5.85592066711036,-5.79277185533656,-5.6820586989145,210,2007,9.729660306,1.224843731,4.8,1.05,-5.833973136,0.644565753,2007-07-20
"395",2765,11.9209620843136,12.1252028984524,5.56498889077979,5.8514941876158,-6.95124200359061,-6.78539611350478,217,2007,10.99363168,1.373589502,4.4,0.89,-7.468882078,0.634193637,2007-07-27
"396",2772,9.80582185738698,9.9739211496639,5.50901528047545,5.8093207574804,-5.15103339471051,-5.02770081378612,224,2007,6.230165624,1.413466277,6.14,1.56,-3.047753566,0.670510502,2007-08-03
"397",2779,10.6286954120001,10.8430870356818,5.37331898564201,5.68254752050875,-5.79760161568815,-5.64531911102034,231,2007,9.996086943,1.307563757,4.93,0.99,-6.274707751,0.645379872,2007-08-10
"398",2786,10.2359138177787,10.5399114420355,5.17868418852086,5.48760713754466,-5.48705409269153,-5.307045307819,238,2007,8.177599272,1.259228834,4.67,1.94,-4.49826426,0.624761995,2007-08-17
"399",2793,9.18039603809546,9.42960277103866,4.90388854047031,5.19612336869062,-4.87800707295222,-4.72165946343512,245,2007,9.746162773,1.364496513,3.03,1.05,-6.415335777,0.601849895,2007-08-24
"400",2800,6.12706051803415,6.28502961136943,4.53842788067418,4.80038044704002,-2.56626441920545,-2.47496100789779,252,2007,6.937788751,1.121593633,NA,-9999,-3.82331261,0.59680318,2007-08-31
"401",2807,7.19959365129893,7.36906076936717,4.06663200854909,4.28962118127114,-3.36467226092478,-3.26274643889466,259,2007,7.275433275,1.20602396,NA,-9999,-4.325029017,0.618059327,2007-09-07
"402",2814,7.15181795081089,7.34402771914202,3.5439477233009,3.73072567028025,-3.25343411102382,-3.1478571491711,266,2007,7.114589682,1.327964733,4.6,0.93,-4.104827428,0.670790633,2007-09-14
"403",2821,4.10584387651296,4.24133218609564,2.99217705628229,3.14709594735171,-0.952745368007545,-0.87487568626204,273,2007,3.629674314,1.219995909,4.26,1.51,-1.039638551,0.632708789,2007-09-21
"404",2828,3.56807223347875,3.71002701194532,2.4178050971507,2.55358847667517,-0.537579364703419,-0.452911795450105,280,2007,3.47961092,1.372634061,3.78,1.23,-0.77041747,0.704683945,2007-09-28
"405",2835,3.13421789584732,3.27696737824908,1.89135590582774,2.01550668151,-0.31819811706486,-0.241651062608144,287,2007,2.633187092,1.19157403,2.21,0.49,0.819125392,0.631847139,2007-10-05
"406",2842,2.2710916055895,2.43122473015249,1.4387096872534,1.57042283148349,0.287502683134229,0.364611972606529,294,2007,1.288493335,1.158546326,1.34,0.28,1.540507124,0.619502028,2007-10-12
