doy,mint_C,maxt_C,airt_C,co2_ppm,swrad_MJm2day,vpd_kPa,precip_kgm2s,wind_spd_ms
182,12.58,20.4571428571429,16.6386011904762,363.717410714286,22.1566068,0.687869940476191,1.62037037037037E-05,2.65875892857143
189,11.5871428571429,17.33,14.1314285714286,367.344238095238,15.7719579428571,0.393677083333333,1.96759259259259E-05,3.17108035714286
196,12.7942857142857,21.17,17.0617261904762,365.914455357143,24.2449639714286,0.856761607142857,4.62962962962963E-06,2.54521428571429
203,17.0728571428571,25.8885714285714,21.7120833333333,372.376994047619,22.292001,1.29179464285714,8.26719576719577E-06,2.48215178571429
210,15.0442857142857,21.8371428571429,18.2091369047619,373.119020833333,16.4051555142857,0.627147023809524,2.28174603174603E-05,2.32364583333333
217,18.9914285714286,27.5385714285714,23.373244047619,366.089559523809,21.59298,1.52864345238095,0,1.73280654761905
224,19.56,30.4457142857143,25.1644047619048,368.890401785714,23.5995940285714,2.2403,1.65343915343915E-07,2.29197916666667
231,14.7014285714286,23.8585714285714,19.4658035714286,373.988839285714,19.4122239428571,1.15173839285714,7.10978835978836E-06,3.04261011904762
238,13.7671428571429,21.5185714285714,17.5285714285714,370.308845238095,18.9527091428571,0.908364583333333,4.96031746031746E-07,2.51946428571429
245,9.8,15.8028571428571,12.3203273809524,371.799005952381,11.6532997714286,0.3770125,5.19179894179894E-05,3.00859821428571
252,11.07,17.64,14.3603273809524,369.546089285714,13.5371656285714,0.595886309523809,1.28968253968254E-05,2.13989583333333
259,10.25,15.7114285714286,12.676130952381,375.7760625,12.2384589428571,0.374261011904762,6.08465608465609E-05,2.89327380952381
266,14.9657142857143,23.9885714285714,19.1194345238095,375.030610119048,14.8746312,1.28359107142857,1.07473544973545E-05,2.41507440476191
273,6.92714285714286,12.8942857142857,9.94178571428571,374.845797619048,9.6416388,0.346942857142857,1.3723544973545E-05,2.24595535714286
280,5.98571428571429,10.9314285714286,8.47205357142857,382.362083333333,5.67769165714286,0.164635119047619,4.82804232804233E-05,3.38983928571429
287,4.90857142857143,9.37,7.21318452380952,372.156080357143,7.59138377142857,0.203716369047619,3.30687830687831E-05,3.72445833333333
294,0.04,5.08428571428571,2.35672619047619,382.463321428571,7.9728282,0.130860119047619,2.64550264550265E-06,2.59573511904762
301,-1.01142857142857,2.42428571428571,0.758095238095238,381.554616071429,4.70502385714286,0.0985309523809524,6.11772486772487E-06,3.06062797619048
308,4.56714285714286,8.06857142857143,6.17934523809524,381.967163690476,3.06178868571429,0.184594642857143,3.42261904761905E-05,3.58023214285714
315,1.04857142857143,6.28142857142857,2.7598005952381,394.800383928571,4.24733888571429,0.0851065476190476,0,3.0508869047619
322,1.39571428571429,4.94142857142857,3.08404761904762,388.605208333333,2.88921291428571,0.0790958333333333,2.5462962962963E-05,3.59714880952381
