"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_nee","mod_nee_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_nee","obs_nee_unc","date"
"107",749,0.367987715590726,0.398062301434263,0.430642656047635,0.467387183008543,1.2098873535321,1.34124525966394,21,2017,1.462916318,1.311878168,NA,-9999,1.384370528,0.71126967,2017-01-18
"108",756,0.422668095916128,0.457237942626652,0.42148173800844,0.458606618730721,1.20881518103474,1.34300635519344,28,2017,0.769311763,1.323795679,NA,-9999,2.846992261,0.67540748,2017-01-25
"109",763,0.337022765334431,0.364087767030014,0.415585889967762,0.451226884986773,1.42487973448077,1.57084893869105,35,2017,0.396256915,1.514643806,0.7,0.25,2.273377564,0.591255182,2017-02-01
"110",770,0.195085588679948,0.211052761180613,0.411073847682722,0.446699239114509,1.37679271133082,1.51629226429022,42,2017,NA,2.116306013,0.57,0.25,1.547695997,0.674955896,2017-02-08
"111",777,0.523776899360682,0.569997938652678,0.405837344875247,0.442202163304263,1.26979568326834,1.4094275826286,49,2017,NA,2.116306013,0.37,0.25,1.463267502,0.633340683,2017-02-15
"112",784,0.416105063641468,0.452466358708193,0.405673278277979,0.442622796542536,1.44589274189044,1.59667648563126,56,2017,0.549254893,1.51910041,0.51,0.25,1.682760794,0.58565463,2017-02-22
"113",791,0.631819001348743,0.689064638046084,0.405161898250949,0.442819350055505,1.33516107305471,1.48742555255256,63,2017,NA,2.116306013,NA,-9999,1.675694269,0.614159114,2017-03-01
"114",798,0.63039342146682,0.685078787183818,0.408694162390297,0.446441541366522,1.28360179030488,1.43151495982685,70,2017,NA,2.116306013,0.31,0.25,1.751322051,0.58,2017-03-08
"115",805,0.86778982253301,0.946701000054384,0.413320187795578,0.451130240276498,1.1760084437829,1.33787667813708,77,2017,NA,2.116306013,0.5,0.25,2.093337331,0.656074029,2017-03-15
"116",812,0.757276033282546,0.823928112099485,0.422482767951157,0.460537829996504,1.2605654208381,1.41884718585976,84,2017,NA,2.116306013,0.5,0.25,2.36843796,0.622197128,2017-03-22
"117",819,1.36274707002171,1.47754690543409,0.435479539935969,0.473659070122111,1.03452123460961,1.21925556545867,91,2017,1.330575795,1.413412942,NA,-9999,2.430235979,0.743340374,2017-03-29
"118",826,1.1104569428963,1.19529520266579,0.471764863521939,0.510440723162913,1.05476863965945,1.21165010644474,98,2017,1.851675707,1.487040789,0.8,0.25,1.046940389,0.639432298,2017-04-05
"119",833,1.41962086847636,1.49823644864158,0.548496623953568,0.582523792646917,0.848017199515514,0.994351845548642,105,2017,2.453340165,1.404713114,0.81,0.25,0.970666261,0.644541721,2017-04-12
"120",840,1.68493362262745,1.76705260854388,0.732171649040466,0.768012697227093,0.474469032251215,0.602828872082817,112,2017,2.056197627,1.395058383,0.68,0.25,0.70930815,0.591255182,2017-04-19
"121",847,2.87000115287919,2.98498908085722,1.13453646689686,1.18459260593624,-0.313619746634211,-0.180781608077936,119,2017,2.828937452,1.368423247,1.03,0.25,0.601543029,0.58,2017-04-26
"122",854,3.97438212622638,4.07564246446893,1.87881000583756,1.94558954793544,-1.03111987490459,-0.903845268825839,126,2017,2.286959433,1.392197363,1.1,0.25,1.764775064,0.58565463,2017-05-03
"123",861,6.98926731926971,7.09597733064066,2.93536111328125,3.0188822206763,-3.12646305423807,-2.97530834588383,133,2017,5.172766514,1.39640985,NA,-9999,0.301894812,0.727465337,2017-05-10
"124",868,8.99644050930746,9.09606735073031,4.0484775002479,4.14913080223835,-4.38294994757862,-4.1908111681078,140,2017,9.551184305,1.709067615,2.18,0.49,-2.892528972,0.763331498,2017-05-17
"125",875,11.1271227488872,11.2262187133428,4.91460205345699,5.0093562194737,-5.96782847967023,-5.74649898452177,147,2017,11.5274408,1.431638135,4.81,1.05,-4.467702291,0.628202147,2017-05-24
"126",882,10.8784621248327,10.9751343399851,5.51348028103704,5.59549768137345,-5.57928895085068,-5.34439580847491,154,2017,13.86403823,1.500464659,5.15,1.04,-5.785892387,0.656729009,2017-05-31
"127",889,12.4509999428556,12.5430269920576,5.93958471041155,6.02899562188818,-6.96826504821264,-6.7317738006586,161,2017,14.54239288,1.55725611,4.97,1.11,-8.600842191,0.695671237,2017-06-07
"128",896,12.8645797031663,12.960481087752,6.28671719098667,6.38360271570349,-7.18852341219692,-6.93064480964053,168,2017,14.81332104,1.431143223,5.7,1.14,-8.651015736,0.647692322,2017-06-14
"129",903,13.4458899831386,13.5556810904841,6.59014203126073,6.69063892593445,-7.44079798437071,-7.15582180505692,175,2017,NA,2.116306013,NA,-9999,-10.64402485,0.694785576,2017-06-21
"130",910,9.30253017299028,9.36334442843938,6.83122523236887,6.93253280938282,-4.62366275571256,-4.43582384603452,182,2017,10.96968946,1.580487743,6.17,1.24,-4.606442476,0.58565463,2017-06-28
"131",917,14.0193056234698,14.1211282040733,6.93439816488999,7.02661121581008,-7.94757463098998,-7.66074233641632,189,2017,17.84495646,1.552513231,NA,-9999,-10.57706169,0.632702108,2017-07-05
"132",924,11.6975279877237,11.7707097291619,6.99135184022941,7.08160942582149,-6.35659636377756,-6.11635697487296,196,2017,13.54281574,1.437751446,2.2,0.44,-8.572372952,0.639551208,2017-07-12
"133",931,13.051041869311,13.1349161989748,6.9342517899273,7.02933126358226,-7.18937161907461,-6.91603011628959,203,2017,NA,2.116306013,NA,-9999,-10.524188,0.703278761,2017-07-19
"134",938,8.8627202998328,8.90419317376557,6.80900390306569,6.90940671432675,-4.30923195547633,-4.14203113173792,210,2017,11.22944853,1.57722749,NA,-9999,-6.351812449,0.652502182,2017-07-26
"135",945,11.7437432494762,11.8148250138539,6.56330452049094,6.68435666653556,-6.15483575665039,-5.92433069079932,217,2017,14.04770679,1.329641098,NA,-9999,-7.78679493,0.58,2017-08-02
"136",952,10.2401872041608,10.3063640468184,6.28458054252621,6.42179926769813,-5.28587315643058,-5.08311372808545,224,2017,15.19043836,1.429426428,5.57,1.35,-6.458485576,0.637471311,2017-08-09
"137",959,10.7625465810338,10.8511924085477,5.92384018598768,6.09125590393905,-5.55816095328023,-5.33686870803854,231,2017,13.22857003,1.529312508,4.45,1.01,-7.450455874,0.7072007,2017-08-16
"138",966,10.4847969315933,10.5913580579713,5.520873171135,5.70350810795623,-5.42026127755341,-5.19812330554666,238,2017,14.24385857,1.512009082,5.7,1.14,-9.194470327,0.668251275,2017-08-23
"139",973,9.28658214311051,9.4027611746646,5.07446374910936,5.25260366220133,-4.48700388259595,-4.2871028700784,245,2017,9.187128154,1.246905131,5.73,1.19,-5.983392204,0.645097548,2017-08-30
"140",980,7.21588601994121,7.32497852149123,4.58387528440988,4.75288641065895,-3.13523552488836,-2.969072743964,252,2017,8.265497067,1.615697597,5.19,1.74,-4.287905265,0.698641753,2017-09-06
"141",987,6.06263029999613,6.15905072320929,4.06076054778964,4.21361975340582,-2.40140193825029,-2.24943394329942,259,2017,8.048573038,1.464973329,NA,-9999,-3.942169162,0.58,2017-09-13
"142",994,5.80308218025723,5.89386515230644,3.53251297954581,3.66167132153538,-2.19795747388574,-2.04948618012559,266,2017,7.084924979,1.175281257,5.03,2.16,-3.994428254,0.59390992,2017-09-20
"143",1001,3.62499470810468,3.69197807020201,3.04564218566685,3.14127696182769,-0.515774579891985,-0.364835776746157,273,2017,5.430123153,1.514432998,5.18,1.05,-2.233521216,0.722063927,2017-09-27
"144",1008,2.99348796334695,3.05997164539753,2.57899127813491,2.65701157798315,-0.189215226300385,-0.040754760471406,280,2017,3.111499175,1.189457529,3.53,1.21,-0.325353139,0.583063133,2017-10-04
"145",1015,2.74254790987123,2.81819090505431,2.16693006272478,2.24102307504571,0.0578589768359008,0.210527491567365,287,2017,1.146781105,1.495869337,NA,-9999,-0.127321095,0.58,2017-10-11
"146",1022,3.13004961829608,3.23744224259154,1.81640946004104,1.89105676138484,-0.0571700658720975,0.107680397650968,294,2017,NA,2.116306013,1.3,0.28,0.646548109,0.59634885,2017-10-18
"147",1029,1.37031217606592,1.42015243059217,1.5347077904224,1.60668926247787,0.998628507834121,1.16732758413987,301,2017,NA,2.116306013,0.91,0.25,1.957436102,0.58,2017-10-25
"148",1036,1.37801449916419,1.44565775907303,1.28762335930771,1.36136664742901,0.89785297671908,1.06260787131968,308,2017,0.767284196,1.514643806,0.3,0.25,2.095386864,0.606545395,2017-11-01
