"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_reco","mod_reco_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_reco","obs_reco_unc","date"
"144",1008,3.44140001219198,3.50063448586307,2.0073504238207,2.05780766615133,2.90242238075168,3.03943676135606,280,2002,4.90393103,1.197349736,4.41,0.91,2.663096928,1.000056563,2002-10-04
"145",1015,2.09640691676108,2.14193471167648,1.56845191742642,1.61485945522223,2.26986318894536,2.39439172232295,287,2002,3.04381726,1.442279386,NA,-9999,1.895537262,1.000136018,2002-10-11
"146",1022,1.42781466863169,1.47748200927529,1.16849633330495,1.21164131081434,2.31656930230649,2.4554122727005,294,2002,1.944689134,1.35062735,1.74,0.66,2.331324641,1.000099305,2002-10-18
"147",1029,0.865719942420221,0.904811384699729,0.836960518786499,0.880491592775335,2.27872731478612,2.4330342077558,301,2002,0.765556495,1.43454185,NA,-9999,2.807038301,1.000087062,2002-10-25
"148",1036,0.505007643926871,0.538386687500929,0.575000146488983,0.615527411989269,2.02191482326987,2.14965757470038,308,2002,0.233808092,1.591603778,0.66,0.25,2.388836392,1.000088637,2002-11-01
"149",1043,0.513036849969872,0.558721474900055,0.383680404978095,0.419290931554811,1.8504375564822,1.98841914161814,315,2002,0.140820852,1.500480362,NA,-9999,1.696570925,1.000178114,2002-11-08
"150",1050,0.242589195645355,0.271474700942061,0.252354860683055,0.282721160056664,2.08818007095958,2.23675761494733,322,2002,0.172042902,1.585096597,0.5,0.25,2.611185211,1.000054057,2002-11-15
"151",1057,0.115621693777009,0.131630907310379,0.163814700434009,0.186902660488571,1.89554570321827,2.03082568373347,329,2002,0.103520944,1.403587261,NA,-9999,2.546673995,1.001568299,2002-11-22
"152",1064,0.0468974289857151,0.0547252016487923,0.105748336416901,0.123388199960692,1.94235403068466,2.07395955814148,336,2002,0.136195969,1.515888662,NA,-9999,2.396488889,1.000022625,2002-11-29
"153",1071,0.0217856813628519,0.0260131543159771,0.0693138158992541,0.0828768272024635,1.5242423899107,1.67193623086819,343,2002,0.177503646,1.454053364,NA,-9999,1.149925823,1.001547812,2002-12-06
"154",1078,0.0188257994888635,0.0227754415297312,0.046304431914789,0.0560141359162274,1.38350733372208,1.55188046561589,350,2002,NA,2.116306013,NA,-9999,0.43525109,1.001554818,2002-12-13
"155",1085,0.018375237412827,0.0225665228898722,0.0320624966985763,0.039384573305049,1.59904241939112,1.7335724111576,357,2002,0.067101347,1.15122048,NA,-9999,0.82300402,1.000164868,2002-12-20
"156",1092,0.0136146017916836,0.0169950257811182,0.0230610557844994,0.0287403099031673,1.75431980608129,1.8796192436143,365,2002,0.139929194,1.426622928,NA,-9999,1.492449067,1.000120411,2002-12-27
"157",1099,0.0136865420674409,0.0172232342470294,0.0167378880540826,0.0210349930135494,1.57095135079466,1.71472884350106,7,2003,0.1008798,1.454717599,NA,-9999,1.54063177,1.000119423,2003-01-03
"158",1106,0.00841297433467312,0.0109548794673827,0.0131722677874729,0.0166975123822453,1.33114044375888,1.50224404598266,14,2003,0.192883166,1.273329564,NA,-9999,1.216370622,1.000088692,2003-01-10
"159",1113,0.00949752725449495,0.0122565255618827,0.0107426943238846,0.0138990117484468,1.72765549148384,1.85114310243255,21,2003,0.136375568,1.523407038,NA,-9999,1.375527378,1.000011313,2003-01-17
"160",1120,0.00784492621011673,0.0102485920890351,0.00912355323996207,0.0119573044570685,1.72512079668871,1.85142143589498,28,2003,0.108673874,1.585680598,NA,-9999,1.173660069,1,2003-01-24
"161",1127,0.00858946949936845,0.0114049887263353,0.00799315106211758,0.0106490992081614,1.50443646236615,1.6597146548477,35,2003,0.122026782,1.390704587,NA,-9999,0.923403086,1.000107851,2003-01-31
"162",1134,0.00787796249747287,0.0105437038818964,0.00724289662787223,0.00966859981730419,1.4812166459437,1.63897723712514,42,2003,0.109689628,1.50305369,NA,-9999,1.132698319,1.000124387,2003-02-07
"163",1141,0.00911655243508759,0.0123995697960652,0.00674641116661065,0.00907137813031231,1.33689969885355,1.50147495256269,49,2003,0.11261141,1.504318668,0.3,0.25,0.91303102,1.000152913,2003-02-14
"164",1148,0.0131457471607767,0.0177937412265697,0.00651141544147653,0.00875205617257634,1.50581763741594,1.65492804903226,56,2003,0.234573719,1.136872097,NA,-9999,1.312574399,1.000311442,2003-02-21
"165",1155,0.0125634770412054,0.0167009645837985,0.00674087616127381,0.00896262350287844,1.86472170565357,1.98720333843893,63,2003,0.178926655,1.464631526,0.53,0.25,1.594870912,1.000284754,2003-02-28
"166",1162,0.0150569511799392,0.0195562363408459,0.00767538625184802,0.0100003834930105,1.90312726161437,2.027801073095,70,2003,0.246125055,1.566066464,0.42,0.25,1.683924466,1.000221234,2003-03-07
"167",1169,0.0298387869447479,0.0358409402029829,0.0104969800905044,0.0126085100781753,1.73338807524452,1.86066562816843,77,2003,0.205938553,1.554609959,0.5,0.25,1.623072382,1.000141115,2003-03-14
"168",1176,0.0674561314038112,0.0806685000201083,0.0179277866191416,0.0211776814172413,1.86834415111051,1.99032198502647,84,2003,0.275752354,1.515888662,0.53,0.25,1.918273388,1.000320014,2003-03-21
"169",1183,0.149842098425045,0.173667560848603,0.0366588602233563,0.0426190378407368,2.09246462570536,2.21684979852676,91,2003,0.494832268,1.546327455,0.68,0.25,2.307306213,1.000462302,2003-03-28
"170",1190,0.257846835134502,0.294324346694924,0.0807345355512644,0.092025527523132,1.70260571944867,1.83821139070262,98,2003,0.450868723,1.539093334,0.9,0.25,1.498559488,1.000206214,2003-04-04
"171",1197,0.785238679376834,0.861419051732275,0.176979773928475,0.195092524977419,2.01779868756911,2.13451352099216,105,2003,0.897306655,1.687509158,0.9,0.25,1.945577607,1.000238375,2003-04-11
"172",1204,1.59749222352245,1.69475267697649,0.372101050715069,0.394526802254082,2.41827317074105,2.54324047079851,112,2003,1.815948379,1.460258219,0.99,0.25,2.926965752,1.000092634,2003-04-18
"173",1211,2.48084237122577,2.57089866299291,0.712002603660883,0.739367502513191,2.84729792301536,2.99545316298086,119,2003,2.869937833,1.433332121,0.96,0.25,4.254857565,1.000132361,2003-04-25
"174",1218,4.03059918769138,4.12111781275133,1.20964923910768,1.23933388700617,3.2499211306589,3.40494313479005,126,2003,4.881356509,1.317298264,1.69,0.36,5.121213261,1.000154487,2003-05-02
"175",1225,6.43786170642412,6.51043787626501,1.80065158249566,1.84153736462595,3.6721182168692,3.79046493568351,133,2003,7.183907332,1.468939342,3.59,0.83,4.945506266,1.003493535,2003-05-09
"176",1232,7.75385411186137,7.84279214484547,2.3595900014634,2.41364164500862,3.7829349858588,3.92145673356239,140,2003,7.917893663,1.306931755,4.92,1.01,4.503960214,1.000120118,2003-05-16
"177",1239,8.5022719872223,8.58752593586586,2.79835459842262,2.85601704010297,4.16007943923694,4.29812946290784,147,2003,10.33567085,1.24999244,4.68,0.95,5.138702949,1.00015563,2003-05-23
"178",1246,10.4087618704262,10.4721373601505,3.12412105396162,3.18534155550466,4.93102451019807,5.12054883923379,154,2003,13.14086794,1.486271218,4.85,1.01,5.832676483,1.006314853,2003-05-30
"179",1253,11.3607083471422,11.4333960373276,3.39651795817471,3.45761620951983,5.25418718754948,5.50100390179956,161,2003,12.79242018,1.386594567,4.5,0.91,6.159942282,1.006283137,2003-06-06
"180",1260,13.2530822385028,13.3277591685113,3.65509660645382,3.71620928710012,5.48556339219287,5.69642892586172,168,2003,15.18242157,1.438801094,NA,-9999,5.568420459,1.003535591,2003-06-13
"181",1267,13.5760019670895,13.6393412548602,3.916876499549,3.98405679407553,5.46514532295911,5.66181023586977,175,2003,13.93566609,1.234113099,NA,-9999,4.530425426,1.000122572,2003-06-20
"182",1274,14.1206494835949,14.1876794427849,4.16564999442864,4.23729547976169,5.59665608572718,5.80223575404023,182,2003,14.51498895,1.418318892,NA,-9999,4.967701725,1.000142689,2003-06-27
"183",1281,11.6274999851604,11.6815733817667,4.38431686024963,4.45943309926732,4.912382573495,5.08183070473427,189,2003,13.10571464,1.419111281,3.46,0.98,4.411691805,1.000109738,2003-07-04
"184",1288,14.8742002532448,14.9552975679043,4.52629720623005,4.60997068210705,5.80180784492059,6.01733557334612,196,2003,14.11211126,1.389234047,2.1,0.42,4.519439966,1.003470396,2003-07-11
"185",1295,12.8995411733932,12.9673220310332,4.65363556031837,4.7445584156618,5.71264635645221,5.97984881220131,203,2003,11.12238541,1.542399268,4.57,0.93,4.86512903,1.000393511,2003-07-18
"186",1302,12.3233308121268,12.3870585173244,4.70556858584103,4.79789130854685,5.35796369016545,5.57957224587699,210,2003,11.17419128,1.492387263,5.4,1.29,5.618903997,1.000371792,2003-07-25
"187",1309,10.3763661260319,10.4540035630865,4.70119649574081,4.792927662833,5.30976890157473,5.64703267107261,217,2003,11.92484338,1.51910041,1.5,0.3,5.034830127,1.046703038,2003-08-01
"188",1316,5.34381008146237,5.63169323839968,4.62633885700596,4.71615648376443,4.35045134401781,4.81152922091134,224,2003,4.415141906,1.478388609,6,1.24,3.918547072,1.006281568,2003-08-08
"189",1323,5.38431024283984,5.54897749724576,4.44379526188383,4.53463943711071,3.91328467107231,4.17002926782821,231,2003,5.460640154,1.53030479,6,1.2,3.423230078,1.001725703,2003-08-15
"190",1330,5.63914405180255,5.80939000933395,4.21129210929771,4.30582556614799,3.85765836367187,4.07175836319595,238,2003,5.325268254,1.380752053,4.98,1.25,2.788480353,1.000152165,2003-08-22
"191",1337,6.92294654172867,7.05620784313964,3.93150426597741,4.02604469292112,3.82526501854978,3.95323907659302,245,2003,5.792038107,1.369221924,3.11,1.43,3.145929626,1.000157997,2003-08-29
"192",1344,8.78388065806135,8.86232302805176,3.615153092112,3.70851464558756,4.34258869859573,4.48844557970762,252,2003,7.467155757,1.60584614,4.97,1,3.209917253,1.001828584,2003-09-05
"193",1351,7.6039582388982,7.68730390591462,3.27288712463455,3.36253169742799,4.00607532080569,4.14012194993438,259,2003,7.408688886,1.291165846,NA,-9999,2.847567047,1.001496627,2003-09-12
"194",1358,7.64744861325153,7.73929357063713,2.87577771362074,2.95552270510859,4.47848641962403,4.76339466936716,266,2003,6.185606196,1.312207127,4.83,1.03,3.543314551,1.000142689,2003-09-19
"195",1365,5.09421032929055,5.1599383764479,2.45614911579043,2.52145097355273,3.28034837354689,3.40099687762775,273,2003,6.067316787,1.247688025,4.53,0.94,3.182422152,1.000175091,2003-09-26
"196",1372,2.81199817508349,2.86294770405279,2.00941633101304,2.06076477089321,2.7046227643904,2.82979346990117,280,2003,4.460674976,1.217578807,4.3,0.87,2.588143838,1.000065369,2003-10-03
"197",1379,2.84900397078634,2.91630034883743,1.56332140195066,1.61000715864339,2.64866081829302,2.76687243890431,287,2003,3.759938343,1.260434844,NA,-9999,1.930106946,1.000033007,2003-10-10
"198",1386,2.16960838963836,2.247923681526,1.17400497377715,1.21851092634033,2.27420998103182,2.39861690217013,294,2003,2.166605628,1.261576985,4.08,1.04,1.723133452,1.000087993,2003-10-17
"199",1393,1.07301901914546,1.12650211934258,0.849018542162275,0.893859145558769,1.95031605481995,2.08459232123636,301,2003,0.562556896,1.577876102,3.36,1.03,1.584033608,1.000210166,2003-10-24
"200",1400,0.540851138172344,0.577524505690349,0.585778835042523,0.627550286595026,2.11485737325984,2.25435505473474,308,2003,0.367419552,1.570916964,3.36,1.3,2.112713687,1.000065369,2003-10-31
"201",1407,0.486755178713631,0.531105808568816,0.390910037204794,0.427364738500999,1.96458660149243,2.09490975136227,315,2003,0.226288162,1.597510393,0.86,0.25,2.159535552,1.000263994,2003-11-07
"202",1414,0.23325143617832,0.260281190034133,0.256570346650347,0.286894820713859,1.88461384345105,2.01807250462507,322,2003,0.231876644,1.524228079,0.92,0.25,2.164046861,1.001477906,2003-11-14
"203",1421,0.131817672999126,0.150335835544584,0.166470226522743,0.189918272058662,2.1784658793444,2.3261149250993,329,2003,0.125285568,1.437429601,NA,-9999,2.864445767,1.000011313,2003-11-21
"204",1428,0.0766784470779039,0.0894402034034874,0.107742080770348,0.125635891885192,1.87683958088295,2.00984245454352,336,2003,0.244685131,1.330735972,NA,-9999,2.559886292,1.000087114,2003-11-28
"205",1435,0.0633515792943931,0.0755812190638347,0.070861115379424,0.0844386096715322,1.74329178027883,1.87020917165706,343,2003,0.142895626,1.503275692,NA,-9999,1.853137905,1.000145435,2003-12-05
"206",1442,0.0450192227557831,0.0545678742662253,0.0478032170991022,0.0578180357298997,1.77828118378676,1.90424492053427,350,2003,0.190809784,1.531036616,NA,-9999,1.678390891,1.000022625,2003-12-12
"207",1449,0.0354635864612134,0.0433981776969599,0.0334449232141134,0.0410905417607619,1.69706756619555,1.82361828391565,357,2003,0.139260572,1.569334734,NA,-9999,1.839741799,1,2003-12-19
"208",1456,0.022885555009875,0.0285735155733166,0.0242643412894996,0.0302288511370279,1.70244421959439,1.83067329582881,365,2003,0.173800528,1.440526413,NA,-9999,1.762850998,1.000065369,2003-12-26
"209",1463,0.011802918591436,0.0148603970996834,0.0177171576454051,0.0222554071138031,1.51673527075863,1.67309358102983,7,2004,0.149262615,1.38199756,NA,-9999,1.087072196,1.000098426,2004-01-02
"210",1470,0.00732364351708314,0.00928984661316692,0.0139055599215103,0.0176500701416434,1.80601417417051,1.93644117768418,14,2004,0.116975746,1.45937727,NA,-9999,1.230458147,1.000102695,2004-01-09
"211",1477,0.00833177519685337,0.0107467089072323,0.0113293969690821,0.0146501564683522,1.63350371053483,1.77158442346484,21,2004,0.160276699,1.284905968,NA,-9999,1.236834061,1.000055632,2004-01-16
"212",1484,0.0101682564741129,0.0132994480594754,0.00957850459177471,0.0126019485658617,1.5091925348055,1.66613145898125,28,2004,0.147430588,1.413944538,NA,-9999,1.556237964,1.000168429,2004-01-23
"213",1491,0.00633506239018312,0.00841144005100876,0.00843057263130189,0.0111968271979024,1.88138185660547,2.00068666184257,35,2004,0.09452886,1.571521903,NA,-9999,1.322320022,1.000022625,2004-01-30
"214",1498,0.00680043213120642,0.00909236837875272,0.0075946432694556,0.0101720024006028,1.83846834359688,1.9673697937504,42,2004,0.158051325,1.578833497,NA,-9999,1.56063243,1.000022625,2004-02-06
"215",1505,0.00898829636837193,0.0121510387958555,0.00705373585959925,0.00949240090115905,1.70836440674188,1.84077515826746,49,2004,0.18762804,1.426379592,NA,-9999,1.580298995,1.000033938,2004-02-13
"216",1512,0.0100576113998586,0.0135382683356155,0.00678115551598449,0.0091338639780899,1.55323969079185,1.69956075069084,56,2004,0.177629751,1.443624858,0.5,0.25,1.225737169,1.000022625,2004-02-20
"217",1519,0.0126841079133274,0.0168957829567833,0.00693084838796893,0.00925050892993437,1.57003075746669,1.71375857588506,63,2004,NA,2.116306013,0.51,0.25,0.959756127,1.000197083,2004-02-27
"218",1526,0.0159425141506168,0.0208055330886416,0.007789101680916,0.0101848527631824,1.55103574427787,1.69618259997344,70,2004,0.186755789,1.493686902,0.4,0.25,0.995236363,1.000223093,2004-03-05
"219",1533,0.0251206828769181,0.0304077748083924,0.0104567510673487,0.0126478057370836,1.95870737213439,2.09145117507041,77,2004,0.335566134,1.440861641,0.52,0.25,1.61447762,1.000183593,2004-03-12
"220",1540,0.0422529947482314,0.0498375275997968,0.0173941149999886,0.0204509161417986,2.00327739660144,2.13011734490408,84,2004,0.341906127,1.451708181,0.4,0.25,2.080334487,1.000109686,2004-03-19
"221",1547,0.113198400204403,0.131971684331668,0.0347608279063243,0.0402094508295789,1.78416259956302,1.91308974798296,91,2004,0.322802366,1.433337674,0.5,0.25,2.249190801,1.000454487,2004-03-26
"222",1554,0.209901296298202,0.239479595279285,0.0760123844478864,0.0860967035173122,2.00174903002929,2.13404374573195,98,2004,0.505627455,1.684955256,0.83,0.25,2.359104474,1.000087062,2004-04-02
"223",1561,0.51505561834837,0.563531497209725,0.165995011200837,0.182435912818521,1.96201027780266,2.08606907650453,105,2004,0.881140937,1.605923915,0.7,0.25,2.407083877,1.000377634,2004-04-09
"224",1568,1.38189050907827,1.46095440002892,0.347063552881697,0.368165272743752,2.49846759237057,2.64083334495648,112,2004,1.667886107,1.518869952,1.06,0.25,4.351533078,1.003556224,2004-04-16
"225",1575,2.82582392721739,2.9249360430454,0.664757692291348,0.690415576172423,2.79075488109784,2.91173984874027,119,2004,3.289895009,1.432934878,0.83,0.25,4.085216385,1.001489202,2004-04-23
"226",1582,4.41053148911427,4.49593245286188,1.13815596808011,1.16891454847817,3.22719516269637,3.35700221478388,126,2004,5.435976018,1.301133454,1.6,0.32,5.623651855,1.000022625,2004-04-30
"227",1589,4.39894731460225,4.47819686320777,1.70173399115833,1.7444649021835,2.96874767250476,3.09002023117912,133,2004,5.382791407,1.052602317,1.84,0.42,4.560339278,1.000022625,2004-05-07
"228",1596,7.96158696106819,8.04704026611652,2.21402855292728,2.27398062991802,3.95597736486798,4.08705383395352,140,2004,7.236353562,1.39522131,4.94,1,4.877209337,1.000194904,2004-05-14
"229",1603,8.46579344357407,8.55164221741664,2.62401454165159,2.68579259079407,3.85740412436819,4.01460831679539,147,2004,7.113774401,1.337025083,5.5,1.16,3.976200606,1.000168377,2004-05-21
"230",1610,10.3338341990362,10.4519020137837,2.93496337833705,2.99862679602679,4.49583050107809,4.66190091069982,154,2004,10.72804695,1.459126019,3.5,0.71,5.215125021,1.006234927,2004-05-28
"231",1617,10.9622423714556,11.0270243614971,3.20517429911275,3.26798624507553,4.87837093686945,5.05323968816694,161,2004,11.97808955,1.472066138,6.7,1.34,7.084724767,1.001642231,2004-06-04
"232",1624,11.7693459126946,11.8461147354485,3.45854525041614,3.52607646560731,4.97720772248932,5.15474158526076,168,2004,13.48794664,1.409320086,6.8,1.36,5.471686103,1.000092634,2004-06-11
"233",1631,11.8541005172398,11.9063451841208,3.70279612188728,3.76893340051839,4.85440787381121,5.03694239380062,175,2004,11.66817775,1.204829157,5.4,1.08,4.336350682,1.000088637,2004-06-18
"234",1638,13.6298404475903,13.7235272057771,3.92042852028348,3.98817923563798,5.34923421856556,5.55801810605361,182,2004,12.37350474,1.313870786,3,0.61,4.226127228,1.001542664,2004-06-25
"235",1645,13.2441141405942,13.3069017264806,4.12542695695523,4.19646420864558,5.21521101482237,5.42234349320735,189,2004,11.44215192,1.117110034,3.88,1.2,4.246847831,1.000011313,2004-07-02
"236",1652,8.80372770770762,8.84693032565336,4.28740964175797,4.36518414815848,4.1708096366544,4.30088934083792,196,2004,8.807122559,1.314450231,4.4,0.89,3.909477012,1.00007001,2004-07-09
"237",1659,12.5792453668987,12.6409679707748,4.34645844342684,4.42824831137576,5.41663354158204,5.64252855989749,203,2004,12.93116882,1.429845763,6.7,1.34,5.296852777,1.000143333,2004-07-16
"238",1666,12.2020093083626,12.2658418817264,4.40026846946664,4.48443697177937,5.17054439179724,5.34824612004342,210,2004,11.15549108,1.348474369,2.6,0.54,5.663650291,1.001623527,2004-07-23
"239",1673,13.2064485815649,13.2705167839088,4.40315298732738,4.49012589796467,5.7195538893294,5.96563941224094,217,2004,11.12063782,1.383537121,4.7,1.02,5.860203618,1.019891106,2004-07-30
"240",1680,12.925599837545,12.9927176604674,4.37082430012445,4.46524943298337,5.72551973561458,5.9840781762701,224,2004,13.19032003,1.337843229,5.23,1.07,5.657250525,1.010750828,2004-08-06
"241",1687,10.7679054431619,10.8299526682684,4.29083842295787,4.39131896198953,5.00852148800713,5.20094482771825,231,2004,9.930192433,1.069430951,4.56,0.92,4.93949579,1.00004525,2004-08-13
"242",1694,9.79783707332486,9.85938110967516,4.13445066331131,4.23444457937128,4.63744284441991,4.79321584877131,238,2004,9.580355773,1.232156269,2.1,0.45,4.084773335,1.000033938,2004-08-20
"243",1701,7.81569902395198,7.87738019287382,3.90786702375838,4.0085215264027,4.07610086072978,4.20126743056496,245,2004,8.416311789,1.239563552,4.83,1,3.782775093,1.000111316,2004-08-27
"244",1708,11.2159960721508,11.2964299051749,3.60551483235223,3.70332575882715,5.15491773301022,5.36758768626941,252,2004,9.222024957,1.535560398,4.48,0.93,3.632740586,1.00037397,2004-09-03
"245",1715,8.44484775311356,8.53246070371375,3.29352584378693,3.38464137319771,4.29418688577778,4.44396536016877,259,2004,7.006775531,1.37902561,4.52,0.92,2.850676868,1.000164432,2004-09-10
"246",1722,6.48847972046654,6.56519570291129,2.90263926824477,2.98377043727837,3.71358262253316,3.84465538841321,266,2004,6.614497328,1.117110034,4.21,1.52,2.706909733,1.000022625,2004-09-17
"247",1729,2.4354839371995,2.47778806733032,2.46555485657339,2.53401647894834,2.69733917585495,2.83043283052186,273,2004,3.485899239,1.114947873,2.66,0.77,2.812242472,1.000022625,2004-09-24
"248",1736,4.16955840899103,4.23907545719205,1.98476489401935,2.03809132351801,3.2862976480519,3.45295383313301,280,2004,4.600280387,1.288803793,1.4,0.3,2.940346588,1.00004525,2004-10-01
"249",1743,3.22968008359648,3.30478019049536,1.55967204734531,1.60652994337808,2.71517385056279,2.83590264022678,287,2004,2.934376451,1.176040794,1.79,0.37,2.399813326,1.000109686,2004-10-08
"250",1750,1.43502622035762,1.48334559004191,1.17510160677882,1.21942186555941,2.36001754198628,2.50427884927853,294,2004,1.782125778,1.189099156,3.36,1.24,2.251607423,1.000065369,2004-10-15
"251",1757,1.60901000667751,1.68907463039462,0.841177668001117,0.886221834580513,2.67112874400494,2.84389211369487,301,2004,0.66096528,1.417282006,0.9,0.25,2.765464043,1.000055632,2004-10-22
"252",1764,0.543693140685447,0.580186526571765,0.587132846773342,0.629548717868709,2.28889054040931,2.4422503308512,308,2004,0.290587577,1.482778201,0.34,0.25,3.217993196,1.000022625,2004-10-29
"253",1771,0.348161140158888,0.380909942726399,0.391456021400719,0.429491576876906,1.94829414927387,2.0815981638048,315,2004,0.281402426,1.371059993,NA,-9999,2.686925366,1.000011313,2004-11-05
"254",1778,0.168074277367476,0.187949813960149,0.256001799101575,0.286882569810995,1.83654202200775,1.97195080953424,322,2004,0.090285989,1.685293096,0.4,0.25,1.83105092,1.000055632,2004-11-12
"255",1785,0.147080864578801,0.167332729161785,0.165075365366617,0.188734889912686,1.82091264241783,1.95508841135672,329,2004,0.154195157,1.437456985,NA,-9999,1.717935179,1.000011313,2004-11-19
"256",1792,0.0689092809050709,0.0806572602040497,0.107105003619123,0.125315001514987,1.81879685172423,1.94973514157419,336,2004,0.139916718,1.229139089,NA,-9999,1.888569265,1.000011313,2004-11-26
"257",1799,0.0350912232503486,0.0422437262082909,0.0704221102822301,0.0841957022186968,1.72458484570076,1.85429418419568,343,2004,0.225344447,1.421280071,NA,-9999,2.072858089,1.000230278,2004-12-03
"258",1806,0.0394874642732252,0.0479978492092339,0.0471174627872445,0.0570919012319178,1.60006643302998,1.74989299588103,350,2004,0.252664966,1.606401987,NA,-9999,3.712084174,1.000077325,2004-12-10
"259",1813,0.0316906978296891,0.0390985837847377,0.0328852851651065,0.0405255448898488,1.61912261851252,1.76429512996729,357,2004,0.499935692,1.353714103,NA,-9999,2.791773031,1.000022625,2004-12-17
"260",1820,0.00937363846291759,0.0117220542765471,0.0238374904378648,0.0296287373922595,1.73209879428354,1.8608320313369,366,2004,0.117166768,1.582242405,NA,-9999,1.236508957,1.000054057,2004-12-24
"261",1827,0.00622690793776809,0.0078089022879392,0.0166832604919872,0.0209256164770164,1.85177942368481,1.98002373098859,7,2005,0.115634505,1.368470272,NA,-9999,1.307549304,1,2004-12-31
"262",1834,0.00901160471980224,0.01145690890663,0.0130039092915256,0.0164993029682435,1.89024098253995,2.01689123107813,14,2005,0.143445768,1.330916643,NA,-9999,1.513473886,1.00004525,2005-01-07
"263",1841,0.0103938198026636,0.013468590372234,0.0106131876441286,0.0138066826983897,1.7215669258688,1.85862882203156,21,2005,0.173584425,1.413196834,NA,-9999,1.480241283,1.000033938,2005-01-14
"264",1848,0.0100869514748549,0.0132406456359031,0.00902689454334083,0.0118988010017624,1.50895535557506,1.67021541493478,28,2005,0.13165359,1.550738048,NA,-9999,1.159415782,1.000044319,2005-01-21
"265",1855,0.00951639323520775,0.012699886070075,0.00793538764210364,0.0106230392960241,1.61069109419662,1.75716854163955,35,2005,0.161924057,1.471111881,NA,-9999,1.125409928,1.000166542,2005-01-28
"266",1862,0.012789255588944,0.0173386752675556,0.00720249759855049,0.00972485149713868,1.57336666311153,1.72308000567156,42,2005,0.181056633,1.432819065,0.61,0.25,0.979615043,1.003406717,2005-02-04
"267",1869,0.00944937349342458,0.0127905430365617,0.00677582250067876,0.00913006136377187,1.58251034092245,1.72955063312572,49,2005,0.162928605,1.351360047,0.5,0.25,0.950477125,1.000044319,2005-02-11
"268",1876,0.0122091550799659,0.0165415624396269,0.00655758355600585,0.00881583163476716,1.50960302738302,1.66729810840704,56,2005,0.120426308,1.404535345,NA,-9999,1.064401078,1.000044319,2005-02-18
"269",1883,0.0161088235005698,0.0214434768361299,0.00678506009459559,0.0090563992656505,1.40699845535419,1.56768238850451,63,2005,0.214295106,1.512009082,NA,-9999,1.144891876,1.000152165,2005-02-25
"270",1890,0.01941931323529,0.0252173809112012,0.00780938583011682,0.010179161432828,1.53769187196305,1.68862234343596,70,2005,0.223390776,1.329381115,NA,-9999,1.190120832,1.00007001,2005-03-04
"271",1897,0.0308941840444666,0.0371386861326037,0.0107761574232456,0.0130531865988435,1.95294208264731,2.0843519647235,77,2005,0.230295546,1.549682151,0.4,0.25,1.368614728,1.000044319,2005-03-11
"272",1904,0.0586987622532171,0.0703661343360243,0.0185195592643912,0.0219207752761955,1.95517534908947,2.08354594382232,84,2005,NA,2.116306013,0.5,0.25,1.700687779,1.001681244,2005-03-18
"273",1911,0.115887791594913,0.136119991563508,0.0379126156526783,0.0440453597235892,1.97967802250817,2.11070632495004,91,2005,NA,2.116306013,NA,-9999,1.833873987,1.003533079,2005-03-25
"274",1918,0.327197018153871,0.374954796889876,0.0833423516306465,0.0948980800327082,2.1825534381544,2.31595197447996,98,2005,0.89413713,1.350383795,0.7,0.25,2.74167082,1.003375973,2005-04-01
"275",1925,0.559780900782211,0.613043824263607,0.184122098755018,0.202941633745634,2.14609912293591,2.27213308294174,105,2005,1.457785856,1.614663789,0.7,0.25,2.996410248,1.00026954,2005-04-08
"276",1932,1.58472922639167,1.68210282455441,0.383836991176164,0.407342871082586,2.42702947402967,2.5557107731007,112,2005,2.26250591,1.608997176,0.9,0.25,3.738047447,1.001712386,2005-04-15
"277",1939,2.54538002809128,2.627325540792,0.736115009387485,0.764680529818565,2.62844577668257,2.74575961758193,119,2005,2.320723768,1.414801091,0.9,0.25,3.390467452,1.000286057,2005-04-22
"278",1946,4.37797011549842,4.46871094353816,1.25250462188608,1.28394306132446,3.36146902236462,3.52291387954558,126,2005,3.773943612,1.449475661,0.87,0.26,4.655316368,1.000142741,2005-04-29
"279",1953,6.80675397346369,6.89021627741246,1.86778151947463,1.91210197105168,3.39951999266915,3.54615875622571,133,2005,4.18125117,1.33914502,4.66,0.95,3.150566065,1.000076681,2005-05-06
"280",1960,7.78346385431175,7.88615843780132,2.45127569626845,2.50894917664077,3.77905496726869,3.9218094713643,140,2005,5.278968414,1.40072744,2.02,0.44,3.797199641,1.000168058,2005-05-13
"281",1967,9.8176279937264,9.88710037379676,2.9061887733715,2.96722186924987,4.69061290919585,4.84917784604464,147,2005,8.542554871,1.512009082,3.14,1.24,4.663095043,1.046694801,2005-05-20
"282",1974,11.4792592714907,11.5490906992924,3.25279316035797,3.3178663692422,4.99716078255869,5.17479881028441,154,2005,10.87106795,1.393610281,6.12,1.4,5.778546613,1.000200615,2005-05-27
"283",1981,10.6785296825905,10.7504254079272,3.55204210381137,3.6179897574817,4.47699369120373,4.66024574390459,161,2005,10.84018984,1.182343211,4.89,1.47,4.332599132,1.000066013,2005-06-03
