"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_reco","mod_reco_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_reco","obs_reco_unc","date"
"138",966,10.4888194744097,10.5920773011944,5.52220178344723,5.70265697925455,5.05463406943381,5.26778992896093,238,2017,14.24385857,1.512009082,5.7,1.14,3.618440328,1.001542693,2017-08-23
"139",973,9.28867460506264,9.40844259653824,5.07167648520767,5.25872346995599,4.79312721664484,4.98930226014731,245,2017,9.187128154,1.246905131,5.73,1.19,3.204344916,1.019780063,2017-08-30
"140",980,7.21909835671059,7.32887626576756,4.57695662944705,4.75154315330795,4.08729270872679,4.23888698152008,252,2017,8.265497067,1.615697597,5.19,1.74,3.205460382,1.00024391,2017-09-06
"141",987,6.06172109361905,6.16529838857992,4.05027557608945,4.20079657464452,3.67150427212817,3.8144960773597,259,2017,8.048573038,1.464973329,NA,-9999,2.977886006,1,2017-09-13
"142",994,5.79971447221187,5.90029025716116,3.5304061034318,3.64225398061208,3.61489422403843,3.75922402037465,266,2017,7.084924979,1.175281257,5.03,2.16,2.91259368,1.005974787,2017-09-20
"143",1001,3.62244584909662,3.70103657931095,3.04358153610368,3.13442512694223,3.11946439097727,3.25676257132833,273,2017,5.430123153,1.514432998,5.18,1.05,3.204167155,1.04670181,2017-09-27
"144",1008,2.99241973199378,3.05984421294188,2.57454988895832,2.6588790967994,2.81237170842441,2.94776439852352,280,2017,3.111499175,1.189457529,3.53,1.21,2.727635796,1.001359835,2017-10-04
"145",1015,2.73846759729176,2.81447275730984,2.16114701539009,2.24155261109292,2.80811718593788,2.9501659744984,287,2017,1.146781105,1.495869337,NA,-9999,1.0831879,1,2017-10-11
"146",1022,3.12625137918442,3.23415834369272,1.80851742759569,1.88997125786782,3.08193673366445,3.22796139452378,294,2017,NA,2.116306013,1.3,0.28,0.294111635,1.000033007,2017-10-18
"147",1029,1.36461604039433,1.42171953722628,1.52642527915708,1.60552106476866,2.38539351627916,2.53588056869963,301,2017,NA,2.116306013,0.91,0.25,2.157048061,1,2017-10-25
"148",1036,1.3737382160024,1.44569657116615,1.28109572610145,1.35712635204716,2.28652315786581,2.42934952714929,308,2017,0.767284196,1.514643806,0.3,0.25,2.375079908,1.000054057,2017-11-01
"149",1043,0.451120766421239,0.477096322797517,1.08876490424442,1.1616848983085,1.9487906551614,2.08684947456939,315,2017,0.478949861,1.43304632,0.89,0.25,1.645565356,1.000011313,2017-11-08
"150",1050,0.508321036548895,0.540722675948526,0.929361606686968,0.997170023107773,1.89223779071151,2.02572845481143,322,2017,0.674634143,1.341930448,0.3,0.25,1.119960805,1.000033007,2017-11-15
"151",1057,0.397127849190883,0.424541799743602,0.806354057416603,0.868664063008418,1.96168716641307,2.10185927197729,329,2017,0.418513936,1.404930523,NA,-9999,0.783591214,1,2017-11-22
"152",1064,0.30255538759174,0.324815704255001,0.710548120549428,0.767423905474278,1.75921131755814,1.88407968115093,336,2017,NA,2.116306013,NA,-9999,0.568508995,1,2017-11-29
"153",1071,0.335164557348049,0.361230510674449,0.636398726405396,0.689500618670085,1.78126538293534,1.90430877926354,343,2017,0.245329477,1.433533961,NA,-9999,0.212854539,1.000033007,2017-12-06
"154",1078,0.264239924282276,0.283460923851165,0.579711976304558,0.627959514033701,1.78009294562982,1.9029534373905,350,2017,NA,2.116306013,NA,-9999,0.01286689,1.000011313,2017-12-13
"155",1085,0.231209123795749,0.249945661381027,0.536170136902842,0.581992528325872,1.80378977056101,1.93049847424818,357,2017,0.198508595,1.408395326,NA,-9999,0.047700444,1,2017-12-20
"156",1092,0.221570051786834,0.240650404125935,0.502258487198241,0.547393503153597,1.84547194255176,1.97775612255662,365,2017,0.663581145,1.530788031,NA,-9999,7.47e-07,1,2017-12-27
"157",1099,0.17106803945782,0.184959374607242,0.474122227574113,0.516627029086936,1.85243638078699,1.98611901786424,7,2018,1.668311287,1.173212514,NA,-9999,0.942672043,1.003305922,2018-01-03
"158",1106,0.229044004735192,0.249222130040269,0.454632987492883,0.497220431986029,1.76498409478232,1.89338936319698,14,2018,NA,2.116306013,NA,-9999,NA,1.147121965,2018-01-10
"159",1113,0.269813652585556,0.29352530154595,0.43996626058953,0.481480489980476,1.7443218098593,1.87022802322607,21,2018,NA,2.116306013,NA,-9999,NA,1.147121965,2018-01-17
"160",1120,0.248834352930274,0.271587211237202,0.429939445550486,0.470214503062373,1.88009692060243,2.01397667775405,28,2018,NA,2.116306013,NA,-9999,NA,1.147121965,2018-01-24
"161",1127,0.318489530015724,0.346594469681,0.422421191328853,0.461092091039203,1.7959876086127,1.92644538476611,35,2018,NA,2.116306013,NA,-9999,0.770495517,1.046685188,2018-01-31
"162",1134,0.308938634766616,0.336357218605471,0.417220316384954,0.455150700266382,1.62972691216132,1.75277966012064,42,2018,NA,2.116306013,0.21,0.25,0.7706398,1.001604134,2018-02-07
"163",1141,0.482283432500599,0.526009853544622,0.413144649225209,0.450827745899102,1.76467999100012,1.89066688177445,49,2018,0.354697243,1.551265919,0.43,0.25,1.248951038,1.000044319,2018-02-14
"164",1148,0.463075352516333,0.505719411457522,0.412605538522942,0.452246361208452,1.63100995192127,1.75442727455598,56,2018,NA,2.116306013,0.83,0.25,1.151832174,1.000108111,2018-02-21
"165",1155,0.388621090799127,0.424039805209587,0.413160618851209,0.453604833697353,1.48977552058122,1.60375429050117,63,2018,NA,2.116306013,0.6,0.25,0.73209888,1.000107851,2018-02-28
"166",1162,0.771204060452493,0.841668813064458,0.413647835356936,0.455390609967921,2.04634939352528,2.17505822141753,70,2018,NA,2.116306013,0.63,0.25,1.025834495,1.000077325,2018-03-07
"167",1169,0.59030016983296,0.645979757944768,0.419750650766771,0.461263622531295,1.80949142198354,1.94096325143551,77,2018,0.50152409,1.434183233,0.56,0.25,1.262150432,1.000044319,2018-03-14
"168",1176,0.818087771477827,0.893858613242555,0.425178542521211,0.46600031083037,1.86399180121763,1.99231410688202,84,2018,0.276111822,1.51910041,NA,-9999,1.390382401,1.000178489,2018-03-21
"169",1183,0.778324262491967,0.846712826704592,0.43857559416618,0.478949771069643,1.99432007453273,2.1277686995007,91,2018,0.496529147,1.404940385,0.41,0.26,1.572165818,1.000065369,2018-03-28
"170",1190,1.48825556883419,1.60712640656426,0.467539748005588,0.504612434401419,2.37874749465742,2.51614940095591,98,2018,0.795770167,1.51910041,0.64,0.25,2.472220928,1.000119423,2018-04-04
"171",1197,1.64690908418928,1.7438846300934,0.547581908304136,0.578997989472118,2.56747750246562,2.71896755960289,105,2018,NA,2.116306013,1.04,0.25,3.669892183,1.000197277,2018-04-11
"172",1204,2.47420649735615,2.57386624391381,0.732700854057315,0.767699863842575,2.96435092017533,3.12697040654408,112,2018,NA,2.116306013,1.2,0.25,4.407128923,1.00178437,2018-04-18
"173",1211,3.61206658735454,3.73530643747885,1.14374457643286,1.19031982947389,3.05005183524844,3.18793561747232,119,2018,6.318071331,1.204375413,1.74,0.36,4.755319392,1.000022625,2018-04-25
"174",1218,5.70839991066643,5.82592381888097,1.89151601940015,1.95403406961233,3.54419434008793,3.66575608093717,126,2018,7.079498459,1.361206314,4.61,0.94,4.586508406,1.000033007,2018-05-02
"175",1225,7.94772718406416,8.04337026051027,2.97637383873403,3.05213429282517,4.34571624200799,4.49601917958869,133,2018,9.880221045,1.5611025,5.13,1.04,4.538333965,1.000110329,2018-05-09
"176",1232,9.68866812192272,9.76730344934349,4.13585251731945,4.2270561905328,4.68195473657957,4.87332954603453,140,2018,10.00254459,1.440603786,5.4,1.09,4.389325323,1.000033007,2018-05-16
"177",1239,10.5137177093246,10.5878833198738,5.04347824287409,5.13195524222857,5.07671016304977,5.2840960494776,147,2018,12.2087576,1.439506478,NA,-9999,4.427545087,1.000234723,2018-05-23
"178",1246,11.3304874158865,11.4101101734346,5.65118305476015,5.75079066439931,5.43232232309899,5.64243219576417,154,2018,12.25351418,1.641947261,5.76,1.52,5.512210229,1.000154,2018-05-30
"179",1253,11.9594306067926,12.0538174018911,6.08221111784712,6.19207650315589,5.60701703513611,5.83991042838402,161,2018,11.78869419,1.496554683,5.2,2.11,5.056065045,1.003531798,2018-06-06
"180",1260,11.4584627578681,11.5421230308231,6.43121430731729,6.54586938288933,5.29463014347028,5.51188676743895,168,2018,11.02777346,1.457391542,4.67,0.94,3.861655853,1.006288261,2018-06-13
"181",1267,11.6294213195456,11.7118419451008,6.71094120360119,6.82594509140672,5.28033319468468,5.51127317043421,175,2018,10.44290065,1.544252913,4.45,0.91,3.014380402,1.000212741,2018-06-20
"182",1274,13.4335221670555,13.526266023769,6.91000277924908,7.02230618716785,5.8581156416599,6.15168096751506,182,2018,9.764354646,1.350805073,NA,-9999,2.422103135,1.00030952,2018-06-27
"183",1281,10.3433679390516,10.649831139385,7.04715257418255,7.16062841020364,5.13439687345855,5.35408394743978,189,2018,9.832067385,1.442888257,3.27,1.84,2.307658673,1.001792029,2018-07-04
"184",1288,6.52025793400542,6.67927946779602,7.05874511238458,7.1733930279975,4.03051155468165,4.16988201794808,196,2018,9.915027611,1.515888662,4.82,0.98,2.315015906,1.001765615,2018-07-11
"185",1295,4.79478489456588,4.94530239353162,6.93511952292096,7.03484167964144,3.73036766205154,3.87692580245277,203,2018,NA,2.116306013,2.15,1.32,2.419328808,1.003616919,2018-07-18
"186",1302,3.36369538951859,3.48354268093639,6.70476219272061,6.81356279376924,3.54310814486568,3.71680600645207,210,2018,NA,2.116306013,4.84,1.34,2.479322703,1.046701946,2018-07-25
"187",1309,2.94933998445543,3.06359527545261,6.38941367250984,6.5298617334269,3.48211693477476,3.66019945145703,217,2018,3.914739166,1.293684742,4.87,2.27,2.493369968,1.003532595,2018-08-01
"188",1316,3.04542806329329,3.17235908586903,6.0102050677562,6.18106760207824,3.35716293982016,3.52918447758166,224,2018,3.31627307,1.443624858,5.97,1.32,2.243037738,1.000187646,2018-08-08
"189",1323,3.35565997025848,3.49483093653375,5.58005152754894,5.76937961825492,3.35705571224674,3.52213816517128,231,2018,NA,2.116306013,5.38,1.1,1.504024515,1.001523401,2018-08-15
"190",1330,3.72345247768632,3.87784643925841,5.11148986418845,5.32303919087145,3.34752714974961,3.50545024102464,238,2018,3.979128221,1.437355424,6.75,1.35,1.48965278,1.000477033,2018-08-22
"191",1337,4.22463139982916,4.39376176539771,4.62161041189545,4.82797443194778,3.36504734406065,3.50926360549239,245,2018,3.36850473,1.380652227,5.38,1.63,0.098828116,1.000241449,2018-08-29
"192",1344,3.77724299409057,3.94630306296465,4.11887822258201,4.30901093468673,3.33334523110038,3.49180203150406,252,2018,3.956729582,1.306243729,5.09,1.03,0.401439712,1.001592517,2018-09-05
"193",1351,3.35150853115304,3.50989691540927,3.61244325252817,3.77332260015105,3.20181645538711,3.35850615154793,259,2018,2.994576034,1.407991048,4.95,1.03,1.007754838,1.001506964,2018-09-12
"194",1358,2.6076813643048,2.75067862159315,3.12300091897263,3.24991585796614,3.0547603019201,3.21441040518539,266,2018,1.811150506,1.408395326,5.06,1.02,1.911887129,1.00147979,2018-09-19
"195",1365,5.05041559606726,5.16818881935234,2.65634532140768,2.75262777380669,3.38017539808118,3.51782043257424,273,2018,3.333971474,1.514643806,4.74,0.97,1.59838077,1.000077325,2018-09-26
"196",1372,3.28421319158522,3.36508342472449,2.27355097461894,2.35087897687693,2.94434841474194,3.07279721265996,280,2018,3.934376804,1.506531778,4.36,0.89,1.584192806,1.001467799,2018-10-03
"197",1379,4.00837814196904,4.12591749467107,1.91610180701997,1.98681183472669,3.37142544443671,3.51219235885281,287,2018,3.259268629,1.246905131,4.37,0.89,2.556968762,1.003525921,2018-10-10
"198",1386,2.67743509509072,2.767682788912,1.62501961023837,1.69492808892496,2.90826860978048,3.05050312209508,294,2018,2.66712751,1.436557254,4.27,0.87,3.175014773,1.000481836,2018-10-17
"199",1393,0.876354586357708,0.912515023966452,1.36947328668751,1.43808774033859,2.15232684376755,2.29172024570307,301,2018,1.760440377,1.270612027,2,0.63,1.86352788,1.000011313,2018-10-24
"200",1400,1.06732617966207,1.12036113638175,1.14465508198909,1.20994266186632,2.16838452197823,2.30842310783787,308,2018,NA,2.116306013,0.67,0.25,1.386425912,1.000022625,2018-10-31
"201",1407,1.15893940910093,1.22109128287354,0.970820870078327,1.03356875887433,2.35612210366914,2.50585452465291,315,2018,0.891620136,1.514432998,1.53,0.32,1.346407879,1.000011313,2018-11-07
"202",1414,0.782335692713934,0.83363342824144,0.838053247705822,0.8964682817517,2.03286625483924,2.16291698563074,322,2018,0.677087025,1.514643806,0.71,0.25,0.527910421,1.000187914,2018-11-14
"203",1421,0.325688575633488,0.34759695720741,0.731433831805487,0.786405970501196,1.76459104340396,1.89043512083756,329,2018,1.190265512,1.372708692,0.51,0.25,0.307012962,1.003307495,2018-11-21
"204",1428,0.331734180702169,0.356047744492251,0.643688015361748,0.696489313700643,1.83294672440012,1.96411104045749,336,2018,0.181132016,1.514432998,NA,-9999,1.446426274,1.005986033,2018-11-28
"205",1435,0.299455543901637,0.323765756619853,0.576784412354414,0.626685254758137,1.95151602751015,2.09042663098303,343,2018,1.66906884,1.39442129,NA,-9999,1.696694311,1.000207657,2018-12-05
"206",1442,0.199443781173692,0.215949339349353,0.525544283890289,0.572127473329522,1.68695274660987,1.81258234809298,350,2018,0.847722546,1.500864802,NA,-9999,0.130467014,1,2018-12-12
"207",1449,0.17002118658855,0.185798653815879,0.486183834548285,0.530822162607223,1.83846354604313,1.97509063753644,357,2018,NA,2.116306013,NA,-9999,0.086612385,1.000113076,2018-12-19
"208",1456,0.221169748857325,0.248217907250349,0.455179446152232,0.495365201294136,1.78480066504411,1.91607093555927,365,2018,0.348175091,2.184082097,NA,-9999,0.110180831,1.001704327,2018-12-26
"209",1463,0.23026137241325,0.251557839551595,0.429761169544219,0.468338150948406,1.78209766269817,1.91371425144921,7,2019,NA,2.116306013,NA,-9999,NA,1.147121965,2019-01-02
"210",1470,0.174883562550218,0.190076073280095,0.412661212563203,0.450177300593802,1.74349593546851,1.87708144254935,14,2019,NA,2.116306013,NA,-9999,NA,1.147121965,2019-01-09
"211",1477,0.377274016328813,0.410703558973583,0.399517325730401,0.435185101602969,1.71678455486111,1.8443129597976,21,2019,NA,2.116306013,NA,-9999,NA,1.147121965,2019-01-16
"212",1484,0.262872537848914,0.286274346464521,0.391863799515086,0.427490212870156,1.6197627363869,1.74352924424238,28,2019,NA,2.116306013,NA,-9999,NA,1.147121965,2019-01-23
"213",1491,0.364797819501908,0.397725526210713,0.385167428989727,0.422523625533979,1.72188860103802,1.85129046973626,35,2019,NA,2.116306013,NA,-9999,0.988291002,1.006148212,2019-01-30
"214",1498,0.325575120753306,0.356314589232876,0.381050295544008,0.419124630203508,1.81380233407462,1.95161250157455,42,2019,NA,2.116306013,0.4,0.25,1.19252583,1.000124063,2019-02-06
"215",1505,0.677393050959543,0.740192168973737,0.37826813727436,0.416099607539357,2.09324564891872,2.23224290013622,49,2019,0.859468502,1.331351529,0.13,0.25,2.964709923,1.000044319,2019-02-13
"216",1512,0.616234175796306,0.673530869046996,0.380889505124639,0.418602851148202,1.99942575634867,2.13433538190868,56,2019,NA,2.116306013,0.64,0.25,2.750154993,1.003645616,2019-02-20
"217",1519,0.645347776640558,0.71174573370065,0.383548442045107,0.421642674777456,2.11462354264586,2.26054305920867,63,2019,NA,2.116306013,0.7,0.25,NA,1.147121965,2019-02-27
"218",1526,0.52095956169721,0.572526778127605,0.387333981388575,0.424720138153488,1.96541297752494,2.10145751199121,70,2019,NA,2.116306013,0.64,0.25,NA,1.147121965,2019-03-06
"219",1533,0.497366131440986,0.543549303012242,0.390363959110735,0.427412254858089,1.94130013072919,2.07669110188972,77,2019,NA,2.116306013,NA,-9999,NA,1.147121965,2019-03-13
"220",1540,0.998705015137238,1.09056682189664,0.394245724727535,0.431253661129506,2.15507925463131,2.29409353634605,84,2019,2.010428955,1.284148656,0.7,0.25,3.40412025,1.01064945,2019-03-20
"221",1547,1.01016952541641,1.1030892630916,0.40756927862105,0.444896601307999,2.16691170471516,2.30696793334525,91,2019,0.697047563,1.494488912,0.73,0.25,2.283802994,1.000242221,2019-03-27
"222",1554,1.08936714137159,1.18107582618294,0.431321001920539,0.46756999021525,2.24855432904897,2.39652793041872,98,2019,1.187149059,1.552413997,0.92,0.25,2.919487225,1.000275011,2019-04-03
"223",1561,1.03819707647503,1.10828246369173,0.483551908456257,0.516815949740128,2.00324908722099,2.12518303975536,105,2019,1.850829624,1.412780816,1.1,0.25,2.030166092,1.000091383,2019-04-10
"224",1568,2.28917459115809,2.41110520699314,0.598429674935956,0.631351210515073,2.6857465142499,2.83113352569486,112,2019,2.221332303,1.293036202,1.22,0.27,3.203272255,1.000065369,2019-04-17
"225",1575,2.75533242571635,2.85506117302393,0.862646375439272,0.89789829409872,2.77017563196266,2.90852172617357,119,2019,3.599681334,1.543164889,1.53,0.32,4.091203966,1.000011313,2019-04-24
"226",1582,3.71251293446954,3.81904318610456,1.34048494633226,1.39279712568895,2.86421633237423,2.98661347945929,126,2019,5.094238211,1.539954905,2.21,0.68,3.555415397,1.000152426,2019-05-01
"227",1589,4.97622547083211,5.10869019185093,2.03031608413206,2.11083238596333,3.23294024057604,3.35958094248261,133,2019,5.351489398,1.366518607,3.71,1.33,3.328232702,1.00004525,2019-05-08
"228",1596,6.76853473530354,6.90737853163459,2.76313553132349,2.86711084431366,3.80317130881998,3.95938281508909,140,2019,6.553235763,1.51910041,4.8,0.98,3.189774271,1.003502068,2019-05-15
"229",1603,8.4822324389163,8.61535696297389,3.34792999379465,3.45939607393085,4.41027126952871,4.5919936308055,147,2019,8.500207708,1.571351003,4.84,1.01,4.124581409,1.000131378,2019-05-22
"230",1610,9.54085313457573,9.65768592868813,3.76777435332344,3.88000649648904,4.8273851364098,5.01536183226094,154,2019,9.81450133,1.423122922,3.23,0.71,4.649472585,1.000119423,2019-05-29
"231",1617,10.2166317390366,10.3232012938414,4.10432003013434,4.21811076208564,5.04436883609945,5.24236748553664,161,2019,11.88043054,1.367862033,5.26,1.32,5.762008039,1.000304781,2019-06-05
"232",1624,10.4917852917568,10.6012310174997,4.40472891038207,4.51946931361471,5.10901112505681,5.31336799302685,168,2019,15.58769679,1.51910041,6.1,1.43,4.202221277,1.00358109,2019-06-12
"233",1631,11.588775810147,11.6986128347518,4.66736896175605,4.77990757498423,5.52553938103622,5.74402223806982,175,2019,11.42658864,1.430082017,6.48,1.35,4.321989558,1.0005154,2019-06-19
"234",1638,10.9432985542262,11.038029988194,4.88434250652106,4.99945902960268,5.4480427967862,5.65764552273272,182,2019,11.3985679,1.493213433,4.92,1,4.813000254,1.001586787,2019-06-26
"235",1645,11.7877174254809,11.8945025221053,5.03362049930779,5.14900005986626,5.37385658690927,5.60141295514511,189,2019,13.91713892,1.438889066,6.29,1.32,3.540368643,1.000233787,2019-07-03
"236",1652,8.90304737307421,8.97727443496959,5.11841251539692,5.2270586683004,4.52977421607691,4.69809115721729,196,2019,10.05299668,1.340824981,4.47,1.8,3.368596304,1.000206527,2019-07-10
"237",1659,10.4285926310182,10.5139842535372,5.09208487218377,5.20736107528661,5.1161001100028,5.30903463734156,203,2019,8.803884883,1.347511709,NA,-9999,4.201406185,1.0035801,2019-07-17
"238",1666,9.99630916431946,10.0643430531104,5.01429565298724,5.136854085519,5.29523098237683,5.49363342571356,210,2019,10.13878754,1.391433331,5.74,2.21,4.180372752,1.000309906,2019-07-24
"239",1673,9.93264083440815,9.98656718116584,4.87611995917862,5.01792154759184,5.06414888589399,5.25421422999569,217,2019,11.98504456,1.428404349,6.8,1.36,4.214320678,1.000099305,2019-07-31
"240",1680,9.74341165322305,9.82277736183281,4.68702858822406,4.85096515529345,4.9874110442075,5.17276437548224,224,2019,10.89991138,1.560949615,5.46,1.13,3.991970233,1.000157739,2019-08-07
"241",1687,9.10784852908485,9.25152404890231,4.44634609100462,4.62134920860097,4.72281782401995,4.89558292568922,231,2019,9.562689987,1.342329937,4.9,1.07,3.508578911,1.000096539,2019-08-14
"242",1694,9.25168277848189,9.37076045801032,4.15395776982425,4.33440763730511,4.92734422403254,5.10711787802354,238,2019,NA,2.116306013,4.41,1.45,3.253824405,1.003546013,2019-08-21
"243",1701,7.75851747342493,7.82567657283013,3.83219656349568,4.00929516831812,4.61588554249367,4.77366505272091,245,2019,7.884625609,1.402099529,5.47,1.17,2.505818396,1.0108064,2019-08-28
"244",1708,6.98378907044975,7.15017627272538,3.46863649830756,3.62953357310517,4.05559589407413,4.20035432424231,252,2019,7.286969701,1.496347485,4.82,1.07,2.033188109,1.000088637,2019-09-04
"245",1715,6.42495565768237,6.55836884613142,3.09134853336157,3.23127925590765,3.96067118335574,4.09719000559259,259,2019,5.756523242,1.408480813,2.73,0.57,1.9363253,1.000136979,2019-09-11
"246",1722,5.39490561656691,5.53854181112242,2.71624485028124,2.83244714541845,3.57865466741397,3.70688411417721,266,2019,5.826579192,1.437355424,4.62,1.04,2.468059794,1.001593632,2019-09-18
"247",1729,3.21021609230139,3.29646253630005,2.35111395416102,2.44677863973354,3.04394633667871,3.18668506744782,273,2019,5.158740801,1.532294705,4.5,0.91,3.06917719,1.000033007,2019-09-25
"248",1736,2.31900112328883,2.38663370035912,1.99434398516786,2.06577420280869,2.58451036799827,2.70854003478601,280,2019,3.646413882,1.602819786,3.91,0.96,2.346601864,1.000044319,2019-10-02
"249",1743,2.46071476808694,2.54242967998683,1.67438250439034,1.74463970365987,2.83165940666109,2.97878792682592,287,2019,2.789572984,1.398343576,1.22,0.25,2.374764638,1.000011313,2019-10-09
"250",1750,1.90948070322695,1.98003062366605,1.40686482385929,1.47753546969409,2.70720374077798,2.86257869347548,294,2019,2.195032379,1.314467516,1.27,0.27,2.68196675,1.000011313,2019-10-16
"251",1757,1.49492181820041,1.57199887720461,1.18025249427174,1.24961096492018,2.46155766782559,2.60952263896756,301,2019,1.12825041,1.456178169,1,0.37,2.819022374,1.000011313,2019-10-23
"252",1764,1.05429006778367,1.12077220258565,0.99743721096701,1.0648362847782,2.16990704152104,2.30392541277613,308,2019,0.740830707,1.514057034,0.94,0.25,2.435100845,1.000164081,2019-10-30
"253",1771,0.731006613394593,0.780755057714487,0.847318615734819,0.909066227672892,2.04676185939682,2.17779299164459,315,2019,0.496408176,1.523635085,NA,-9999,2.283276869,1.000011313,2019-11-06
"254",1778,0.54730125847468,0.588090956253171,0.726938537213174,0.785718728162034,1.91990502221746,2.04814663555013,322,2019,0.447304299,1.512009082,0.6,0.25,1.774492797,1,2019-11-13
"255",1785,0.36598603899296,0.399481347302944,0.632250055294761,0.687351793202665,1.85559193791341,1.9877624778412,329,2019,0.357621906,1.491954277,0.5,0.25,2.356748383,1,2019-11-20
"256",1792,0.386808736787286,0.418690002879401,0.558332607180519,0.607630449891911,1.91336820715479,2.04944116232967,336,2019,1.001112811,1.405157759,NA,-9999,2.049820461,1.000011313,2019-11-27
"257",1799,0.320765101460725,0.348214295282514,0.501536920751611,0.54758406802143,1.87228639656367,2.00976289287692,343,2019,0.743996805,1.437577534,NA,-9999,1.976876774,1,2019-12-04
"258",1806,0.222606793337267,0.242291475096469,0.457970752483438,0.50097139668241,1.82432342639648,1.96455334648777,350,2019,NA,2.116306013,NA,-9999,1.179647962,1.000011313,2019-12-11
"259",1813,0.29062645985172,0.317077413516493,0.423872338569179,0.463416437451419,2.01243010093804,2.15993577845531,357,2019,0.375981153,1.444194966,NA,-9999,1.352269403,1.000011313,2019-12-18
"260",1820,0.269120701417565,0.293633166036193,0.39839653951685,0.436508974857615,1.80314157439414,1.94053624923739,365,2019,0.654605739,2.184082097,NA,-9999,2.129065742,1.000011313,2019-12-25
"261",1827,0.243201150541695,0.265810898744124,0.375539377081093,0.411847951780079,1.80083354983932,1.93817461365373,7,2020,0.854077767,1.51910041,NA,-9999,1.626430629,1,2020-01-01
"262",1834,0.209016815995584,0.22889749094473,0.361379664129882,0.397244072984842,1.87367886888618,2.01896343518589,14,2020,NA,2.116306013,NA,-9999,1.142671215,1,2020-01-08
"263",1841,0.369647701452815,0.405513123833843,0.350432178355452,0.385309899442584,1.92188906088811,2.06177413036624,21,2020,0.552057601,1.279970402,NA,-9999,1.757472152,1.000033007,2020-01-15
"264",1848,0.222871307372371,0.244792457852419,0.344268408171518,0.379051585911841,1.73820048292029,1.87564729091177,28,2020,0.640580111,1.340285865,NA,-9999,1.509695974,1,2020-01-22
"265",1855,0.238635610582464,0.261980847667183,0.338345068891695,0.372609578434422,1.91656228113943,2.06567321850947,35,2020,0.38534159,1.409960469,NA,-9999,1.095086878,1,2020-01-29
"266",1862,0.380691754092448,0.417960956051949,0.333788097058506,0.367917850003681,1.8689342146727,2.00920509577755,42,2020,0.322843273,1.348601221,0.5,0.25,1.069535328,1.000033007,2020-02-05
"267",1869,0.376851707257701,0.414719117275082,0.332578268555813,0.366765193989391,1.95169715092915,2.09731206114036,49,2020,NA,2.116306013,0.51,0.25,0.964193998,1,2020-02-12
"268",1876,0.372980343374905,0.411292803031865,0.332311462289664,0.366580973196386,1.91056190305446,2.05624478903965,56,2020,NA,2.116306013,NA,-9999,0.718928815,1,2020-02-19
"269",1883,0.461587260796937,0.510191516999376,0.332756811225377,0.367594895332953,1.87029441682229,2.00451309650196,63,2020,0.352663921,1.405788587,0.73,0.25,0.867551367,1,2020-02-26
"270",1890,0.417526434078404,0.462118210033377,0.334984386847408,0.369764143106519,1.90385903389223,2.04519958712035,70,2020,0.371504286,1.430968568,0.7,0.25,1.019456712,1,2020-03-04
"271",1897,0.719663745727453,0.795422225245473,0.337227668062274,0.372853714867431,2.11171796346929,2.26114052267567,77,2020,NA,2.116306013,0.43,0.25,1.310223362,1.000054057,2020-03-11
"272",1904,0.782376963619775,0.862973506803373,0.345390675631989,0.381384301587501,1.98222030823969,2.11787419058619,84,2020,0.420699233,1.408622003,0.53,0.25,1.439445185,1.000088637,2020-03-18
"273",1911,0.865151935001732,0.954037443463136,0.358261663531055,0.394664067411604,1.96656715419441,2.09993563727272,91,2020,NA,2.116306013,0.7,0.25,1.065162922,1.00014733,2020-03-25
"274",1918,1.20437754368753,1.30745186755549,0.386164529729984,0.42090195144409,2.25589441948657,2.39935548367398,98,2020,0.59839238,1.39640985,0.89,0.25,1.537222063,1.001665953,2020-04-01
"275",1925,1.5688310526543,1.67351784952269,0.455997681877773,0.485957589187447,2.46224082647624,2.6087592419906,105,2020,1.296882391,1.512009082,0.93,0.25,2.44515638,1.000265484,2020-04-08
"276",1932,2.33176482319869,2.43717208264565,0.625160212263928,0.655524242484956,2.63772454076046,2.78019180071736,112,2020,2.153512257,1.51910041,1.1,0.25,2.593631409,1.000189748,2020-04-15
"277",1939,3.49592447753685,3.61644664674286,0.994046148870253,1.03715553850337,3.02708665634487,3.17424275816341,119,2020,3.683376572,1.41474357,1.33,0.27,3.345926144,1.000022625,2020-04-22
"278",1946,4.16635884537567,4.26908890843698,1.66987935071198,1.72889573976478,3.05975344095029,3.19062386641942,126,2020,4.118315048,1.42601719,4.63,0.95,3.06165922,1.000066013,2020-04-29
"279",1953,7.04520523449285,7.13563393793013,2.63297233830874,2.71139697912111,3.93288481054339,4.0792412482837,133,2020,4.884288561,1.458976368,4.79,1.04,3.418016876,1.00616346,2020-05-06
"280",1960,9.08580456680766,9.17611473288823,3.65955262225446,3.75655290166071,4.44682937266915,4.63042678723073,140,2020,6.793544304,1.608018472,6.2,1.24,3.699295365,1.000232485,2020-05-13
"281",1967,9.30555354040764,9.3810275734444,4.47404836138405,4.57055863264014,4.61226762683818,4.79667284986835,147,2020,6.565527431,1.38755252,4.98,1.09,3.593563886,1.000150591,2020-05-20
