"","day","mod_gpp","mod_gpp_unc95","mod_lai","mod_lai_unc95","mod_nee","mod_nee_unc95","doy","year","obs_gpp","obs_gpp_unc","obs_lai","obs_lai_unc","obs_nee","obs_nee_unc","date"
"60",420,0.00985624608431007,0.0133195468041361,0.00702564490784489,0.00950216059872065,1.53725810371247,1.67227120390284,56,2001,0.22098401,1.391090414,NA,-9999,1.41079238,0.601849895,2001-02-23
"61",427,0.0140790735721822,0.0187714703642733,0.00722995895642631,0.00960625303780609,1.52858697769344,1.6641576632108,63,2001,0.221212241,1.597762332,NA,-9999,1.108884096,0.591255182,2001-03-02
"62",434,0.0153109240137062,0.01990954489881,0.0081969011080125,0.0106438284399967,1.75771481994105,1.87880719352043,70,2001,0.364091345,1.29962148,NA,-9999,1.478689832,0.636616107,2001-03-09
"63",441,0.0164461025147182,0.0200276762863611,0.0110669681918341,0.0134690299636478,1.78356838917784,1.90466902488832,77,2001,0.382698216,1.33103136,NA,-9999,1.383441067,0.58565463,2001-03-16
"64",448,0.0388418926570105,0.0463099296159338,0.0185580258815209,0.0219221210171317,1.62865482232145,1.75979762082471,84,2001,0.212755943,1.536895817,NA,-9999,1.243333417,0.706175669,2001-03-23
"65",455,0.0927388171478496,0.108637359887139,0.0373988021636667,0.043533096962239,1.66487673758459,1.78814424323371,91,2001,0.051329697,1.514057034,NA,-9999,1.092660291,0.690704325,2001-03-30
"66",462,0.269655199842485,0.306907985392542,0.0821315755792147,0.0932532064940931,1.80965824488309,1.93868388535319,98,2001,1.12352037,1.273329564,NA,-9999,1.241122243,0.666009958,2001-04-06
"67",469,0.557694694410197,0.61136517210748,0.181229680253845,0.199035299134215,1.2860072722816,1.41219547001231,105,2001,0.969862661,1.594078182,NA,-9999,1.223448867,0.710482612,2001-04-13
"68",476,0.928156979381304,0.987972973052682,0.378232959718136,0.401453484716694,0.967450689300153,1.10297778097188,112,2001,1.200670254,1.39189119,NA,-9999,0.751424751,0.61731678,2001-04-20
"69",483,2.32595589937438,2.40962168436211,0.71979447884163,0.748528212081069,0.18518404107942,0.318311481944239,119,2001,2.143211427,1.34169944,NA,-9999,1.574770497,0.678183432,2001-04-27
"70",490,4.33093975855336,4.41974892210968,1.22453195244614,1.25624963453802,-1.19259850539447,-1.03939929988663,126,2001,3.050672295,1.573031932,NA,-9999,2.967659838,0.760808872,2001-05-04
"71",497,6.92220770724081,7.01226889151507,1.82852148898426,1.87311414351167,-3.20987781506683,-3.07110667866496,133,2001,6.706205174,1.436597618,NA,-9999,-0.790411512,0.712279392,2001-05-11
"72",504,8.37298972020481,8.44699365471046,2.40480708746475,2.45655292718078,-4.30689981615981,-4.18600371378544,140,2001,8.504870287,1.562869783,NA,-9999,-2.6103298,0.678216905,2001-05-18
"73",511,10.2029205749099,10.2809458458817,2.86369447121901,2.92076329408786,-5.65182207307983,-5.49549191096654,147,2001,10.10550036,1.299191788,NA,-9999,-4.25253327,0.642905749,2001-05-25
"74",518,9.77364911941665,9.82747050297543,3.2194242430191,3.2775467304703,-5.4561892292683,-5.33020463220183,154,2001,9.780763676,1.253287312,NA,-9999,-5.154675356,0.601849895,2001-06-01
"75",525,9.00299212605301,9.04704536914218,3.50463708675023,3.56264450698906,-4.95495060882268,-4.8219020431328,161,2001,10.20075963,1.433863572,NA,-9999,-5.925107571,0.617620633,2001-06-08
"76",532,12.7355297588224,12.8158151833159,3.73750536719988,3.79582197139899,-7.69185680798139,-7.50862365350584,168,2001,13.43983279,1.356534493,NA,-9999,-8.281660568,0.673742466,2001-06-15
"77",539,11.6224155134126,11.6773461999557,3.97121038634956,4.03464821974178,-6.8868685834054,-6.7144233262935,175,2001,12.13202315,1.343307451,NA,-9999,-8.490149641,0.682648771,2001-06-22
"78",546,13.8416236634066,13.9053021524572,4.18267378276369,4.25509080189491,-8.26057654179684,-8.05692923195945,182,2001,15.30185454,1.550049475,NA,-9999,-9.098918608,0.765548181,2001-06-29
"79",553,14.6048646491281,14.6763303054064,4.38285000278782,4.46468681838997,-8.87705964486845,-8.67356875755951,189,2001,14.73482091,1.266686399,NA,-9999,-8.778286778,0.652087362,2001-07-06
"80",560,12.1601384815365,12.2244707104795,4.5524621617898,4.63663798743133,-7.14308191804425,-6.96365480975551,196,2001,12.14842932,1.204829157,NA,-9999,-7.29259617,0.612703833,2001-07-13
"81",567,13.8290857735268,13.9148998576065,4.64936217001658,4.73491473444409,-8.46566133383236,-8.25101019874939,203,2001,13.65069619,1.409026905,NA,-9999,-8.569932148,0.686399155,2001-07-20
"82",574,13.3889525743127,13.4637338346764,4.71305523406493,4.80066028723049,-7.59502680871595,-7.33303728878801,210,2001,14.4514112,1.49297099,NA,-9999,-9.932303786,0.747531321,2001-07-27
"83",581,13.0812150146174,13.1554225015942,4.72287277672604,4.80895558739356,-7.6012898882345,-7.39064274635672,217,2001,12.75326728,1.418818394,NA,-9999,-8.187716319,0.673234296,2001-08-03
"84",588,10.8784096287652,10.9318608603332,4.67772186789469,4.76680518790289,-6.1465655877522,-5.99795936633102,224,2001,11.24770026,1.298411048,NA,-9999,-6.956474027,0.637896353,2001-08-10
"85",595,11.1179970379775,11.1886949207124,4.55447918204364,4.64683082385641,-5.87992587404732,-5.60754947877983,231,2001,11.10357556,1.371395773,NA,-9999,-6.416069386,0.697660041,2001-08-17
"86",602,8.74649255645281,8.89418508605758,4.38255509988989,4.47826216650164,-3.99637422782027,-3.67908836176738,238,2001,10.59015593,1.514643806,NA,-9999,-4.392655033,0.722557366,2001-08-24
"87",609,8.47428619760352,8.57924861614808,4.12547554149805,4.22502874469151,-4.24895924584987,-4.07286737684487,245,2001,10.15699851,1.313695663,NA,-9999,-5.974603881,0.714414833,2001-08-31
"88",616,5.60914299950197,5.65844118634487,3.80830117190599,3.90529170331861,-2.21991971787483,-2.10939542836833,252,2001,6.944013406,1.189099156,NA,-9999,-3.998601512,0.591255182,2001-09-07
"89",623,3.99087044447413,4.0415180785026,3.40646177957984,3.49665987921325,-1.0360523432435,-0.928690024264271,259,2001,5.648294187,1.131708997,NA,-9999,-2.792562501,0.601849895,2001-09-14
"90",630,5.32916802121102,5.39634119501852,2.9464901092423,3.02831995445993,-2.06517248928126,-1.93306724446036,266,2001,6.677971828,1.210981758,NA,-9999,-3.63205815,0.634834399,2001-09-21
"91",637,3.97377830173351,4.02945600737524,2.48820279422253,2.55264720513176,-0.874336045523198,-0.718804254314808,273,2001,4.759475336,1.443236054,NA,-9999,-1.868502568,0.661834165,2001-09-28
"92",644,3.19738405536245,3.25716382212625,2.02079220109883,2.07364768472482,-0.115777240735056,0.0936200805953307,280,2001,1.979104298,1.537223681,NA,-9999,-0.268756188,0.666547863,2001-10-05
"93",651,3.46047629620524,3.54365821553346,1.5755024991096,1.62433353792341,-0.329319987764907,-0.108083455142088,287,2001,0.825513598,1.487709279,NA,-9999,-0.175296686,0.664295345,2001-10-12
"94",658,2.16928281585646,2.24062474485735,1.19039717508613,1.23499329615091,0.534615946085196,0.698206448708841,294,2001,1.529059989,1.446310303,NA,-9999,0.732266953,0.757535805,2001-10-19
"95",665,1.02790445547603,1.08003974719257,0.86073174595476,0.9049278534028,1.3545121474118,1.51408372332429,301,2001,1.668710266,1.29159193,NA,-9999,1.326381739,0.58565463,2001-10-26
"96",672,0.860117281947754,0.919277930729939,0.593513962718951,0.635920779130697,1.36777784601428,1.50859636866735,308,2001,0.803147688,1.393317878,NA,-9999,1.962723642,0.622933858,2001-11-02
"97",679,0.453219183408981,0.494060768571014,0.399530805000986,0.43605414853022,1.39386066469029,1.51710850594715,315,2001,0.523869497,1.249646417,NA,-9999,2.641061428,0.622330456,2001-11-09
"98",686,0.286404222129952,0.319865681605876,0.262045632861109,0.292587638094919,1.52613672569678,1.65214673955572,322,2001,0.264918056,1.439909438,NA,-9999,2.622938905,0.643718424,2001-11-16
"99",693,0.11637914188658,0.132555455702043,0.170212769027683,0.19410744563086,1.67112294425448,1.80249698571064,329,2001,0.052960489,1.394829502,NA,-9999,1.66003722,0.583063133,2001-11-23
"100",700,0.0369409254110357,0.0430945019154895,0.110021562900847,0.128612539448359,1.80781504238749,1.94511529428305,336,2001,0.174671648,1.232156269,NA,-9999,1.759849135,0.606545395,2001-11-30
"101",707,0.0237798778602757,0.0283073980327053,0.0718848238572917,0.0857207777369198,1.67018053160653,1.79417393352367,343,2001,0.098320249,1.638034665,NA,-9999,1.600997721,0.58,2001-12-07
"102",714,0.0293348302228165,0.0355690939813862,0.0480184575830575,0.0580426337159857,1.43915248350371,1.5898851610446,350,2001,0.09385127,1.389463849,NA,-9999,1.381860443,0.647141802,2001-12-14
"103",721,0.0230398576136436,0.0281909736558106,0.0334177861857708,0.0409623562455991,1.47874103383149,1.62477606743426,357,2001,0.078478134,1.361858944,NA,-9999,1.155137179,0.702304169,2001-12-21
"104",728,0.0170659031350855,0.0213185560004445,0.024099910244435,0.0299482192233476,1.52227736016037,1.66350830177659,365,2001,0.149774445,1.456178169,NA,-9999,1.221460329,0.63996836,2001-12-28
"105",735,0.017754400614373,0.0223769351576909,0.017537796129798,0.0219660308529575,1.33358653732917,1.49909114006112,7,2002,NA,2.116306013,NA,-9999,NA,0.911057024,2002-01-04
"106",742,0.012777242756292,0.0162451340001428,0.0138119178138515,0.0175484861707074,1.47251705508579,1.62332459049703,14,2002,NA,2.116306013,NA,-9999,0.949047725,0.669239117,2002-01-11
"107",749,0.00588851459474856,0.0075902927065287,0.0113268419348061,0.0146560803298548,1.56507943035994,1.70310536892351,21,2002,NA,2.116306013,NA,-9999,1.043041873,0.622384205,2002-01-18
"108",756,0.00788480033360413,0.0103267276961924,0.00954909618909242,0.0125458556411818,1.91172585409864,2.03314681286146,28,2002,0.153700837,1.517606438,NA,-9999,1.34429032,0.58565463,2002-01-25
"109",763,0.0139238884585623,0.0184615611549723,0.00836721056987124,0.0111150323879842,2.0597414701487,2.18900737499506,35,2002,0.220853986,1.578572569,NA,-9999,1.590886083,0.606545395,2002-02-01
"110",770,0.00569506438777029,0.00763870498039119,0.00763603283503546,0.0102433653051351,1.88450379164296,2.00999520560551,42,2002,0.163814936,1.58629332,NA,-9999,1.467490257,0.58565463,2002-02-08
"111",777,0.0128962250286854,0.0174824363251259,0.00708333000368529,0.00950820876131656,1.6983353004754,1.82129920815704,49,2002,0.209872652,1.5436301,NA,-9999,1.498079522,0.638183784,2002-02-15
"112",784,0.00910570763690229,0.0122712154261252,0.00685665596343698,0.0092275371392129,1.62377310211855,1.75748649098814,56,2002,0.176760595,1.348482464,NA,-9999,1.000287999,0.58,2002-02-22
"113",791,0.0119489720260771,0.0159445067163202,0.00703136180414862,0.00936627253050352,1.74124032519899,1.86465805064995,63,2002,0.200157711,1.664836036,NA,-9999,1.175862022,0.654857244,2002-03-01
"114",798,0.0209143140281239,0.0272209581764142,0.00795639841815894,0.010382957339602,1.83762919053569,1.95592410850459,70,2002,0.249651456,1.575207953,NA,-9999,1.456811958,0.632702108,2002-03-08
"115",805,0.0250317045205576,0.0302428088405235,0.0108535819676852,0.0131201223115987,1.82557408874117,1.94726201811775,77,2002,0.34316643,1.402548194,NA,-9999,1.738814783,0.775229166,2002-03-15
"116",812,0.0321227675556419,0.0380494311798692,0.0182564508253292,0.0215707084076038,1.74119708918477,1.86552959912646,84,2002,0.351276863,1.602804206,NA,-9999,1.495236936,0.726870408,2002-03-22
"117",819,0.13953578361761,0.163067272803987,0.0366544585901037,0.0425277308838534,1.75781892112461,1.8757293157288,91,2002,0.911301343,1.593212532,NA,-9999,1.56050423,0.786044333,2002-03-29
"118",826,0.34731178816916,0.396775527269364,0.0808767001261644,0.0919011509851111,1.53638822534865,1.65449695113042,98,2002,1.181212617,1.65027874,NA,-9999,1.126963663,0.692507961,2002-04-05
"119",833,0.437456907672209,0.482101141054259,0.178584667768842,0.196754838225631,1.44324105007092,1.56024724405975,105,2002,0.925779809,1.427763974,NA,-9999,1.229191218,0.627471602,2002-04-12
"120",840,1.21761009549651,1.29015712253509,0.370597200947835,0.393322066162621,1.00487569675066,1.14016240423252,112,2002,1.798970096,1.530836482,NA,-9999,1.372437601,0.746534945,2002-04-19
"121",847,2.05294943290754,2.12022336932282,0.707524873452614,0.734226704596367,0.431175572325895,0.563275708860169,119,2002,1.889743772,1.62416027,NA,-9999,1.985497855,0.7233107,2002-04-26
"122",854,2.61006814623532,2.65969376110975,1.20050904988204,1.22878908835414,-0.0355426773240937,0.0857390312230743,126,2002,2.936611724,1.285056761,NA,-9999,1.56323,0.61731678,2002-05-03
"123",861,5.99015233382042,6.06138848892307,1.77076604233126,1.81035386389627,-2.37863984376711,-2.2219038474108,133,2002,6.800601405,1.422836585,NA,-9999,0.06745917,0.72856744,2002-05-10
"124",868,8.26797439502315,8.34388322818863,2.31040502300712,2.36635652927761,-4.13700266812239,-3.97628805746557,140,2002,9.230493394,1.252510883,NA,-9999,-2.089887412,0.654857244,2002-05-17
"125",875,8.69198715115209,8.75737228457399,2.74384074569234,2.80357142548012,-4.50265884848444,-4.36583236297324,147,2002,9.572327273,1.487895349,NA,-9999,-3.516774343,0.698529922,2002-05-24
"126",882,11.8305298704514,11.9069586144916,3.07038961104849,3.1320581439755,-7.00434342673864,-6.8269493966456,154,2002,11.76980544,1.582938859,NA,-9999,-5.746280796,0.769885703,2002-05-31
"127",889,8.87230558664736,8.93145139723046,3.36311519812529,3.42392287907332,-4.52418338103066,-4.37352769494418,161,2002,10.55804703,1.187186221,NA,-9999,-3.983233704,0.63551127,2002-06-07
"128",896,10.4744011378289,10.55470800126,3.60776534454199,3.67166147449974,-5.71763324032879,-5.54137263509783,168,2002,12.86571265,1.590780655,NA,-9999,-7.580126341,0.715394705,2002-06-14
"129",903,11.5021363530479,11.5512726998438,3.82297330617252,3.88668411724633,-6.33132675555417,-6.12553956383477,175,2002,13.5863658,1.383537121,NA,-9999,-8.715233622,0.69432058,2002-06-21
"130",910,13.772591483519,13.8364656897897,4.02156632221324,4.08713412593341,-8.42420973310512,-8.21856944941036,182,2002,13.92698506,1.172989602,NA,-9999,-9.815218268,0.635641805,2002-06-28
"131",917,11.9898349662869,12.0440437385077,4.21783767980829,4.2853800520579,-6.96879251978991,-6.79798452564084,189,2002,13.04151704,1.14527294,NA,-9999,-8.563289737,0.612261302,2002-07-05
"132",924,11.9117990159951,11.9594633198417,4.35848775418782,4.43167151469967,-6.75990534757235,-6.5774794790202,196,2002,13.40923427,1.454406511,6.43,1.3,-8.51014118,0.744056318,2002-07-12
"133",931,9.3799727708737,9.42235335735088,4.44950926235551,4.52769479258584,-4.99197852018657,-4.85414887742491,203,2002,9.017389248,1.28205658,NA,-9999,-5.140535216,0.637634167,2002-07-19
"134",938,11.8803903813172,11.939686057481,4.46502604451973,4.5443961704333,-6.77272493126812,-6.58741881063147,210,2002,11.76457734,1.426468356,3.14,2.37,-7.268560391,0.706620972,2002-07-26
"135",945,12.0035010961407,12.0539336556234,4.46112065461317,4.5444327847182,-6.65721518464824,-6.46194429131545,217,2002,13.05059777,1.339861036,5.7,1.45,-7.889247684,0.724791132,2002-08-02
"136",952,8.75526709154235,8.79952861579633,4.41332589469631,4.49648907949024,-4.39539008472288,-4.23570051634237,224,2002,13.11984194,1.433960598,0.6,0.25,-6.748768936,0.803690783,2002-08-09
"137",959,11.9536012726589,12.0053622972988,4.28103598212848,4.37214583074187,-6.62625109220011,-6.41324193781059,231,2002,12.69383936,1.486018082,5,1.01,-7.625255027,0.744753346,2002-08-16
"138",966,11.2504590253525,11.3084818023076,4.1383896111233,4.23417651080507,-6.09106174606456,-5.88019157844912,238,2002,13.61589842,1.456162858,5.43,1.1,-7.109429004,0.723876979,2002-08-23
"139",973,10.4170367356404,10.48958557624,3.93198531828174,4.02702911850866,-5.50907870421259,-5.30392816193742,245,2002,12.63322774,1.692249025,3.7,1.93,-6.958154486,0.809022609,2002-08-30
"140",980,10.4088731491036,10.4906045953901,3.65714081876679,3.74852131401637,-5.58072129072675,-5.38685592352787,252,2002,12.23541412,1.484184926,3.11,2.21,-8.124633623,0.735225555,2002-09-06
